"A" "M_bin" "Ycen_int" "Y_cont_int" "Y_bin_int" "Y_count_int" "cen" "C" "delta"
"80" 0 1 0.00478862861441424 -2.78648219671349 0 2 0.0726226774046354 1.87679268705494 0
"81" 0 1 0.0462722192938983 -3.24711166913357 0 4 0.0726226774046354 1.49588523790585 0
"82" 0 0 0.00263358225762792 -5.32370637293896 0 0 0.0726226774046354 0.752646080080984 0
"83" 1 1 0.029059006711182 -2.87055467575382 0 1 0.0726226774046354 0.271222391324561 0
"84" 1 0 0.0726226774046354 -1.76817876658474 0 3 0.0726226774046354 1.87419356303528 1
"85" 0 0 0.0726226774046354 -4.19128833135678 0 1 0.0726226774046354 0.239396960341776 1
"86" 0 1 0.00356493787578671 -3.61402673920997 1 5 0.0726226774046354 1.40291953906706 0
"87" 1 1 0.000295410107737107 -3.71309519498387 0 4 0.0726226774046354 0.468258019266691 0
"88" 0 0 0.0107752272589557 -2.817800228398 0 1 0.0726226774046354 1.00001193348443 0
"89" 0 0 0.00341491648880874 -1.48307200370157 0 5 0.0726226774046354 1.81817838149496 0
"90" 1 0 0.0726226774046354 -5.35717232848081 0 2 0.0726226774046354 1.26911921014517 1
"91" 1 1 0.0107178591766269 -3.29523295336885 0 2 0.0726226774046354 0.61199885821329 0
"92" 0 1 0.0570584193405233 -2.69212686647856 0 1 0.0726226774046354 0.675241490345427 0
"93" 0 0 0.0657575084412233 -2.10804184917617 0 4 0.0726226774046354 2.68000872905028 0
"94" 0 0 0.0369113627042356 -5.7572493076704 0 3 0.0726226774046354 -1.88073555840663 0
"95" 1 0 0.00543899000733383 -4.32114556521304 0 1 0.0726226774046354 1.62213811106563 0
"96" 0 0 0.0541293083887272 -5.05111106245842 0 5 0.0726226774046354 -1.20355233220161 0
"97" 0 1 0.0726226774046354 -2.41332149661178 0 1 0.0726226774046354 0.72730822966925 1
"98" 0 0 0.0606845998802589 -3.50294402658689 0 3 0.0726226774046354 0.0778804609507657 0
"99" 0 0 0.00318210646231341 -3.66878128000148 0 5 0.0726226774046354 0.693717330256457 0
"100" 1 1 0.0360912040577633 -4.42213549283934 0 2 0.0726226774046354 3.5365592399809 0
"101" 0 0 0.0477202815534257 -1.30839226975237 0 2 0.0726226774046354 2.93423813758807 0
"102" 0 0 0.0308501658426045 -3.34565651324277 0 3 0.0726226774046354 0.987416363849494 0
"103" 0 0 0.0726226774046354 -3.59628237524887 1 3 0.0726226774046354 -0.251885096515366 1
"104" 0 0 0.028688826901175 -3.86756797054303 0 4 0.0726226774046354 1.7747961628784 0
"105" 0 0 0.038908279406253 -3.39788604971844 0 3 0.0726226774046354 1.80388996324477 0
"106" 1 0 0.000122864400745028 -3.94834751039775 0 3 0.0726226774046354 -0.498762352458844 0
"107" 1 0 0.0726226774046354 -1.52560800736569 0 3 0.0726226774046354 1.58585549099404 1
"108" 1 1 0.013518336395536 -1.66242762028625 0 2 0.0726226774046354 0.15934353762024 0
"109" 0 0 0.0193395485694236 -3.82034236576164 0 4 0.0726226774046354 0.226015654187769 0
"110" 0 0 0.00260878905893504 -4.26731576981974 0 1 0.0726226774046354 -0.208550889299986 0
"111" 1 0 0.0199743516300811 -4.04084069478203 0 7 0.0726226774046354 1.01882438161088 0
"112" 1 1 0.0726226774046354 -3.15608011385565 0 2 0.0726226774046354 -0.367332205428756 1
"113" 0 0 0.0195607571994757 -5.78087672459196 0 5 0.0726226774046354 -0.990108921940399 0
"114" 0 0 0.00276208595171411 -2.39899471362606 0 7 0.0726226774046354 -1.15619513188658 0
"115" 1 0 0.0155849927684952 -3.12092285529121 0 5 0.0726226774046354 1.0671755801302 0
"116" 0 1 0.0405489762760977 -4.00634285184715 0 2 0.0726226774046354 1.86025354811202 0
"117" 1 0 0.0467909325101044 -3.32239266148548 0 4 0.0726226774046354 0.216711596133912 0
"118" 1 0 0.000845342953428426 -1.5022244460772 0 3 0.0726226774046354 0.443819529971849 0
"119" 0 0 0.0174945560710856 -3.41154701029861 0 1 0.0726226774046354 1.70695072140494 0
"120" 1 1 0.0178476816768356 -3.23630165472428 0 6 0.0726226774046354 1.19156791373341 0
"121" 0 1 0.0676042572884351 -1.48671036619689 0 1 0.0726226774046354 2.63967806039717 0
"122" 0 0 0.050736315962318 -3.42041381950799 0 2 0.0726226774046354 0.824463018708466 0
"123" 0 1 0.0726226774046354 -2.33763700472839 0 2 0.0726226774046354 0.637531901844281 1
"124" 0 1 0.0386055982609591 -2.45317472200471 0 0 0.0726226774046354 3.16158204330965 0
"125" 0 0 0.00313981879524422 -1.61275706941717 0 2 0.0726226774046354 0.869927146168225 0
"126" 0 0 0.0204823559418679 -2.14680723043548 0 3 0.0726226774046354 -0.312971091418823 0
"127" 1 1 0.0525613059572919 -1.67295614404389 0 3 0.0726226774046354 1.65975718670579 0
"128" 1 1 0.0726226774046354 -2.62888018275892 0 2 0.0726226774046354 1.09180321405245 1
"129" 0 1 0.0726226774046354 -4.0218558946085 0 8 0.0726226774046354 1.4480723027599 1
"130" 0 0 0.0455818199652944 -3.2413573295395 0 4 0.0726226774046354 1.54408358961439 0
"131" 0 1 0.0677858668077282 -2.6448676955366 0 5 0.0726226774046354 2.62077741312665 0
"132" 1 1 0.0726226774046354 -2.80193817951985 0 2 0.0726226774046354 2.32129102724655 1
"133" 1 0 0.0254879615116631 -2.74542930093143 0 3 0.0726226774046354 0.902158275910034 0
"134" 0 0 0.00983457591621531 -4.90104600498607 0 4 0.0726226774046354 1.38423353876926 0
"135" 0 1 0.0726226774046354 -1.69828612170743 0 2 0.0726226774046354 1.77504187525403 1
"136" 0 0 0.0281876968633291 -0.463382014240528 0 2 0.0726226774046354 1.40644812926924 0
"137" 0 1 0.0624786640671907 -2.89789189657562 0 3 0.0726226774046354 0.973216866115521 0
"138" 0 0 0.023597192612436 -2.51856613160709 0 4 0.0726226774046354 2.34105965354093 0
"139" 0 1 0.0639905253070307 -3.56552146937023 0 2 0.0726226774046354 1.74490926583549 0
"140" 1 1 0.00795990063552457 -3.33037476107833 0 1 0.0726226774046354 0.553331114290079 0
"141" 1 1 0.0726226774046354 -3.29262771629575 0 1 0.0726226774046354 0.263169653812784 1
"142" 0 0 0.0676411763974719 -3.57486576326622 0 0 0.0726226774046354 0.149426590646566 0
"143" 0 0 0.0214468781255484 -1.96520493598567 0 0 0.0726226774046354 -0.340074108196151 0
"144" 1 0 0.0354602455372985 -2.5870703670847 0 3 0.0726226774046354 1.65827785258889 0
"145" 0 0 0.0640448927595748 -2.76271245324009 0 3 0.0726226774046354 0.643645063627914 0
"146" 1 1 0.0726226774046354 -4.69995456660959 0 2 0.0726226774046354 1.04944173637386 1
"147" 1 1 0.0413286970918913 -2.84824052659364 1 7 0.0726226774046354 -0.0853411417150445 0
"148" 0 1 0.00593715582051814 -2.86374963311274 0 1 0.0726226774046354 1.03665284975471 0
"149" 0 0 0.0726226774046354 -4.08138649897041 0 2 0.0726226774046354 -1.62360197868805 1
"150" 0 1 0.0108698134609332 -2.13195295479004 0 3 0.0726226774046354 -1.14731284787526 0
"151" 0 1 0.0296515734387712 -2.68256177077745 0 3 0.0726226774046354 2.09248362628828 0
"152" 1 0 0.0726226774046354 -3.86073078590165 1 1 0.0726226774046354 -0.684342326005423 1
"153" 0 0 0.0726226774046354 -1.44719214251781 0 4 0.0726226774046354 0.49355458231845 1
"154" 0 0 0.0252353683573389 -6.27702661957768 0 4 0.0726226774046354 -0.290001554768802 0
"155" 1 1 0.0136054611417883 -2.19459514235976 0 4 0.0726226774046354 0.339638302991746 0
"156" 1 1 0.000802695313404591 -2.95858769776892 0 3 0.0726226774046354 1.11115643968093 0
"157" 1 1 0.0726226774046354 -1.40115103128372 0 3 0.0726226774046354 2.68818175565717 1
"158" 1 1 0.0726226774046354 -1.05598402528705 0 2 0.0726226774046354 2.44194949317356 1
"159" 0 0 0.0726226774046354 -3.22074267743473 0 6 0.0726226774046354 1.20781568651841 1
"160" 1 1 0.031095387637643 -3.00453393197999 0 3 0.0726226774046354 0.464630632032737 0
"161" 1 1 0.0726226774046354 -1.69918400670427 0 4 0.0726226774046354 1.25220396628038 1
"162" 0 0 0.0432790191099631 -1.01077269167767 0 6 0.0726226774046354 0.0315036942675353 0
"163" 0 1 0.0726226774046354 -3.35427788491863 0 2 0.0726226774046354 1.05195200212973 1
"164" 0 0 0.0726226774046354 -2.55120893278136 0 4 0.0726226774046354 2.27258297611879 1
"165" 0 0 0.0726226774046354 -3.87507894704038 0 4 0.0726226774046354 0.53244108863217 1
"166" 0 0 0.0110317307353631 -2.23207106002236 0 4 0.0726226774046354 0.464074637533596 0
"167" 0 1 0.0298169047859682 -2.06750183089943 0 2 0.0726226774046354 1.83152185743598 0
"168" 1 1 0.040048113538613 -3.86045214615352 0 7 0.0726226774046354 1.35501918333876 0
"169" 1 1 0.0433708012935236 -2.563881894383 0 3 0.0726226774046354 1.45203896668906 0
"170" 1 0 0.0726226774046354 -3.06656738934945 0 2 0.0726226774046354 1.87951337762274 1
"171" 0 1 0.0298551315059118 -2.01892935756286 0 2 0.0726226774046354 0.891598793188946 0
"172" 0 0 0.00538577256540307 -0.82648290658904 0 2 0.0726226774046354 -1.43812101154228 0
"173" 0 1 0.0301217415693078 -4.31598246934395 0 2 0.0726226774046354 1.73551489809107 0
"174" 1 0 0.0726226774046354 -5.101350146412 0 1 0.0726226774046354 -0.468443019480772 1
"175" 1 1 0.0315320286370583 -2.16371897804421 0 2 0.0726226774046354 1.37719494310449 0
"176" 0 1 0.0332280974569386 -2.0962528878408 0 4 0.0726226774046354 1.66456538417196 0
"177" 1 1 0.0328389104675559 -2.14920171115329 1 1 0.0726226774046354 0.944935502426351 0
"178" 1 1 0.0213703897525684 -4.2115147234844 0 3 0.0726226774046354 1.16962061559179 0
"179" 0 1 0.0462049356815632 -1.56866548762239 0 4 0.0726226774046354 2.19910884290301 0
"180" 1 1 0.0726226774046354 -2.68535493635517 0 3 0.0726226774046354 1.82960764538587 1
"181" 0 1 0.00542353719201781 -1.73718551621009 0 2 0.0726226774046354 2.29993164222625 0
"182" 1 0 0.0147739419616094 -3.3454578739691 0 4 0.0726226774046354 -0.280878580780751 0
"183" 1 0 0.0157115283349141 -1.43308604722156 1 2 0.0726226774046354 0.0644005564654495 0
"184" 1 1 0.0342028328510488 -2.06158875871135 0 4 0.0726226774046354 1.36737766457065 0
"185" 0 0 0.0105784950073999 -3.0522108667735 0 0 0.0726226774046354 0.989692368938871 0
"186" 0 1 0.0726226774046354 -2.82725800590493 0 5 0.0726226774046354 0.409786003739024 1
"187" 0 1 0.0726226774046354 -3.09314101344605 0 7 0.0726226774046354 1.92521813917168 1
"188" 0 0 0.00261686469821216 -5.21165520403222 0 4 0.0726226774046354 0.906005686619258 0
"189" 0 0 0.0352980774827759 -2.36792972982292 0 3 0.0726226774046354 1.97894834754809 0
"190" 1 0 0.00446167771235906 -3.17122741248335 0 3 0.0726226774046354 0.101322482734669 0
"191" 1 1 0.00455005307479705 -2.74163585872527 0 4 0.0726226774046354 1.23730642261368 0
"192" 0 0 0.0522628084518351 -3.05380993221856 0 1 0.0726226774046354 0.292101907358998 0
"193" 0 1 0.00356444557006114 -3.3272110678499 0 3 0.0726226774046354 -0.30499744077998 0
"194" 1 1 0.0726226774046354 -3.87598734357032 0 2 0.0726226774046354 1.82737670462134 1
"195" 1 0 0.0325059834292538 -2.76846305654199 1 6 0.0726226774046354 1.58214390987106 0
"196" 0 1 0.0726226774046354 -2.82962894886978 0 3 0.0726226774046354 -0.357305858200426 1
"197" 0 1 0.0726226774046354 -3.09618894861246 0 4 0.0726226774046354 1.31886754723121 1
"198" 0 0 0.039928998714045 -2.42212427237984 0 2 0.0726226774046354 0.737257907836111 0
"199" 0 0 0.0205900878614486 -5.84562787225504 0 3 0.0726226774046354 -0.184009370008407 0
"200" 1 1 0.0175292454693179 -2.21382021334604 0 5 0.0726226774046354 1.18725270319228 0
"201" 0 0 0.0426537093765165 -4.15924478397972 0 3 0.0726226774046354 1.50714218123247 0
"202" 1 0 0.0726226774046354 -2.68600474406981 0 4 0.0726226774046354 1.05567986853354 1
"203" 1 1 0.0726226774046354 -2.23305952912313 0 3 0.0726226774046354 2.37968516606831 1
"204" 1 1 0.0726226774046354 -1.74023481762768 0 3 0.0726226774046354 1.89061546646119 1
"205" 0 0 0.0159605642315601 -3.61873558353082 0 2 0.0726226774046354 -0.477299932168281 0
"206" 1 1 0.0276658421248257 -2.91602345113988 0 3 0.0726226774046354 3.00907700785086 0
"207" 1 1 0.0726226774046354 -2.07436625815028 0 0 0.0726226774046354 1.90517439127773 1
"208" 1 1 0.0208895771100222 -4.91179838609643 0 0 0.0726226774046354 1.62971657988873 0
"209" 0 1 0.0726226774046354 -2.87750455272874 0 2 0.0726226774046354 2.28058689176964 1
"210" 0 0 0.0222342845777318 -3.87245847884001 0 0 0.0726226774046354 -0.39641750957002 0
"211" 0 0 0.0726226774046354 -5.06133190609434 0 3 0.0726226774046354 1.07787831598942 1
"212" 1 1 0.00600283350805869 -3.92648929221312 0 4 0.0726226774046354 -0.727442891029016 0
"213" 0 1 0.0397068523927282 -2.31610021577584 0 5 0.0726226774046354 1.77140498390348 0
"214" 0 1 0.0352557350298619 -2.15717717459145 0 2 0.0726226774046354 1.156374667683 0
"215" 0 1 0.0278150711432667 -4.17493621263981 0 4 0.0726226774046354 0.487621136481614 0
"216" 1 0 0.0364981153731241 -3.59855056008865 0 3 0.0726226774046354 1.25985225694846 0
"217" 1 0 0.0496001429673036 -2.89055391139959 0 3 0.0726226774046354 2.2016580026661 0
"218" 1 1 0.0726226774046354 -2.58341795150851 0 2 0.0726226774046354 1.43537104418225 1
"219" 0 0 0.0132364581602607 -1.9201815473359 0 1 0.0726226774046354 1.32379546496462 0
"220" 0 1 0.0726226774046354 -2.71414561568365 0 1 0.0726226774046354 2.1124682540694 1
"221" 0 1 0.0211468382395859 -3.25557991775786 0 3 0.0726226774046354 3.38753602117916 0
"222" 0 0 0.030349248212919 -2.80785398870786 0 5 0.0726226774046354 1.7382869833849 0
"223" 1 0 0.015036394908608 -3.19402682826223 0 4 0.0726226774046354 0.0991357028059831 0
"224" 1 0 0.0726226774046354 -1.04613100010304 0 5 0.0726226774046354 1.75794078720755 1
"225" 0 1 0.0662064546391865 -4.44101629360757 0 3 0.0726226774046354 2.30725727134318 0
"226" 1 1 0.0493487076842729 -1.40065203274732 0 2 0.0726226774046354 1.44686349111302 0
"227" 0 0 0.0615953041818796 -1.42238825194246 0 3 0.0726226774046354 0.148770553012495 0
"228" 0 0 0.0726226774046354 -5.6809925831643 0 2 0.0726226774046354 -0.04794725953093 1
"229" 0 1 0.0135047736687779 -1.85796902112696 0 4 0.0726226774046354 1.00399375667994 0
"230" 0 0 0.0182915722401043 -2.66311667527265 0 3 0.0726226774046354 -0.419584216094098 0
"231" 0 0 0.00249506905866857 -2.13346055886425 0 2 0.0726226774046354 1.49549206185612 0
"232" 0 0 0.00349219419535639 -3.81789624842617 0 6 0.0726226774046354 1.9642948452808 0
"233" 1 1 0.0726226774046354 -1.9778343239977 0 0 0.0726226774046354 1.5147351254057 1
"234" 1 0 0.0406332664847092 -3.14918580656251 0 3 0.0726226774046354 -0.110709969750667 0
"235" 0 1 0.0683439391942726 -4.08241079453576 0 2 0.0726226774046354 0.707532664000804 0
"236" 0 1 0.0699726744724402 -1.84880754657985 0 1 0.0726226774046354 2.92401988146109 0
"237" 0 0 0.00719843675511038 -3.6254444329606 0 5 0.0726226774046354 -1.36071369886527 0
"238" 1 1 0.060270001592868 -2.89133442928918 0 1 0.0726226774046354 0.574560259657369 0
"239" 1 1 0.0154105042894334 -4.27502916134227 0 1 0.0726226774046354 0.800187136664395 0
"240" 1 0 0.0140452174397393 -2.55223696337602 0 2 0.0726226774046354 2.08127715780212 0
"241" 0 0 0.0726226774046354 -2.43734691477294 0 2 0.0726226774046354 0.419149753274829 1
"242" 1 1 0.0500253049192141 -2.18974525477606 0 2 0.0726226774046354 0.788260760967181 0
"243" 1 1 0.00259730952717724 -3.59827349219812 0 3 0.0726226774046354 0.587642290263106 0
"244" 1 0 0.0216452330910283 -1.09283200267753 0 2 0.0726226774046354 1.39546279739038 0
"245" 0 0 0.0086557177845539 -3.9660988653608 0 3 0.0726226774046354 -0.337176668866409 0
"246" 1 0 0.0726226774046354 -2.36347264736696 0 2 0.0726226774046354 3.31131788765912 1
"247" 1 0 0.0456585314528115 -4.6208038066801 0 5 0.0726226774046354 0.649508971486585 0
"248" 0 1 0.0577081525439815 -6.31350943820487 0 2 0.0726226774046354 0.678896676194559 0
"249" 0 1 0.0726226774046354 -4.95822244278585 0 3 0.0726226774046354 0.571038407663931 1
"250" 0 0 0.011523174800403 -2.31377240781044 0 4 0.0726226774046354 0.770388739976069 0
"251" 0 1 0.0726226774046354 -5.13345694524175 0 3 0.0726226774046354 0.944081984341095 1
"252" 1 0 0.0685757504817022 -3.82664883839106 0 0 0.0726226774046354 0.627954559118881 0
"253" 0 0 0.0340132121723467 -3.65643989554192 0 1 0.0726226774046354 1.47429996960377 0
"254" 0 1 0.00220845179331363 -2.35490295870615 0 3 0.0726226774046354 0.938295367448319 0
"255" 1 0 0.0251646465462117 -4.43789482960197 0 4 0.0726226774046354 -1.1276890675566 0
"256" 1 1 0.0726226774046354 -2.07201993250754 0 3 0.0726226774046354 -0.0022370580776534 1
"257" 0 0 0.0726226774046354 -3.87031499571907 0 1 0.0726226774046354 0.482195483561851 1
"258" 0 1 0.0478217699484467 -3.73296617560337 0 5 0.0726226774046354 3.21020974720753 0
"259" 1 0 0.0516458014002241 -3.73048063937356 0 1 0.0726226774046354 1.32498443654835 0
"260" 1 1 0.00718128058430584 -0.671093676205206 0 5 0.0726226774046354 -0.276808861464502 0
"261" 0 1 0.000345978338989557 -1.58339539649247 0 2 0.0726226774046354 3.07862633226923 0
"262" 1 0 0.0169618355572872 -4.71172817482932 0 2 0.0726226774046354 1.55091884622343 0
"263" 0 0 0.0244861157913162 -3.42219912546847 0 3 0.0726226774046354 3.01048046843714 0
"264" 1 0 0.0277023041636369 -3.16436211872409 0 4 0.0726226774046354 0.712424098477068 0
"265" 1 0 0.0726226774046354 -2.36824294460902 0 10 0.0726226774046354 1.48150576479089 1
"266" 1 0 0.0331888224552846 -2.46735824173882 0 3 0.0726226774046354 -0.378522511344509 0
"267" 0 0 0.0521541950406793 -4.37207869793155 0 2 0.0726226774046354 1.92291053749804 0
"268" 0 0 0.0302295646200642 -2.08816432840094 0 3 0.0726226774046354 0.18030918158299 0
"269" 1 1 0.0300691060715883 -2.3231500141769 0 5 0.0726226774046354 0.350560134671356 0
"270" 1 1 0.0726226774046354 -2.82166827409261 0 1 0.0726226774046354 2.48910437536459 1
"271" 1 0 0.0387741249263011 -1.73516476336049 0 0 0.0726226774046354 0.0587851559432484 0
"272" 1 0 0.043672112125738 -2.52156842777573 0 6 0.0726226774046354 -0.174004945402223 0
"273" 0 0 0.0726226774046354 -2.40042933198039 0 1 0.0726226774046354 1.79311193192375 1
"274" 0 0 0.0205875406223558 -4.18922240161145 0 1 0.0726226774046354 0.20391651768378 0
"275" 1 1 0.00268698640702374 -2.73653048061111 0 1 0.0726226774046354 1.98944781384063 0
"276" 1 0 0.0726226774046354 -1.29316689905806 0 4 0.0726226774046354 3.10720293663235 1
"277" 0 0 0.069873828058521 -4.37813078545711 0 1 0.0726226774046354 2.82730701095087 0
"278" 0 1 0.0126806131083263 -1.39930881126791 0 3 0.0726226774046354 1.39277789676474 0
"279" 1 1 0.0517688548691515 -0.989546070599632 0 3 0.0726226774046354 0.904344478765662 0
"280" 0 1 0.0116380296214031 -2.08988427103661 0 2 0.0726226774046354 1.74032816059999 0
"281" 0 1 0.0162168634776447 -4.30566816563149 0 0 0.0726226774046354 2.13531064025272 0
"282" 0 1 0.0726226774046354 -2.11219017282717 1 3 0.0726226774046354 1.79343351480763 1
