"A" "M_bin" "Ycen_noint" "Y_cont_noint" "Y_bin_noint" "Y_count_noint" "cen" "C" "delta"
"110" 0 0 0.0464015637836509 -4.21259878784441 0 0 0.0518777049156222 -0.208550889299986 0
"111" 1 0 0.0177237400341616 -2.53725665292622 0 2 0.0518777049156222 1.01882438161088 0
"112" 1 1 0.0518777049156222 -4.54169990069606 1 6 0.0518777049156222 -0.367332205428756 1
"113" 0 0 0.0518777049156222 -2.0747340995177 0 5 0.0518777049156222 -0.990108921940399 1
"114" 0 0 0.0106871779411803 -4.12181061596036 0 5 0.0518777049156222 -1.15619513188658 0
"115" 1 0 0.0345835612419556 -4.30275177588179 0 1 0.0518777049156222 1.0671755801302 0
"116" 0 1 0.00528905501139372 -4.74943708308466 0 3 0.0518777049156222 1.86025354811202 0
"117" 1 0 0.0090939732696708 -2.08264624880203 0 6 0.0518777049156222 0.216711596133912 0
"118" 1 0 0.0319152139844429 -2.81615707964856 0 3 0.0518777049156222 0.443819529971849 0
"119" 0 0 0.0304486071959984 -2.9180311942513 0 7 0.0518777049156222 1.70695072140494 0
"120" 1 1 0.0184540047840151 -3.01469735587758 0 3 0.0518777049156222 1.19156791373341 0
"121" 0 1 0.0122377059338446 -3.00748834335478 0 3 0.0518777049156222 2.63967806039717 0
"122" 0 0 0.00556940036616644 -1.59596819124842 0 1 0.0518777049156222 0.824463018708466 0
"123" 0 1 0.0518777049156222 -2.8455293776321 0 3 0.0518777049156222 0.637531901844281 1
"124" 0 1 0.0240468241620119 -3.43078700767658 0 5 0.0518777049156222 3.16158204330965 0
"125" 0 0 0.0289124990321899 -1.9449266960971 0 1 0.0518777049156222 0.869927146168225 0
"126" 0 0 0.0518777049156222 -3.48173688929112 0 5 0.0518777049156222 -0.312971091418823 1
"127" 1 1 0.0198596877363533 -2.47759600008367 0 3 0.0518777049156222 1.65975718670579 0
"128" 1 1 0.0170920915805587 -1.24941312656726 1 2 0.0518777049156222 1.09180321405245 0
"129" 0 1 0.0356249786146965 -3.06362635590644 0 2 0.0518777049156222 1.4480723027599 0
"130" 0 0 0.038074731488991 -2.35029238563947 0 4 0.0518777049156222 1.54408358961439 0
"131" 0 1 0.0265372840209029 -3.33442974801425 0 3 0.0518777049156222 2.62077741312665 0
"132" 1 1 0.0188330947666582 -2.10760838007421 0 1 0.0518777049156222 2.32129102724655 0
"133" 1 0 0.0371500872442443 -2.67701170685531 0 7 0.0518777049156222 0.902158275910034 0
"134" 0 0 0.0173278379007557 -1.816948909441 0 0 0.0518777049156222 1.38423353876926 0
"135" 0 1 0.0518777049156222 -4.32672223239046 0 3 0.0518777049156222 1.77504187525403 1
"136" 0 0 0.0471274501904697 -3.32024510075015 0 2 0.0518777049156222 1.40644812926924 0
"137" 0 1 0.0478808678548174 -4.0672876655148 0 0 0.0518777049156222 0.973216866115521 0
"138" 0 0 0.0518777049156222 -2.01772070798587 0 2 0.0518777049156222 2.34105965354093 1
"139" 0 1 0.017836786266028 -1.64508807266556 0 4 0.0518777049156222 1.74490926583549 0
"140" 1 1 0.00884454489903227 -2.47334851280551 0 1 0.0518777049156222 0.553331114290079 0
"141" 1 1 0.0322559165711215 -4.1950630737946 0 3 0.0518777049156222 0.263169653812784 0
"142" 0 0 0.0327676503744526 -2.56059286657707 0 4 0.0518777049156222 0.149426590646566 0
"143" 0 0 0.0518777049156222 -4.91837617447746 0 1 0.0518777049156222 -0.340074108196151 1
"144" 1 0 0.0265629626894432 -3.37318515384049 0 5 0.0518777049156222 1.65827785258889 0
"145" 0 0 0.019113604914414 -2.52520711372852 0 5 0.0518777049156222 0.643645063627914 0
"146" 1 1 0.0266593915129963 -3.7879205723003 0 5 0.0518777049156222 1.04944173637386 0
"147" 1 1 0.0297948092779691 -2.97231594247359 0 2 0.0518777049156222 -0.0853411417150445 0
"148" 0 1 0.0165020513138488 -2.83405979751274 0 4 0.0518777049156222 1.03665284975471 0
"149" 0 0 0.0194517037912905 -3.27941950278024 0 5 0.0518777049156222 -1.62360197868805 0
"150" 0 1 0.0294297222175233 -3.77582976274778 0 2 0.0518777049156222 -1.14731284787526 0
"151" 0 1 0.0518777049156222 -2.80774808387291 0 1 0.0518777049156222 2.09248362628828 1
"152" 1 0 0.0254093253633345 -2.73011912472587 1 2 0.0518777049156222 -0.684342326005423 0
"153" 0 0 0.0160036338751273 -1.58377120507645 0 3 0.0518777049156222 0.49355458231845 0
"154" 0 0 0.0518777049156222 -5.13661791402351 0 2 0.0518777049156222 -0.290001554768802 1
"155" 1 1 0.0163787460261653 -2.80532416743662 0 4 0.0518777049156222 0.339638302991746 0
"156" 1 1 0.0518777049156222 -2.1831352448115 0 1 0.0518777049156222 1.11115643968093 1
"157" 1 1 0.0193287010676084 -3.29538309949942 0 4 0.0518777049156222 2.68818175565717 0
"158" 1 1 0.0518777049156222 -3.00553870733238 0 2 0.0518777049156222 2.44194949317356 1
"159" 0 0 0.050351207428571 -3.2688955834119 0 3 0.0518777049156222 1.20781568651841 0
"160" 1 1 0.0518777049156222 -2.39865559626871 0 3 0.0518777049156222 0.464630632032737 1
"161" 1 1 0.00116466773792878 -3.75228983490954 0 6 0.0518777049156222 1.25220396628038 0
"162" 0 0 0.0235552646353968 -2.02288003827431 0 2 0.0518777049156222 0.0315036942675353 0
"163" 0 1 0.0175328844987936 -2.6107038264526 0 1 0.0518777049156222 1.05195200212973 0
"164" 0 0 0.0037478400666108 -1.83320320620796 0 4 0.0518777049156222 2.27258297611879 0
"165" 0 0 0.0220184303508769 -2.52191259342861 0 2 0.0518777049156222 0.53244108863217 0
"166" 0 0 0.0518777049156222 -3.48578619972674 0 4 0.0518777049156222 0.464074637533596 1
"167" 0 1 0.0257034238363784 -3.43736171489166 0 3 0.0518777049156222 1.83152185743598 0
"168" 1 1 0.0386922159471398 -3.55148845281608 0 3 0.0518777049156222 1.35501918333876 0
"169" 1 1 0.0410318085615466 -2.05731589244307 0 3 0.0518777049156222 1.45203896668906 0
"170" 1 0 0.0439131527237121 -2.15066673489927 0 1 0.0518777049156222 1.87951337762274 0
"171" 0 1 0.0247046886369 -2.27733587642826 0 3 0.0518777049156222 0.891598793188946 0
"172" 0 0 0.046975461558715 -2.6598466532234 0 6 0.0518777049156222 -1.43812101154228 0
"173" 0 1 0.0498732038388569 -3.37655731824304 0 5 0.0518777049156222 1.73551489809107 0
"174" 1 0 0.00657593537503047 -3.45825098902715 0 4 0.0518777049156222 -0.468443019480772 0
"175" 1 1 0.0413502850199943 -2.91110583314044 0 2 0.0518777049156222 1.37719494310449 0
"176" 0 1 0.0415635419150452 -2.84555131305724 0 4 0.0518777049156222 1.66456538417196 0
"177" 1 1 0.0189812538327499 -1.92391809903252 0 2 0.0518777049156222 0.944935502426351 0
"178" 1 1 0.00984555540108337 -3.84257828085049 0 3 0.0518777049156222 1.16962061559179 0
"179" 0 1 0.00782435672567708 -1.88046236518646 0 6 0.0518777049156222 2.19910884290301 0
"180" 1 1 0.0187134973350948 -3.06992307211587 0 2 0.0518777049156222 1.82960764538587 0
"181" 0 1 0.019066524128159 -4.82584060026402 0 1 0.0518777049156222 2.29993164222625 0
"182" 1 0 0.0138038380522714 -3.62351276852885 0 1 0.0518777049156222 -0.280878580780751 0
"183" 1 0 0.0464164836781488 -2.36334264901177 0 9 0.0518777049156222 0.0644005564654495 0
"184" 1 1 0.029064096545099 -0.371962566614433 0 3 0.0518777049156222 1.36737766457065 0
"185" 0 0 0.0226137513534626 -2.09775966853962 0 2 0.0518777049156222 0.989692368938871 0
"186" 0 1 0.0105054649745215 -2.67175130534866 0 3 0.0518777049156222 0.409786003739024 0
"187" 0 1 0.0258234313198969 -4.20174661982259 0 2 0.0518777049156222 1.92521813917168 0
"188" 0 0 0.0226703029327383 -2.76186023269006 0 2 0.0518777049156222 0.906005686619258 0
"189" 0 0 0.0465081184889352 -1.77246644375685 0 4 0.0518777049156222 1.97894834754809 0
"190" 1 0 0.0278159221913722 -3.46608606314075 0 0 0.0518777049156222 0.101322482734669 0
"191" 1 1 0.0380844967615517 -2.07833363131916 0 5 0.0518777049156222 1.23730642261368 0
"192" 0 0 0.0518777049156222 -2.48245398949065 0 1 0.0518777049156222 0.292101907358998 1
"193" 0 1 0.00463253652611147 -3.67846716221293 0 3 0.0518777049156222 -0.30499744077998 0
"194" 1 1 0.0302763555281603 -0.966680186570249 0 5 0.0518777049156222 1.82737670462134 0
"195" 1 0 0.0292936804534337 -3.08308492837504 0 2 0.0518777049156222 1.58214390987106 0
"196" 0 1 0.022511496781568 -2.32608535261849 0 3 0.0518777049156222 -0.357305858200426 0
"197" 0 1 0.0219243772643184 -3.18940621352479 0 2 0.0518777049156222 1.31886754723121 0
"198" 0 0 0.0199539773853895 -3.62476535217849 0 1 0.0518777049156222 0.737257907836111 0
"199" 0 0 0.00276317871781096 -1.58912990004358 0 2 0.0518777049156222 -0.184009370008407 0
"200" 1 1 0.0518777049156222 -2.72465828632661 0 2 0.0518777049156222 1.18725270319228 1
"201" 0 0 0.0508495786792341 -2.04020319996912 0 4 0.0518777049156222 1.50714218123247 0
"202" 1 0 0.00717692876052088 -1.94645560280613 0 5 0.0518777049156222 1.05567986853354 0
"203" 1 1 0.01647137024685 -2.29457932690813 0 2 0.0518777049156222 2.37968516606831 0
"204" 1 1 0.036799631575325 -2.51976997042017 0 5 0.0518777049156222 1.89061546646119 0
"205" 0 0 0.0518777049156222 -2.89006076539067 0 3 0.0518777049156222 -0.477299932168281 1
"206" 1 1 0.0268009696585032 -2.76709929477752 0 2 0.0518777049156222 3.00907700785086 0
"207" 1 1 0.0130097220467504 -3.05845992004374 0 1 0.0518777049156222 1.90517439127773 0
"208" 1 1 0.0262294954601911 -3.59054704229387 0 4 0.0518777049156222 1.62971657988873 0
"209" 0 1 0.0406510703608359 -4.73010274160075 0 2 0.0518777049156222 2.28058689176964 0
"210" 0 0 0.0421432677577235 -2.99328480862461 0 4 0.0518777049156222 -0.39641750957002 0
"211" 0 0 0.0086486161287984 -2.8830296999305 0 0 0.0518777049156222 1.07787831598942 0
"212" 1 1 0.0229366633847612 -2.36826243802224 0 2 0.0518777049156222 -0.727442891029016 0
"213" 0 1 0.0218113764575777 -2.35298953307678 0 3 0.0518777049156222 1.77140498390348 0
"214" 0 1 0.0374354652412919 -2.48793147929626 0 4 0.0518777049156222 1.156374667683 0
"215" 0 1 0.0518777049156222 -3.00779263053028 1 5 0.0518777049156222 0.487621136481614 1
"216" 1 0 0.00528868825472479 -2.38165696269278 0 3 0.0518777049156222 1.25985225694846 0
"217" 1 0 0.031293968846843 -4.90247829662728 0 4 0.0518777049156222 2.2016580026661 0
"218" 1 1 0.0518777049156222 -3.45850366248918 0 2 0.0518777049156222 1.43537104418225 1
"219" 0 0 0.0387313070923652 -3.40638288367363 0 5 0.0518777049156222 1.32379546496462 0
"220" 0 1 0.0228338058626795 -3.69655695003797 0 4 0.0518777049156222 2.1124682540694 0
"221" 0 1 0.0160206176826087 -3.34117509542372 0 6 0.0518777049156222 3.38753602117916 0
"222" 0 0 0.026609580356692 -1.67537478804433 0 2 0.0518777049156222 1.7382869833849 0
"223" 1 0 0.0122126121684096 -4.21850227552238 0 5 0.0518777049156222 0.0991357028059831 0
"224" 1 0 0.0487129447658246 -2.45366830600712 0 1 0.0518777049156222 1.75794078720755 0
"225" 0 1 0.0518777049156222 -3.74377383284048 0 4 0.0518777049156222 2.30725727134318 1
"226" 1 1 0.0490490373522138 -2.19881129172792 0 0 0.0518777049156222 1.44686349111302 0
"227" 0 0 0.0140999481866722 -1.95936169803203 0 6 0.0518777049156222 0.148770553012495 0
"228" 0 0 0.00464705781902293 -3.68740206002126 0 4 0.0518777049156222 -0.04794725953093 0
"229" 0 1 0.012030719453055 -1.91328395091412 0 3 0.0518777049156222 1.00399375667994 0
"230" 0 0 0.00723818031348641 -1.97980214244892 0 3 0.0518777049156222 -0.419584216094098 0
"231" 0 0 0.0350356547895437 -0.710657544067676 0 3 0.0518777049156222 1.49549206185612 0
"232" 0 0 0.0454477908284822 -2.73146989323984 0 3 0.0518777049156222 1.9642948452808 0
"233" 1 1 0.000567137813105084 0.100326429577481 0 2 0.0518777049156222 1.5147351254057 0
"234" 1 0 0.0518777049156222 -3.40778211425899 0 3 0.0518777049156222 -0.110709969750667 1
"235" 0 1 0.0413945130201854 -2.88087858590486 0 1 0.0518777049156222 0.707532664000804 0
"236" 0 1 0.0196091802371109 -3.55632416014207 0 4 0.0518777049156222 2.92401988146109 0
"237" 0 0 0.0518777049156222 -1.23938695887707 1 0 0.0518777049156222 -1.36071369886527 1
"238" 1 1 0.0256156134167902 -2.55738392996882 0 2 0.0518777049156222 0.574560259657369 0
"239" 1 1 0.0518777049156222 -1.74765567398309 0 1 0.0518777049156222 0.800187136664395 1
"240" 1 0 0.0518777049156222 -2.78761043526301 0 2 0.0518777049156222 2.08127715780212 1
"241" 0 0 0.0383497481508581 -4.32810534367785 0 4 0.0518777049156222 0.419149753274829 0
"242" 1 1 0.00496191134615476 -4.07057571585291 0 3 0.0518777049156222 0.788260760967181 0
"243" 1 1 0.00974051875394906 -2.90741688701383 0 4 0.0518777049156222 0.587642290263106 0
"244" 1 0 0.0357584503045509 -2.99690046422854 0 3 0.0518777049156222 1.39546279739038 0
"245" 0 0 0.0153107861256837 -4.46452605164723 0 2 0.0518777049156222 -0.337176668866409 0
"246" 1 0 0.0518777049156222 -3.11414654436672 0 4 0.0518777049156222 3.31131788765912 1
"247" 1 0 0.0168959174332504 -2.69586737691816 0 5 0.0518777049156222 0.649508971486585 0
"248" 0 1 0.0411652609120589 -3.66088974486941 0 4 0.0518777049156222 0.678896676194559 0
"249" 0 1 0.0326829734379374 -1.99468067303274 0 1 0.0518777049156222 0.571038407663931 0
"250" 0 0 0.0518777049156222 -2.3747292325399 0 4 0.0518777049156222 0.770388739976069 1
"251" 0 1 0.0227459526519641 -2.78796262876189 0 5 0.0518777049156222 0.944081984341095 0
"252" 1 0 0.0136641060455764 -2.08558657412285 0 1 0.0518777049156222 0.627954559118881 0
"253" 0 0 0.0409000570678365 -3.51494090899323 0 4 0.0518777049156222 1.47429996960377 0
"254" 0 1 0.0472492747514919 -1.69425350815808 0 6 0.0518777049156222 0.938295367448319 0
"255" 1 0 0.0452617018150972 -1.03538194982596 0 4 0.0518777049156222 -1.1276890675566 0
"256" 1 1 0.0518777049156222 -3.39796017220905 0 4 0.0518777049156222 -0.0022370580776534 1
"257" 0 0 0.0416321757603231 -0.940299513021484 0 2 0.0518777049156222 0.482195483561851 0
"258" 0 1 0.0518777049156222 -2.45930893064807 0 1 0.0518777049156222 3.21020974720753 1
"259" 1 0 0.00677227684053671 -2.46844151899143 0 3 0.0518777049156222 1.32498443654835 0
"260" 1 1 0.0518777049156222 -2.95056468207106 0 2 0.0518777049156222 -0.276808861464502 1
"261" 0 1 0.0216012493332887 -2.67902831454165 0 3 0.0518777049156222 3.07862633226923 0
"262" 1 0 0.0518777049156222 -3.73494364975368 0 3 0.0518777049156222 1.55091884622343 1
"263" 0 0 0.00988749978614454 -2.12705095101496 0 4 0.0518777049156222 3.01048046843714 0
"264" 1 0 0.000548008278191748 -4.33350410906147 0 4 0.0518777049156222 0.712424098477068 0
"265" 1 0 0.0514749142324866 -2.47910402232312 0 0 0.0518777049156222 1.48150576479089 0
"266" 1 0 0.0518777049156222 -3.74515303186963 0 3 0.0518777049156222 -0.378522511344509 1
"267" 0 0 0.0198955183029391 -3.62517974218142 0 1 0.0518777049156222 1.92291053749804 0
"268" 0 0 0.029573596370134 -1.77615974516962 0 3 0.0518777049156222 0.18030918158299 0
"269" 1 1 0.0518777049156222 -2.545713905173 0 0 0.0518777049156222 0.350560134671356 1
"270" 1 1 0.0450386006912366 -4.10979621410174 0 2 0.0518777049156222 2.48910437536459 0
"271" 1 0 0.0117719942699505 -2.22195232522251 0 6 0.0518777049156222 0.0587851559432484 0
"272" 1 0 0.0518777049156222 -3.41832914201166 0 4 0.0518777049156222 -0.174004945402223 1
"273" 0 0 0.0518777049156222 -3.7390314416043 0 2 0.0518777049156222 1.79311193192375 1
"274" 0 0 0.0231115772541701 -3.85229236487375 0 0 0.0518777049156222 0.20391651768378 0
"275" 1 1 0.0241681213677206 -2.70374191751454 0 6 0.0518777049156222 1.98944781384063 0
"276" 1 0 0.0459472707790115 -3.30652097169233 0 2 0.0518777049156222 3.10720293663235 0
"277" 0 0 0.0416773637893387 -3.36299054763556 0 3 0.0518777049156222 2.82730701095087 0
"278" 0 1 0.0467200782340327 -3.16349306117388 0 4 0.0518777049156222 1.39277789676474 0
"279" 1 1 0.0405558978412052 -2.63721259630285 1 2 0.0518777049156222 0.904344478765662 0
"280" 0 1 0.0134449430812439 -2.21485560599585 0 2 0.0518777049156222 1.74032816059999 0
"281" 0 1 0.0518777049156222 -5.84010624566607 0 4 0.0518777049156222 2.13531064025272 1
"282" 0 1 0.0451008046556987 -4.40148277072716 0 1 0.0518777049156222 1.79343351480763 0
