"","A","M_cont","Ycen_noint","Y_cont_noint","Y_bin_noint","Y_count_noint","cen","C","delta"
"43",1,2.20923288709493,0.0135313566576255,-3.26675244555985,0,3,0.0538923278583805,1.93073100234741,0
"44",1,0.307980580283213,0.0317826998049833,-1.86980442860667,0,3,0.0538923278583805,1.15253204734302,0
"45",1,0.211615912999552,0.0354091758108823,-1.95293874497013,0,3,0.0538923278583805,3.280282024176,0
"46",0,-1.35634367180547,0.0418633036158152,-2.70309268907604,0,3,0.0538923278583805,2.33701597866434,0
"47",1,-0.139081737202623,0.0393370599078416,-2.89651409013196,0,2,0.0538923278583805,0.354500165955198,0
"48",1,0.0375068067913622,0.0267424403605892,-3.38057767913205,0,3,0.0538923278583805,0.885664690174129,0
"49",0,-1.47442808166677,0.0255615499284822,-2.68550318176489,0,2,0.0538923278583805,0.417976452899721,0
"50",0,-0.772544365537111,0.00395041104581685,-3.61411363382766,0,4,0.0538923278583805,-0.70285947477036,0
"51",0,0.681392726980522,0.034599243403888,-4.17259069955902,0,3,0.0538923278583805,0.737638180382835,0
"52",0,0.45444002685829,0.00436162429366399,-1.94304539016002,0,0,0.0538923278583805,0.84339349067095,0
"53",0,-1.00116333542651,0.0538923278583805,-2.98263942186625,0,2,0.0538923278583805,1.21418665135541,1
"54",0,0.484843362332692,0.0268656045078841,-2.7891273045742,0,3,0.0538923278583805,1.41484575511801,0
"55",0,-0.473995434780493,0.0218124340877377,-3.07373169309327,0,4,0.0538923278583805,1.31093733823164,0
"56",0,-0.592238975367881,0.0156006444683862,-1.58157095640701,0,2,0.0538923278583805,0.375326486103717,0
"57",0,0.358661036039937,0.0538923278583805,-1.46101268663154,1,3,0.0538923278583805,1.8231634929049,1
"58",0,-0.700591635198165,0.039592811567796,-2.92856685590826,0,4,0.0538923278583805,-0.140328519228992,0
"59",0,-1.18332473655077,0.00632834165682768,-3.65295902747011,0,0,0.0538923278583805,2.7318738678042,0
"60",0,0.345084787541225,0.0399300125000801,-3.44886940817316,0,3,0.0538923278583805,2.90532251714139,0
"61",0,2.23764095023084,0.0538923278583805,-3.40708327500754,0,1,0.0538923278583805,1.04035643759684,1
"62",1,-0.309738217449459,0.0151044015673588,-2.71131314067771,0,2,0.0538923278583805,0.789400360515109,0
"63",1,0.0211432430113139,0.00351321857991396,-3.7612451162525,0,3,0.0538923278583805,0.0315430519961709,0
"64",1,-0.177595903117418,0.0255198768180061,-5.39149269473121,0,1,0.0538923278583805,0.915011012918122,0
"65",0,0.370495130907027,0.0532450197053694,-1.43203075290503,0,4,0.0538923278583805,0.723110010740648,0
"66",0,-0.061215103647927,0.0538923278583805,-5.19997734422627,0,5,0.0538923278583805,1.15542396910217,1
"67",0,0.636461272127954,0.00535428415612418,-2.56091952107647,0,2,0.0538923278583805,2.9637976934727,0
"68",0,-3.07612504815694,0.0419615497943896,-2.80104981813729,0,4,0.0538923278583805,1.02984448256902,0
"69",0,1.34736540619971,0.0538923278583805,-3.24491602172485,0,1,0.0538923278583805,-1.51383458188245,1
"70",1,-0.916694466508808,0.0538923278583805,-3.36562040517333,0,5,0.0538923278583805,1.63844635472489,1
"71",0,-0.921798754928067,0.00977513385208005,-3.00020304187597,0,3,0.0538923278583805,0.924408214665426,0
"72",0,0.257705527723808,0.0144261080568438,-3.7231028666783,0,5,0.0538923278583805,-0.157335113361228,0
"73",0,0.336453055129649,0.0406274739448081,-1.89319604032748,0,5,0.0538923278583805,2.09503998819015,0
"74",1,0.499611787960994,0.0472933079152073,-1.91464463057221,0,3,0.0538923278583805,0.369785733491406,0
"75",1,-0.935991503273953,0.0154519913451746,-3.95220241148692,0,5,0.0538923278583805,1.90473847898529,0
"76",1,-1.01086543267263,0.00751452363530125,-4.07855570628103,0,2,0.0538923278583805,0.18196922982784,0
"77",1,0.135758685760534,0.0121894140956792,-3.85246412687656,0,2,0.0538923278583805,1.18534943744489,0
"78",1,0.737889904957095,0.0538923278583805,-1.91165657491389,0,4,0.0538923278583805,1.57805306607412,1
"79",1,0.89810512970697,0.0230206090343635,-2.48516833605905,0,3,0.0538923278583805,1.90350074118171,0
"80",0,0.0118105756753374,0.0176262996880206,-1.47531551240351,0,1,0.0538923278583805,1.24054330539738,0
"81",0,-0.519111701451299,0.0538923278583805,-3.50320407650693,0,2,0.0538923278583805,2.76232246023163,1
"82",0,-0.711165162486444,0.0192263247036548,-4.33582494401569,0,3,0.0538923278583805,-0.0853641293740119,0
"83",1,-1.50486918503015,0.0299616524875781,-2.48591743012712,0,6,0.0538923278583805,0.316337727807162,0
"84",1,-0.476558018286788,0.0538923278583805,-3.72260105640574,0,1,0.0538923278583805,1.1502229748834,1
"85",0,1.10812606856654,0.0538923278583805,-4.66883340219659,0,3,0.0538923278583805,1.30072447000594,1
"86",0,1.4440351092519,0.0456284831900925,-2.76582578297868,0,6,0.0538923278583805,1.29318597358495,0
"87",1,1.1826708581886,0.0208059201862849,-2.15816030516229,0,3,0.0538923278583805,2.27783152438326,0
"88",0,0.939900286972165,0.00945639587391169,-2.68792592776106,0,5,0.0538923278583805,0.532003433226254,0
"89",0,-0.554244514303493,0.0538923278583805,-5.29584356053763,0,2,0.0538923278583805,0.65587615181089,1
"90",1,0.759105503758262,0.010773376832817,-3.14638106029474,1,3,0.0538923278583805,2.60240770671039,0
"91",1,-0.408866859070182,0.0348404800843323,-3.42739174030497,0,3,0.0538923278583805,-0.495975965000115,0
"92",0,2.61840955013074,0.0175156260738576,-3.50017126562155,0,1,0.0538923278583805,3.94926203147731,0
"93",0,-0.653851654055129,0.028362796688914,-2.25408860309138,0,3,0.0538923278583805,0.490970588820843,0
"94",0,-0.152570203433145,0.0254325937160863,-2.79573606420583,0,5,0.0538923278583805,0.770192927740104,0
"95",1,0.704036115290634,0.0538923278583805,-2.03570442905004,0,5,0.0538923278583805,1.49766171343705,1
"96",0,0.0219680054700574,0.0464954861389385,-2.95144355366685,0,2,0.0538923278583805,2.42788567712847,0
"97",0,1.71306244009582,0.00819302423129894,0.514711832043385,0,2,0.0538923278583805,1.13950052337721,0
"98",0,-1.29270007554512,0.0538923278583805,-3.70530234735682,0,4,0.0538923278583805,0.730902514192729,1
"99",0,0.483383503417494,0.0538923278583805,-3.04873454742939,0,1,0.0538923278583805,0.584477184216539,1
"100",1,0.433518794863242,0.00280161259971734,-3.80510116375232,0,4,0.0538923278583805,0.108844179157673,0
"101",0,-0.461988063325784,0.00771615288846835,-3.44383340928747,0,0,0.0538923278583805,1.49373242880234,0
"102",0,-1.861918542423,0.027310068084219,-1.77955167095941,0,3,0.0538923278583805,0.737463651714994,0
"103",0,-0.809001419930781,0.00260897418469742,-2.53101319554719,0,3,0.0538923278583805,1.08009287224976,0
"104",0,-1.70605507832217,0.0538923278583805,-3.5294395989826,0,1,0.0538923278583805,0.100508596553519,1
"105",0,0.188898896054259,0.0318919329594661,-3.57304005071842,0,4,0.0538923278583805,0.400129705470254,0
"106",1,-0.913730877027011,0.00504979433271311,-3.62509576579554,0,2,0.0538923278583805,-0.832400765467156,0
"107",1,0.749066191642991,0.0538923278583805,-4.05934403685764,0,2,0.0538923278583805,1.16874302113298,1
"108",1,1.49287829396437,0.0263563858076411,-2.11727821814464,0,2,0.0538923278583805,2.31938502959582,0
"109",0,1.09254223094594,0.0538574460536757,-3.62396376395557,0,1,0.0538923278583805,1.74481882214854,0
"110",0,-0.0521143691673305,0.021198654818704,-3.71056210029108,0,4,0.0538923278583805,2.19794176002485,0
"111",1,0.506188618406176,0.0510181789679678,-3.00062404419613,0,1,0.0538923278583805,2.68221596653236,0
"112",1,-0.11247037819793,0.0209802968186459,-4.95732296541737,1,3,0.0538923278583805,2.30613478484245,0
"113",0,0.362423438581846,0.0517639734385372,-2.82346688925633,0,4,0.0538923278583805,1.84609349616002,0
"114",0,0.250640173562769,0.0189085985017016,-2.34441173014711,0,6,0.0538923278583805,2.27310972860519,0
"115",1,0.117420972873516,0.0338240625173909,-2.78657591352429,0,0,0.0538923278583805,1.01011479195254,0
"116",0,0.161406202532712,0.0538923278583805,-1.04708158504227,0,2,0.0538923278583805,0.961270896059347,1
"117",1,0.155910863824636,0.0538923278583805,-1.91824163977848,0,2,0.0538923278583805,0.581691443577195,1
"118",1,0.659487397659015,0.0538923278583805,-3.16013856081477,0,9,0.0538923278583805,-0.529625883663519,1
"119",0,0.132598467995524,0.0425447416037567,-3.62620619959535,0,4,0.0538923278583805,-1.13424060601105,0
"120",1,0.434566871058287,0.0355526271497155,-2.04875312163533,0,4,0.0538923278583805,-0.209444837609009,0
"121",0,0.0987963822164524,0.0538923278583805,-4.32250130370253,1,3,0.0538923278583805,1.51118039543578,1
"122",0,0.00468224135092869,0.044354220920198,-3.64174555490009,0,2,0.0538923278583805,1.84584077426843,0
"123",0,-0.898514615341723,0.00702323365136478,-3.30645628297176,1,5,0.0538923278583805,0.0794829049931629,0
"124",0,-0.596439262362396,0.0521446478670657,-2.70335373820193,0,0,0.0538923278583805,2.3040775339894,0
"125",0,0.684051952710162,0.0350288909006626,-3.37950041092324,1,6,0.0538923278583805,0.130232431774452,0
"126",0,1.38744491167336,0.0373382548554401,-1.94826743475204,0,2,0.0538923278583805,1.96586512995034,0
"127",1,-0.253038951261848,0.00485705693958495,-3.70801589764461,0,5,0.0538923278583805,1.43490744896271,0
"128",1,0.256533212465242,0.0408455974600615,-3.50600939463324,0,4,0.0538923278583805,1.55933091081022,0
"129",0,-0.880701445443828,0.0343035332284929,-3.27202341936574,0,4,0.0538923278583805,0.685504394699142,0
"130",0,-0.105731633690548,0.0538923278583805,-4.57073478476894,0,0,0.0538923278583805,0.917373605118799,1
"131",0,-0.558450783112881,0.0429043753390109,-3.50835004413199,0,0,0.0538923278583805,1.00325162932047,0
"132",1,-0.372010100972988,0.0538923278583805,-2.48504096213014,0,4,0.0538923278583805,1.51387651528158,1
"133",1,-0.595071105089881,0.0538923278583805,-1.19021609360402,0,2,0.0538923278583805,-1.15980339424932,1
"134",0,-1.12286886490557,0.0538923278583805,-3.19962432694812,0,2,0.0538923278583805,0.0874626565299924,1
"135",0,0.833690530039419,0.0357518471690424,-3.25484879550203,0,1,0.0538923278583805,-0.634071464560088,0
"136",0,-0.127660378220508,0.0538923278583805,-3.62969810838251,0,8,0.0538923278583805,2.39817327097435,1
"137",0,-0.301661280211551,0.0337922746502333,-3.67347443387686,0,3,0.0538923278583805,0.684486578986723,0
"138",0,0.44906249351594,0.0110230610832298,-3.24888857384076,0,2,0.0538923278583805,2.73572789702512,0
"139",0,-0.400572410593705,0.0452575772366098,-4.64794266615822,1,3,0.0538923278583805,1.18701887790573,0
"140",1,0.119122982532923,0.021366264199497,-3.88522444068631,0,2,0.0538923278583805,0.794993925451335,0
"141",1,1.07429365894416,0.0387340808548828,-4.87693416704938,1,3,0.0538923278583805,1.73114355403334,0
"142",0,-2.06755865420817,0.0538923278583805,-2.40512281838791,0,5,0.0538923278583805,1.05725196136345,1
"143",0,0.223079392290024,0.0491816133929879,-5.32299372413568,0,0,0.0538923278583805,3.39757418346288,0
"144",1,0.402069189460284,0.0538923278583805,-2.06301228288527,0,3,0.0538923278583805,-0.154818101642772,1
"145",0,0.945021364994751,0.0538923278583805,-4.23082046560762,0,3,0.0538923278583805,-0.32741050495612,1
"146",1,1.76576273103122,0.0191096299295439,-2.75394782790927,0,4,0.0538923278583805,2.41077547562043,0
"147",1,0.0229494408435665,0.0244401715721157,-2.4793251003514,0,1,0.0538923278583805,0.703542156404137,0
"148",0,-0.521384275330386,0.0538923278583805,-4.04701794190355,0,0,0.0538923278583805,-0.291943119267715,1
"149",0,-0.408033755266736,0.0538923278583805,0.0585534695564247,0,0,0.0538923278583805,0.894403995341333,1
"150",0,-0.847206417897386,0.0335037751573578,-2.86715456405209,0,2,0.0538923278583805,2.35584331943028,0
"151",0,-0.369720228228229,0.0181355545568362,-3.05720862470164,0,2,0.0538923278583805,2.41125013977977,0
"152",1,0.537048480625079,0.0538923278583805,-4.22249749152474,0,2,0.0538923278583805,-0.790268485701947,1
"153",0,-0.43413450304387,0.0488366149161175,-2.35392795333014,0,4,0.0538923278583805,1.63624664318343,0
"154",0,0.287445126561969,0.0115108858145319,-3.4061644492354,0,4,0.0538923278583805,0.28694342177779,0
"155",1,1.18590359153648,0.0101470189051518,-1.45784252275304,0,2,0.0538923278583805,1.45932323992271,0
"156",1,-0.407461877742087,0.028513544603278,-1.86432883736461,0,5,0.0538923278583805,-0.514498328848627,0
"157",1,-1.3713651494829,0.0538923278583805,-3.17301996545143,0,4,0.0538923278583805,1.37035764348936,1
"158",1,-0.949151550343482,0.0258769078067247,-1.58085242009718,0,2,0.0538923278583805,0.900124476359286,0
"159",0,1.48895356648756,0.0319534508815069,-2.57126569621533,0,2,0.0538923278583805,2.26467538039016,0
"160",1,1.91838885057869,0.00927844640912775,-4.26896789227914,0,5,0.0538923278583805,1.04021340945764,0
"161",1,-1.19068474390709,0.00496260047555836,-2.74163670484163,0,5,0.0538923278583805,1.93015659783805,0
"162",0,-0.183273668733468,0.0314144393919362,-1.5470308235339,0,2,0.0538923278583805,0.367779580754111,0
"163",0,1.25138007000507,0.0538923278583805,-3.07406827115209,0,6,0.0538923278583805,2.22673621724786,1
"164",0,1.29884706321055,0.0538923278583805,-2.00034494555989,0,2,0.0538923278583805,1.74779141492234,1
"165",0,0.627271310738892,0.0538923278583805,-4.31720353876435,0,3,0.0538923278583805,0.204864591025581,1
"166",0,-1.17940988971216,0.0470770056993092,-2.56831668684224,0,0,0.0538923278583805,0.244178507520502,0
"167",0,-0.473087349473043,0.019937607771116,-2.79036482227604,0,4,0.0538923278583805,1.68274602088937,0
"168",1,2.17453917995883,0.0538923278583805,-2.36237652535666,0,1,0.0538923278583805,0.691522602122181,1
"169",1,-0.745033516828724,0.0538923278583805,-3.09574355449194,0,1,0.0538923278583805,0.807208130157476,1
"170",1,2.25782461299397,0.0325926789274387,-3.92355760972868,0,2,0.0538923278583805,2.86730234443687,0
"171",0,-0.879264608445551,0.0101082645834332,-2.60470559458506,0,2,0.0538923278583805,1.13428010617579,0
"172",0,0.37182314419012,0.0190901128651419,-2.65650890223671,0,4,0.0538923278583805,0.549129100029095,0
"173",0,0.140716968208789,0.0289964261386914,-5.00509605522285,0,2,0.0538923278583805,-1.12017629686027,0
"174",1,0.296142084360818,0.016525355405282,-1.7282739657038,0,4,0.0538923278583805,-1.25380836654178,0
"175",1,-1.48858973533026,0.0538923278583805,-2.014669821284,0,1,0.0538923278583805,-0.177120605540452,1
"176",0,2.37550453738207,0.0334175475550288,-2.89839243971393,0,3,0.0538923278583805,0.405591853470472,0
"177",1,0.17940020178212,0.0341123090939262,-4.12112817908287,0,2,0.0538923278583805,0.412835693499632,0
"178",1,0.321307493020796,0.0316512959012197,-3.1712697121717,0,3,0.0538923278583805,0.187325218288318,0
"179",0,0.424562416063592,0.027090206015302,-2.57492486822181,0,2,0.0538923278583805,2.29807479617442,0
"180",1,-0.089122293661038,0.0538923278583805,-2.00811140791698,0,2,0.0538923278583805,1.68237896076411,1
"181",0,-0.312865090953252,0.0471859179882442,-4.00114120449389,0,1,0.0538923278583805,0.719017639219387,0
"182",1,0.118824422451476,0.0538923278583805,-3.45417794228097,0,2,0.0538923278583805,-0.519772149582022,1
"183",1,-0.557425811058432,0.0538923278583805,0.325437276652362,0,3,0.0538923278583805,1.41256486656861,1
"184",1,-0.0874779526988371,0.0300167552507896,-3.25906240780759,0,5,0.0538923278583805,1.3067496119076,0
"185",0,0.0134461370380694,0.0108773850192118,-3.85089552774348,0,2,0.0538923278583805,0.726887287944634,0
"186",0,-0.886553230165717,0.000930439584956994,-3.55072907228515,0,3,0.0538923278583805,0.599617186829713,0
"187",0,-1.4429484225209,0.0430990034506611,-2.85418456344637,0,3,0.0538923278583805,-1.79349321707968,0
"188",0,0.363415352039925,0.0538923278583805,-1.32681294434844,0,2,0.0538923278583805,1.9404273922269,1
"189",0,-0.357542896398604,0.0456370353605144,-2.5237037159958,0,7,0.0538923278583805,0.332401788076173,0
"190",1,0.446237776663153,0.0165670189426807,-4.12863842939381,0,4,0.0538923278583805,-2.0922907485031,0
"191",1,0.84922391351957,0.0284227082751069,-2.71396141255584,0,3,0.0538923278583805,1.77594483867452,0
"192",0,1.32723448657898,0.021141171872816,-3.48847915451077,0,4,0.0538923278583805,1.08397396002118,0
"193",0,1.47828568089328,0.00942978728959796,-3.80463681965419,0,4,0.0538923278583805,2.9231128221934,0
"194",1,-0.139673712053459,0.0369314270912728,-2.0820567777454,0,5,0.0538923278583805,1.00637000100696,0
"195",1,1.4698216770602,0.00562470687828595,-2.22616369481038,0,3,0.0538923278583805,2.23475787495279,0
"196",0,-0.913380590120516,0.0239398980955599,-2.7398414003061,0,1,0.0538923278583805,1.01733169485042,0
"197",0,-0.462060989487693,0.00536155935081442,-2.52680162821719,0,4,0.0538923278583805,0.979133647697985,0
"198",0,-0.729961083640114,0.0538923278583805,-2.95253381043967,0,1,0.0538923278583805,2.37897416205289,1
"199",0,0.635044271639938,0.0286925855096769,-3.53657991432883,0,3,0.0538923278583805,1.49156274279784,0
"200",1,0.256162369666916,0.0115832658510413,-2.70943304104444,0,5,0.0538923278583805,2.11468238459804,0
"201",0,-0.38128061325126,0.0538923278583805,-4.02345779990039,0,1,0.0538923278583805,-0.0207476546805585,1
"202",1,0.0622278649947365,0.0192523558831817,-2.22046293953877,0,2,0.0538923278583805,1.81373530835906,0
"203",1,-0.484212128937939,0.0109456751900518,-3.50245095117078,0,5,0.0538923278583805,0.596165703455488,0
"204",1,0.473699049193891,0.0538923278583805,-1.4407615567081,0,6,0.0538923278583805,0.732785830989228,1
"205",0,-0.927231187000956,0.0519464772099811,-3.5736873303741,0,4,0.0538923278583805,1.10581407202222,0
"206",1,1.39543639364537,0.0136656928585848,-4.14859755194478,0,2,0.0538923278583805,2.79176547137758,0
"207",1,-0.605333133869666,0.0538923278583805,-3.15496317289629,0,4,0.0538923278583805,1.06196624534469,1
"208",1,0.746574334706013,0.0366991332226378,-2.91825409687885,0,7,0.0538923278583805,0.73310050835521,0
"209",0,1.50482898602198,0.0494559912672902,-2.90094883805312,0,1,0.0538923278583805,2.64518142829588,0
"210",0,-0.639793339671049,0.0513106297917375,-3.95831581669376,0,3,0.0538923278583805,0.711409185102087,0
"211",0,-1.08745739582502,0.0300723217094822,-4.75895239500552,0,3,0.0538923278583805,0.444523540747737,0
"212",1,-1.53157220403191,0.0538923278583805,-3.64840657990364,0,3,0.0538923278583805,1.02696453919491,1
"213",0,-2.49509532907796,0.0470765627963921,-3.31649918565498,0,6,0.0538923278583805,-0.27405809671927,0
"214",0,0.00799874795486655,0.0224017736849157,-3.67379831181874,0,7,0.0538923278583805,1.09939488500229,0
"215",0,1.65133128791822,0.0329817825862514,-2.9381981180633,0,1,0.0538923278583805,2.39639987699945,0
"216",1,1.4615855780749,0.0269891171690031,-5.28774029834266,0,1,0.0538923278583805,1.69395258971273,0
"217",1,-0.541309239332975,0.0213708492703609,-3.48390664335635,0,0,0.0538923278583805,1.32042167868576,0
"218",1,0.483667024673033,0.0440418668558712,-2.25783381796827,0,2,0.0538923278583805,1.64772956123791,0
"219",0,0.542601750026231,0.0421087736892845,-2.11004284057374,0,2,0.0538923278583805,-1.09471790123815,0
"220",0,0.550048480878477,0.0488699186775958,-2.02147176362834,0,5,0.0538923278583805,0.830136585600955,0
"221",0,0.359584816808362,0.0538923278583805,-2.88869992121901,0,3,0.0538923278583805,1.80898536603121,1
"222",0,0.266407179404022,0.0201725327148512,-2.69568790397295,0,6,0.0538923278583805,1.61242750229252,0
"223",1,-2.30384048337877,0.0410486306623134,-3.12028552731438,0,4,0.0538923278583805,0.573151298106169,0
"224",1,1.24516655875404,0.0217201541940802,-2.51583629873024,0,3,0.0538923278583805,1.81614984225903,0
"225",0,-0.477558070813638,0.0538923278583805,-3.70305323784763,0,4,0.0538923278583805,0.0137785458735487,1
"226",1,0.417753836478301,0.0427727164342764,-3.6874354581964,1,1,0.0538923278583805,0.955583526796005,0
"227",0,0.906570255592919,0.0538923278583805,-3.04298445729503,0,3,0.0538923278583805,2.35691292698987,1
"228",0,1.06488596516741,0.0538923278583805,-5.21152983414205,1,2,0.0538923278583805,0.326444579711226,1
"229",0,1.47631095567184,0.0506709540447066,-1.98946702854859,0,3,0.0538923278583805,1.82742535442654,0
"230",0,-0.137309302274771,0.0290653397624849,-1.41141629358458,0,1,0.0538923278583805,2.22784794287179,0
"231",0,0.610237527836982,0.0122486679582493,-3.06798900417502,0,3,0.0538923278583805,1.09312542930173,0
"232",0,0.452621142430419,0.0538923278583805,-2.01714908678495,0,4,0.0538923278583805,0.528416233884231,1
"233",1,-0.733031536749773,0.00546444650407117,-2.72071675513724,0,4,0.0538923278583805,0.368779225526435,0
"234",1,1.96506061902094,0.0129546799386818,-2.75825408437649,0,2,0.0538923278583805,-0.233507999155,0
"235",0,-1.23031824682002,0.0538923278583805,-1.68812303851342,0,2,0.0538923278583805,0.896384798359862,1
"236",0,-0.656920615372672,0.0173668239918093,-3.10329957983022,0,4,0.0538923278583805,0.472788810396778,0
"237",0,0.413766358770639,0.0482422476593849,-3.52259601101679,0,2,0.0538923278583805,1.97808106567756,0
"238",1,0.79083926636131,0.0188790134660203,-2.65455718317617,0,4,0.0538923278583805,1.70307553405176,0
"239",1,1.00371368332918,0.0366402240054671,-2.12839989329862,0,6,0.0538923278583805,0.624152311516296,0
"240",1,-0.222909753196236,0.0212688539857919,-3.75655290207503,0,4,0.0538923278583805,0.600528634622487,0
"241",0,-1.47684607610786,0.0304408908687176,-4.29526165377534,0,4,0.0538923278583805,1.06634714747501,0
"242",1,1.26887540011491,0.0320509570801042,-3.34564374261597,0,4,0.0538923278583805,2.06787709825503,0
"243",1,0.414023842269265,0.0455967463576314,-2.45732082188333,0,2,0.0538923278583805,0.886441626774939,0
"244",1,0.770723473446072,0.0227547025501561,-1.84663542637568,0,4,0.0538923278583805,2.02425010628011,0
"245",0,-0.218719224888584,0.0273842570567049,-2.84394681446526,0,3,0.0538923278583805,0.616135779082554,0
"246",1,-0.256876064650921,0.0206616399397797,-3.80455896483668,0,3,0.0538923278583805,1.84999582579974,0
"247",1,0.381048347747683,0.0414299416198521,-2.9244059387557,0,7,0.0538923278583805,0.631687875847089,0
"248",0,1.30651091924298,0.0377498147626697,-2.27390550951744,0,4,0.0538923278583805,2.62007008838326,0
"249",0,0.962513909591862,0.0360948957940275,-3.36937279718993,0,1,0.0538923278583805,0.0488095857825391,0
"250",0,-2.2281715862216,0.0212053584591835,-3.72137327886231,0,6,0.0538923278583805,-0.30573169130498,0
"251",0,-0.59155864948757,0.0360279416310185,-4.32107968287921,0,6,0.0538923278583805,0.825648583154015,0
"252",1,-0.286550879726085,0.0115352119693355,-3.19784906507771,0,4,0.0538923278583805,0.57350481851672,0
"253",0,0.0712343175549762,0.0538923278583805,-2.92072532242201,0,0,0.0538923278583805,0.554546338676692,1
"254",0,0.524790572194362,0.0538923278583805,-2.95035331156413,0,5,0.0538923278583805,0.51935785220612,1
