"A" "M_cont" "Ycen_noint" "Y_cont_noint" "Y_bin_noint" "Y_count_noint" "cen" "C" "delta"
"45" 1 -0.118874645446896 0.010137748040914 -3.29592828615014 0 1 0.0671855912730124 1.30924723934512 0
"46" 0 0.40147282741186 0.0671855912730124 -2.72069389500797 0 3 0.0671855912730124 1.31651369303221 1
"47" 1 -0.148468117419922 0.0349715991958815 -2.77677802128677 1 6 0.0671855912730124 1.70767989596264 0
"48" 1 -2.0624223080191 0.0171170341645107 -3.16012850383632 0 6 0.0671855912730124 0.537564674215062 0
"49" 0 -0.253789571076481 0.0671855912730124 -3.16644129043039 0 1 0.0671855912730124 2.69830274705661 1
"50" 0 1.24009326929306 0.00960974312173414 -3.74777115079857 0 5 0.0671855912730124 0.138014438627116 0
"51" 0 -0.0959519260219137 0.0671855912730124 -2.77766408817484 0 4 0.0671855912730124 -0.051829643650058 1
"52" 0 1.90457999085098 0.0341405789091123 -2.77221451502321 0 4 0.0671855912730124 1.5315186188611 0
"53" 0 0.67300215695878 0.00579590881479899 -3.09545366494586 0 3 0.0671855912730124 1.07728399345509 0
"54" 0 -1.55151854160241 0.0671855912730124 -3.45421612837955 0 3 0.0671855912730124 -0.024841087793726 1
"55" 0 0.343221941985184 0.0671855912730124 -2.56848512772443 0 7 0.0671855912730124 1.14415928902883 1
"56" 0 -1.04409914844836 0.0398020955533748 -3.77976696754443 0 1 0.0671855912730124 0.77910376983582 0
"57" 0 0.541480158629266 0.0184108722069069 -2.31755090321578 0 2 0.0671855912730124 0.0226685044773638 0
"58" 0 1.39518717062564 0.0107863628321734 -5.1858005658847 0 2 0.0671855912730124 1.33528023102327 0
"59" 0 -0.996200677329839 0.0671855912730124 -2.22363294172506 1 5 0.0671855912730124 2.58736662168407 1
"60" 0 0.0477043975672168 0.000394193184092438 -3.07076168672682 0 5 0.0671855912730124 2.26982587399556 0
"61" 0 -1.31429181315531 0.0498851785740332 -2.49275581721163 0 3 0.0671855912730124 3.88733301028683 0
"62" 1 0.331673505887596 0.0268982432046986 -3.20484848774705 0 1 0.0671855912730124 1.68323891416978 0
"63" 1 0.499346097590234 0.00306265276069674 -3.23919544321309 0 5 0.0671855912730124 0.323023912485212 0
"64" 1 -1.7934512672692 0.0190178209102474 -3.34331434807559 0 3 0.0671855912730124 0.836129566753771 0
"65" 0 -0.620257747501996 0.0485784927087347 -4.4527363076267 0 4 0.0671855912730124 1.70961161253956 0
"66" 0 0.107840993329368 0.0152780453267642 -2.32147200447949 0 3 0.0671855912730124 -0.0536691385134165 0
"67" 0 -0.774258049737671 0.0181680249519254 -2.86659350979364 0 0 0.0671855912730124 0.0437714979720714 0
"68" 0 0.457991505912122 0.00610133178084603 -3.44364908332799 0 4 0.0671855912730124 0.0548126257842334 0
"69" 0 0.535924562920899 0.0330449817196232 -2.75554766457869 0 6 0.0671855912730124 1.22478844734534 0
"70" 1 -0.141883760815487 0.0181580287811276 -3.72515682103585 0 3 0.0671855912730124 1.35945517437962 0
"71" 0 -0.962620580054653 0.0671855912730124 -3.95889149372837 0 1 0.0671855912730124 0.336289575319682 1
"72" 0 1.20593456256929 0.0671855912730124 -3.80545810212509 0 4 0.0671855912730124 0.873491819639398 1
"73" 0 0.263940669008439 0.0350808589549332 -2.54297352503252 0 6 0.0671855912730124 2.64237424330845 0
"74" 1 -0.859092831982859 0.0417362189825139 -2.06158913976423 0 1 0.0671855912730124 0.492901518488119 0
"75" 1 0.632122296213988 0.0247650705243685 -2.71841903749892 0 3 0.0671855912730124 0.481512955661477 0
"76" 1 0.501362386366534 0.0671855912730124 -1.80077587367615 0 2 0.0671855912730124 2.34365300461022 1
"77" 1 -1.14486807963291 0.029701637118783 -3.23296907165939 0 4 0.0671855912730124 1.08748701597367 0
"78" 1 -1.84089743509599 0.00989775683119472 -2.41740612749648 0 1 0.0671855912730124 1.53767273698554 0
"79" 1 0.778500607661075 0.0108996543720671 -3.21042165017523 0 3 0.0671855912730124 2.49218637618764 0
"80" 0 -1.32048092307082 0.0492758314751195 -2.70800961833283 0 1 0.0671855912730124 1.87679268705494 0
"81" 0 1.17052367472541 0.00748728701041434 -4.48802908395099 0 2 0.0671855912730124 1.49588523790585 0
"82" 0 0.351603525423843 0.0246640929047396 -3.24362223013664 0 4 0.0671855912730124 0.752646080080984 0
"83" 1 0.672074863863936 0.0671855912730124 -3.37360285428212 0 2 0.0671855912730124 0.271222391324561 1
"84" 1 0.412355505111587 0.0468842722350292 -2.7043931625069 0 4 0.0671855912730124 1.87419356303528 0
"85" 0 0.199541974020456 0.0478971124438411 -4.25789487860922 0 7 0.0671855912730124 0.239396960341776 0
"86" 0 -1.16483415049954 0.0333811530937576 -4.38428241724795 0 1 0.0671855912730124 1.40291953906706 0
"87" 1 0.424331903792091 0.0132211713452945 -2.84146764816327 0 3 0.0671855912730124 0.468258019266691 0
"88" 0 -0.355711475767241 0.0104869029386808 -4.80294944668592 0 4 0.0671855912730124 1.00001193348443 0
"89" 0 2.69009037692125 0.0671855912730124 -1.66458247107231 1 3 0.0671855912730124 1.81817838149496 1
"90" 1 -0.748010979770403 0.0370034807267279 -3.56961712662753 0 3 0.0671855912730124 1.26911921014517 0
"91" 1 0.876459265843607 0.0561282915395066 -4.24698807926932 0 4 0.0671855912730124 0.61199885821329 0
"92" 0 -0.0621423543998665 0.00710372776502389 -3.67512930576776 0 4 0.0671855912730124 0.675241490345427 0
"93" 0 0.678183767634258 0.0270744224274499 -3.91375016375958 0 3 0.0671855912730124 2.68000872905028 0
"94" 0 1.3950841019998 0.0437003722640087 -2.63788307330128 0 5 0.0671855912730124 -1.88073555840663 0
"95" 1 -1.61012504094863 0.00117342902136669 -3.6351159679491 0 4 0.0671855912730124 1.62213811106563 0
"96" 0 1.31197739488573 0.00244879402019325 -2.76615172347496 0 4 0.0671855912730124 -1.20355233220161 0
"97" 0 -0.224276299327477 0.022851951884181 -1.69166942351081 0 1 0.0671855912730124 0.72730822966925 0
"98" 0 0.333797421794736 0.0431619955765001 -3.66238192133434 0 2 0.0671855912730124 0.0778804609507657 0
"99" 0 -1.25840728244329 0.0671855912730124 -2.80688426451402 0 4 0.0671855912730124 0.693717330256457 1
"100" 1 1.00182581064582 0.0546792650981898 -2.6177290207631 0 2 0.0671855912730124 3.5365592399809 0
"101" 0 -0.976786462427808 0.0206618445905089 -2.58541948866034 0 3 0.0671855912730124 2.93423813758807 0
"102" 0 0.47987844114298 0.000780227773756594 -3.22891867361679 0 2 0.0671855912730124 0.987416363849494 0
"103" 0 0.517023850989867 0.0667074614882623 -2.94985683109529 0 3 0.0671855912730124 -0.251885096515366 0
"104" 0 0.676744154697731 0.0178795099671094 -2.40131601300217 0 4 0.0671855912730124 1.7747961628784 0
"105" 0 -1.0448741219749 0.0259645609836875 -3.90594968425305 0 2 0.0671855912730124 1.80388996324477 0
"106" 1 0.474088133477317 0.0287468640666396 -3.60484048748098 0 1 0.0671855912730124 -0.498762352458844 0
"107" 1 1.45552280622432 0.00351173431597516 -1.8840876398887 0 3 0.0671855912730124 1.58585549099404 0
"108" 1 0.559753855468796 0.0420346521439706 -3.38722223619925 0 3 0.0671855912730124 0.15934353762024 0
"109" 0 -0.362886664598075 0.0239689841335917 -2.56871096324333 0 1 0.0671855912730124 0.226015654187769 0
"110" 0 -1.98717913761594 0.00655815224632274 -5.31580907190002 0 2 0.0671855912730124 -0.208550889299986 0
"111" 1 -0.384523156187507 0.0671855912730124 -3.33674403987621 0 3 0.0671855912730124 1.01882438161088 1
"112" 1 0.873757377851319 0.00480582404849915 -1.77354026873831 0 3 0.0671855912730124 -0.367332205428756 0
"113" 0 1.04265955711353 0.00629221532296156 -4.23027878752468 0 4 0.0671855912730124 -0.990108921940399 0
"114" 0 -0.373613509475092 0.0250158505608399 -3.64428039454521 0 4 0.0671855912730124 -1.15619513188658 0
"115" 1 1.63486573970645 0.0451475486929401 -1.63848986513762 0 6 0.0671855912730124 1.0671755801302 0
"116" 0 0.214869472391248 0.0129465994910528 -4.20785774148753 0 2 0.0671855912730124 1.86025354811202 0
"117" 1 -1.55123952969507 0.00565666180084414 -3.94330972976542 0 3 0.0671855912730124 0.216711596133912 0
"118" 1 -0.148623102755923 0.0386397654830337 -3.59262924733703 0 2 0.0671855912730124 0.443819529971849 0
"119" 0 1.00490237474273 0.0671855912730124 -4.20495906844097 0 6 0.0671855912730124 1.70695072140494 1
"120" 1 -0.195957832153601 0.00176162803459605 -2.94298309848643 0 4 0.0671855912730124 1.19156791373341 0
"121" 0 0.543720195864503 0.00796894752374849 -1.77815137833228 0 7 0.0671855912730124 2.63967806039717 0
"122" 0 0.797718678429995 0.0671855912730124 -3.01219837443234 0 3 0.0671855912730124 0.824463018708466 1
"123" 0 -0.144278502440333 0.00781195025970771 -2.93218254860323 0 1 0.0671855912730124 0.637531901844281 0
"124" 0 1.25381168657924 0.0134569940381263 -1.97448876052465 0 4 0.0671855912730124 3.16158204330965 0
"125" 0 -0.579898324960379 0.0126342067475969 -2.5811252652254 0 4 0.0671855912730124 0.869927146168225 0
"126" 0 1.01481000716343 0.00308123698702271 -2.44775717775114 0 6 0.0671855912730124 -0.312971091418823 0
"127" 1 -0.744324907095317 0.0671855912730124 -4.22765959117718 0 2 0.0671855912730124 1.65975718670579 1
"128" 1 -2.12642284166336 0.00520422553477776 -3.59403969683578 0 5 0.0671855912730124 1.09180321405245 0
"129" 0 0.843896577784576 0.013807147600866 -3.29817700889277 0 2 0.0671855912730124 1.4480723027599 0
"130" 0 1.81844230377894 0.0303178771894054 -2.9043796836742 0 2 0.0671855912730124 1.54408358961439 0
"131" 0 1.28649600403883 0.0276590978811845 -1.94112670365478 0 1 0.0671855912730124 2.62077741312665 0
"132" 1 0.731247450961922 0.0671855912730124 -1.8889499262291 0 6 0.0671855912730124 2.32129102724655 1
"133" 1 -0.315262813614188 0.0230629834330413 -3.92947856343772 0 1 0.0671855912730124 0.902158275910034 0
"134" 0 0.610812569260298 0.0627099466936547 -2.57312156469191 0 3 0.0671855912730124 1.38423353876926 0
"135" 0 1.28308266954824 0.0405636995764753 -1.64681511234755 0 8 0.0671855912730124 1.77504187525403 0
"136" 0 0.831236173021321 0.0212710212083691 -1.69490286417047 0 4 0.0671855912730124 1.40644812926924 0
"137" 0 0.239408506240089 0.0671855912730124 -3.02522320347177 0 2 0.0671855912730124 0.973216866115521 1
"138" 0 0.515893874287319 0.0247625466390413 -1.47576612295103 0 4 0.0671855912730124 2.34105965354093 0
"139" 0 0.0428568546076101 0.00921254239854105 -3.63613134671135 0 4 0.0671855912730124 1.74490926583549 0
"140" 1 1.2413315078507 0.0128700042262831 -1.99255194883431 0 5 0.0671855912730124 0.553331114290079 0
"141" 1 0.900047727600461 0.0249455154852346 -3.9210515241909 0 1 0.0671855912730124 0.263169653812784 0
"142" 0 -0.81661432859155 0.00988098337056869 -5.30816569392111 0 1 0.0671855912730124 0.149426590646566 0
"143" 0 0.658717736539789 0.0671855912730124 -4.39993766638098 0 7 0.0671855912730124 -0.340074108196151 1
"144" 1 -0.0459660698438394 0.00119473973029913 -2.66501499279435 0 3 0.0671855912730124 1.65827785258889 0
"145" 0 -0.389764996723031 0.0671855912730124 -2.94333303213602 0 3 0.0671855912730124 0.643645063627914 1
"146" 1 2.06249702610221 0.0671855912730124 -1.65608666767334 0 4 0.0671855912730124 1.04944173637386 1
"147" 1 -1.94828971540034 0.0140509017692944 -3.4915205297773 0 4 0.0671855912730124 -0.0853411417150445 0
"148" 0 -0.0116416152272692 0.0320912866852485 -2.91601021306728 0 2 0.0671855912730124 1.03665284975471 0
"149" 0 -1.96415526899951 0.00230045095190189 -2.93385554963974 0 2 0.0671855912730124 -1.62360197868805 0
"150" 0 0.201866808677128 0.0671855912730124 -2.99352940090946 0 4 0.0671855912730124 -1.14731284787526 1
"151" 0 0.432852161605956 0.0671855912730124 -4.384397295338 0 6 0.0671855912730124 2.09248362628828 1
"152" 1 0.0456200953072849 0.0671855912730124 -3.98899241353855 1 0 0.0671855912730124 -0.684342326005423 1
"153" 0 -0.503541647635876 0.0445240263369752 -3.89606220366727 0 1 0.0671855912730124 0.49355458231845 0
"154" 0 -1.99030441626862 0.00813961276614983 -2.73406413619158 0 1 0.0671855912730124 -0.290001554768802 0
"155" 1 -0.337040561641637 0.00456768509454573 -3.90529938704197 0 6 0.0671855912730124 0.339638302991746 0
"156" 1 0.797800308309213 0.0671855912730124 -3.2262214701374 0 2 0.0671855912730124 1.11115643968093 1
"157" 1 -0.412595845624667 0.0382767120756019 -0.873282721338647 0 3 0.0671855912730124 2.68818175565717 0
"158" 1 -0.177051834203861 0.00575191423904843 -2.16342091698041 0 4 0.0671855912730124 2.44194949317356 0
"159" 0 1.21355722535087 0.0575842920088626 -2.66688817793383 0 1 0.0671855912730124 1.20781568651841 0
"160" 1 -0.215828339953043 0.0671855912730124 -2.47109240906925 0 1 0.0671855912730124 0.464630632032737 1
"161" 1 -0.620627576241288 0.0671855912730124 -2.96595341483784 0 1 0.0671855912730124 1.25220396628038 1
"162" 0 0.114926672664582 0.000366948578916597 -4.00179030727524 0 7 0.0671855912730124 0.0315036942675353 0
"163" 0 0.395746934419406 0.0144459285537452 -5.2401846841692 0 5 0.0671855912730124 1.05195200212973 0
"164" 0 1.16164890743956 0.0601580582660072 -3.83750065302938 0 3 0.0671855912730124 2.27258297611879 0
"165" 0 1.37470590021371 0.0158749385581064 -3.29037879153243 0 2 0.0671855912730124 0.53244108863217 0
"166" 0 -0.464533103202538 0.0626195936169987 -3.40095704760169 0 6 0.0671855912730124 0.464074637533596 0
"167" 0 -0.20627153376161 0.0671855912730124 -5.98268191085737 0 7 0.0671855912730124 1.83152185743598 1
"168" 1 -0.372707667148212 0.0530056716842845 -3.64976343527431 0 2 0.0671855912730124 1.35501918333876 0
"169" 1 -0.423915093584555 0.0671855912730124 -2.76881103413983 0 3 0.0671855912730124 1.45203896668906 1
"170" 1 1.54071566804093 0.0671855912730124 -2.08757919680878 0 3 0.0671855912730124 1.87951337762274 1
"171" 0 -0.349329398444541 0.012424286199646 -2.83961726776281 0 3 0.0671855912730124 0.891598793188946 0
"172" 0 -0.363048388711339 0.0397092706661669 -4.47794876178836 0 4 0.0671855912730124 -1.43812101154228 0
"173" 0 0.406684029908274 0.0496325353601062 -1.74155144845157 0 3 0.0671855912730124 1.73551489809107 0
"174" 1 -0.332022068016759 0.0671855912730124 -3.64793230398117 0 4 0.0671855912730124 -0.468443019480772 1
"175" 1 1.54263688228505 0.0437406847255209 -3.0485184472798 0 4 0.0671855912730124 1.37719494310449 0
"176" 0 -1.06175086667426 0.0671855912730124 -3.78204302448246 0 3 0.0671855912730124 1.66456538417196 1
"177" 1 0.52675539907348 0.0185334211856448 -3.17795290739128 0 4 0.0671855912730124 0.944935502426351 0
"178" 1 0.953191296600139 0.029963995081438 -2.53257839397123 0 5 0.0671855912730124 1.16962061559179 0
"179" 0 -0.700225863648477 0.0671855912730124 -2.03654319529226 0 3 0.0671855912730124 2.19910884290301 1
"180" 1 0.0915393344564265 0.0671855912730124 -3.66988832856568 0 2 0.0671855912730124 1.82960764538587 1
"181" 0 0.473801298577121 0.0180692161982459 -1.13701532227444 0 1 0.0671855912730124 2.29993164222625 0
"182" 1 1.0814739688464 0.0350009039005295 -3.26937650706508 0 3 0.0671855912730124 -0.280878580780751 0
"183" 1 2.12239803185718 0.00972646491784407 -0.581807920964267 0 3 0.0671855912730124 0.0644005564654495 0
"184" 1 -0.0345573297494766 0.0671855912730124 -4.27769963906931 0 4 0.0671855912730124 1.36737766457065 1
"185" 0 -0.729523292531425 0.021423859274743 -2.04928779554275 0 4 0.0671855912730124 0.989692368938871 0
"186" 0 -0.941803000495785 0.00429063716235607 -3.25410742453158 0 4 0.0671855912730124 0.409786003739024 0
"187" 0 -0.990586424083487 0.0593883034210255 -2.1931056814471 0 2 0.0671855912730124 1.92521813917168 0
"188" 0 0.424576396727061 0.0442433617590033 -2.0433229070805 0 3 0.0671855912730124 0.906005686619258 0
"189" 0 0.0255765233131471 0.0186044706256725 -3.92546541036347 0 3 0.0671855912730124 1.97894834754809 0
"190" 1 -0.915481608353928 0.0281264667566163 -3.46741496974115 0 4 0.0671855912730124 0.101322482734669 0
"191" 1 2.21174841638953 0.0671855912730124 -3.89119529525788 0 3 0.0671855912730124 1.23730642261368 1
"192" 0 1.67194528868537 0.0508871169869025 -1.550926017059 0 6 0.0671855912730124 0.292101907358998 0
"193" 0 0.175014939050742 0.0343900315066219 -1.6471457742951 0 3 0.0671855912730124 -0.30499744077998 0
"194" 1 0.808770420013198 0.0671855912730124 -4.53188194201307 0 2 0.0671855912730124 1.82737670462134 1
"195" 1 2.08383832774319 0.0621833926374868 -3.25613802261391 0 2 0.0671855912730124 1.58214390987106 0
"196" 0 1.07700743256867 0.0536294071914148 -3.151142108457 0 2 0.0671855912730124 -0.357305858200426 0
"197" 0 -2.40108930295753 0.0350947561986661 -3.15204170060399 0 3 0.0671855912730124 1.31886754723121 0
"198" 0 1.10120969546276 0.0355228632812579 -1.93020690964228 0 1 0.0671855912730124 0.737257907836111 0
"199" 0 -0.0753399596417601 0.0671855912730124 -1.03707968551611 0 3 0.0671855912730124 -0.184009370008407 1
"200" 1 -0.322087477462841 0.0523067220357371 -2.24614075191867 0 1 0.0671855912730124 1.18725270319228 0
"201" 0 0.516559271108415 0.0671855912730124 -3.64690849873737 0 2 0.0671855912730124 1.50714218123247 1
"202" 1 1.5630766348655 0.0122205450909041 -3.43133987246869 0 4 0.0671855912730124 1.05567986853354 0
"203" 1 0.0984936858538535 0.0598433945273665 -5.46031847086833 0 4 0.0671855912730124 2.37968516606831 0
"204" 1 -0.145276227096452 0.0671855912730124 -4.39943050425177 0 2 0.0671855912730124 1.89061546646119 1
"205" 0 -0.886076355125297 0.0538353953261663 -4.53296919853097 0 3 0.0671855912730124 -0.477299932168281 0
"206" 1 1.6899079898496 0.0478677486363191 -2.54023598324828 0 3 0.0671855912730124 3.00907700785086 0
"207" 1 1.14582358715884 0.0589662311389878 -4.1348980795408 0 4 0.0671855912730124 1.90517439127773 0
"208" 1 -2.31546025523532 0.0671855912730124 -3.5011356993968 0 3 0.0671855912730124 1.62971657988873 1
"209" 0 -0.76708188629004 0.0252273316537857 -4.64969142799445 0 2 0.0671855912730124 2.28058689176964 0
"210" 0 -0.338686565412319 0.0529595091753434 -3.81714730575547 0 4 0.0671855912730124 -0.39641750957002 0
"211" 0 -0.897529059909777 0.0143611195470362 -4.47839370273793 0 2 0.0671855912730124 1.07787831598942 0
"212" 1 0.858468622700658 0.0164606088233713 -3.47457104819644 0 8 0.0671855912730124 -0.727442891029016 0
"213" 0 -1.11325343456263 0.0671855912730124 -2.47836350105628 0 5 0.0671855912730124 1.77140498390348 1
"214" 0 -1.0075450085064 0.0163684479934732 -4.50869380449338 0 3 0.0671855912730124 1.156374667683 0
"215" 0 0.610494410308576 0.00999672475263378 -3.5786571515588 0 5 0.0671855912730124 0.487621136481614 0
"216" 1 2.4201852242186 0.0430237674810845 -2.27378052645105 0 2 0.0671855912730124 1.25985225694846 0
"217" 1 -0.713987358029341 0.0671855912730124 -3.3664710203569 0 4 0.0671855912730124 2.2016580026661 1
"218" 1 1.6839416641438 0.000594573872014804 -3.88604817208019 0 2 0.0671855912730124 1.43537104418225 0
"219" 0 -0.754403909151553 0.0178278460850372 -3.52885594056919 0 2 0.0671855912730124 1.32379546496462 0
"220" 0 2.23070152294604 0.0526147936972097 -2.08831187681556 0 8 0.0671855912730124 2.1124682540694 0
"221" 0 0.942396968164402 0.0135390289121222 -2.57987646260707 0 3 0.0671855912730124 3.38753602117916 0
"222" 0 -0.609284676479183 0.0671855912730124 -3.35557108232218 1 2 0.0671855912730124 1.7382869833849 1
"223" 1 0.587498186189802 0.0621165978875264 -3.58103056604556 0 4 0.0671855912730124 0.0991357028059831 0
"224" 1 1.13277822601969 0.0271727135924705 -2.61088637418181 0 2 0.0671855912730124 1.75794078720755 0
"225" 0 1.6172460907015 0.00687874043558725 -4.98567005518427 0 4 0.0671855912730124 2.30725727134318 0
"226" 1 0.733071177552208 0.0263790343113198 -2.57562614493428 0 4 0.0671855912730124 1.44686349111302 0
"227" 0 -0.986229998047126 0.022649938369236 -4.05962219981945 0 2 0.0671855912730124 0.148770553012495 0
"228" 0 -1.81907415916841 0.027863017939574 -1.76790426224025 0 3 0.0671855912730124 -0.04794725953093 0
"229" 0 0.255706663269916 0.0139919719709651 -2.15632671226437 0 1 0.0671855912730124 1.00399375667994 0
"230" 0 -0.506565725299875 0.0571277844016559 -3.68482960069067 0 2 0.0671855912730124 -0.419584216094098 0
"231" 0 -1.20343292694615 0.0671855912730124 -3.87021530371959 0 3 0.0671855912730124 1.49549206185612 1
"232" 0 -0.684475090414583 0.0574405764288821 -4.59349766395318 0 4 0.0671855912730124 1.9642948452808 0
"233" 1 1.67840599508777 0.0119876842441051 -2.6301788639214 0 1 0.0671855912730124 1.5147351254057 0
"234" 1 2.3517425153943 0.0671855912730124 -1.98918072638898 0 5 0.0671855912730124 -0.110709969750667 1
"235" 0 -0.0706024195927123 0.000783573785205713 -2.75151757903614 0 6 0.0671855912730124 0.707532664000804 0
"236" 0 0.824011137734865 0.0265662656329711 -3.13676464203712 1 0 0.0671855912730124 2.92401988146109 0
"237" 0 -0.865686727446274 0.0671855912730124 -5.68180481550615 0 1 0.0671855912730124 -1.36071369886527 1
"238" 1 -0.765470575130224 0.0671855912730124 -2.37493951185461 0 8 0.0671855912730124 0.574560259657369 1
"239" 1 1.15275650751585 0.00199378998040829 -3.08935380726524 0 1 0.0671855912730124 0.800187136664395 0
"240" 1 0.509277325168891 0.0379090290795686 -1.87189824271192 0 1 0.0671855912730124 2.08127715780212 0
"241" 0 -1.05133392873648 0.0287523186188781 -3.3141402136606 0 4 0.0671855912730124 0.419149753274829 0
"242" 1 0.433254778235966 0.0671855912730124 -3.26104796545979 0 2 0.0671855912730124 0.788260760967181 1
"243" 1 -2.24587974746701 0.000764632738585446 -4.59692205489223 0 3 0.0671855912730124 0.587642290263106 0
"244" 1 -1.20721843435521 0.00643862064849965 -3.66690899493904 0 4 0.0671855912730124 1.39546279739038 0
"245" 0 0.452475334015536 0.00390619409479615 -2.89709431676614 0 3 0.0671855912730124 -0.337176668866409 0
"246" 1 0.576793494684638 0.0169448317437856 -3.26492363287427 0 4 0.0671855912730124 3.31131788765912 0
"247" 1 0.724898575239504 0.0249415106980689 -2.08382312768962 1 6 0.0671855912730124 0.649508971486585 0
"248" 0 1.64391051182063 0.0671855912730124 -4.32778651334488 0 3 0.0671855912730124 0.678896676194559 1
"249" 0 -1.31628430115016 0.0671855912730124 -4.10550377140477 0 5 0.0671855912730124 0.571038407663931 1
