"","Y_bincc","A","M","C"
"155",0,1,1.57982552882876,0
"156",0,0,-1.69365908032802,0
"157",0,1,-0.462751480725417,1
"158",0,0,0.446465245629522,0
"159",0,0,1.33339906758164,0
"160",0,0,-0.103824023110068,0
"161",0,0,0.249763084485959,1
"162",0,1,-1.2061446171679,0
"163",0,1,-0.934912158277605,0
"164",0,1,-1.52219812295117,0
"165",0,0,0.0936426153959448,0
"166",0,1,0.952150782578414,1
"167",0,1,-1.89843941216129,0
"168",0,1,-1.21178390892238,0
"169",0,1,0.966643512923416,0
"170",0,0,-0.240085858065776,1
"171",0,0,0.950035853144428,1
"172",0,1,0.754735876045804,0
"173",0,1,1.23345663108897,0
"174",0,1,-0.444686268293907,0
"175",0,0,-0.818164731382723,0
"176",0,1,-0.132620700465955,1
"177",0,1,-1.29727731795131,1
"178",0,1,1.42099888558245,1
"179",0,0,0.254877511333412,0
"180",0,0,0.749193054573177,0
"181",0,0,-0.768248406754786,0
"182",0,1,1.32053399736527,0
"183",0,1,-0.545985748667136,0
"184",0,0,-1.93884922446889,1
"185",0,1,1.48597189944017,1
"186",0,1,0.254911500592762,1
"187",0,1,-1.5660314498391,1
"188",0,1,1.14568039036189,0
"189",0,1,0.147383903930901,1
"190",0,1,-1.23952402824034,1
"191",0,0,2.4660501513768,0
"192",0,1,0.601178210368481,0
"193",0,1,1.47952517101267,1
"194",0,0,-0.363271039517626,0
"195",0,0,-0.0265172400256982,1
"196",0,0,0.308041116781359,1
"197",0,1,-0.331476200423229,0
"198",0,1,-0.806147204535365,0
"199",0,0,0.164866263633699,0
"200",0,1,0.926297482506931,0
"201",0,1,-1.01013086822892,1
"202",0,1,0.171917167947554,0
"203",0,1,-1.60731168052667,0
"204",0,1,-0.036202331662227,0
"205",0,1,0.188893571954645,0
"206",0,1,-0.244296929131734,0
"207",0,1,1.11519410167214,0
"208",0,1,1.89282764395851,0
"209",0,0,0.0798574745254672,0
"210",0,1,1.16408812910556,1
"211",0,0,0.273455081008717,0
"212",0,1,1.26746903600365,1
"213",0,1,1.23311296984794,0
"214",0,1,0.74014313741305,1
"215",0,0,1.1924211674828,0
"216",0,1,0.163968130629104,0
"217",0,1,0.162706652408297,1
"218",0,1,0.0298530207934076,1
"219",0,1,0.270410584137395,1
"220",0,1,0.539560713211322,0
"221",0,1,1.03078826977763,0
"222",0,1,0.342410564904234,0
"223",0,1,0.207674312686532,0
"224",0,1,-1.35699008971904,1
"225",0,1,-0.542430041165725,1
"226",0,1,-0.0228812148502893,1
"227",0,0,-1.12896248675564,1
"228",0,0,0.305700047542863,0
"229",0,1,-0.56677667757348,0
"230",0,1,-1.59447722400133,0
"231",0,0,-0.132547958981591,0
"232",0,1,0.149519722249292,1
"233",0,1,-1.2119334192422,0
"234",0,0,-0.0587248237668868,0
"235",0,1,0.121922326396911,1
"236",0,0,0.362853658955734,1
"237",0,1,-0.384424913452357,1
"238",0,1,-1.30227455748105,0
"239",0,0,-0.228544759480314,0
"240",0,0,0.749068036568081,1
"241",0,1,-0.897118878140652,0
"242",0,0,-0.683388777514178,0
"243",0,0,-0.265859155799193,0
"244",0,0,-1.1464368611245,1
"245",0,1,0.640438513071838,0
"246",0,1,-0.469556691811393,0
"247",0,1,-1.18203276584815,0
"248",0,1,0.873791685491445,0
"249",0,0,0.22783793116052,1
"250",0,1,0.467101355789429,1
"251",0,0,1.34036093597762,1
"252",0,0,0.356940282726438,1
"253",0,1,-0.250750655305905,1
"254",0,1,-0.916686382158839,1
"255",0,0,-1.14564195374393,1
"256",0,1,0.532941278700316,0
"257",0,0,-0.434925057753423,1
"258",0,1,-1.14550309029736,0
"259",0,1,1.18091335706541,0
"260",0,0,0.631187056022475,1
"261",0,1,-0.900206800341896,1
"262",0,1,0.485108021332633,0
"263",0,0,-0.67680411297004,0
"264",0,1,0.379599412416606,1
"265",0,0,0.448986646900845,0
"266",0,1,-0.204031163583943,1
"267",0,1,0.718773093310686,1
"268",0,1,-1.02971157905786,1
"269",0,0,-0.221737785081494,0
"270",0,0,-1.80936745813132,0
"271",0,1,-0.765160514907377,0
"272",0,1,0.693143727697627,1
"273",0,1,-0.474573522627626,0
"274",0,1,0.526472867921461,0
"275",0,1,-0.990634145755234,1
"276",0,0,-1.24518077679017,0
"277",0,1,0.403874369193236,0
"278",0,1,0.862224620467239,0
"279",0,1,1.14921818968962,1
"280",0,0,-0.441833641044622,1
"281",0,1,1.48744307362325,1
"282",0,1,-0.610694167142254,0
"283",0,0,0.328071416357627,1
"284",0,1,1.04342693694846,1
"285",0,0,0.0556049515519925,1
"286",0,1,-0.0182835694378359,0
"287",0,1,1.93411839884263,1
"288",0,1,0.924482282666744,1
"289",0,0,-0.112066846210416,1
"290",0,1,-0.640855541086371,1
"291",0,1,-0.283994969048886,0
"292",0,1,-2.17572219799626,0
"293",0,1,1.68384468658686,1
"294",0,1,-0.885457403261996,0
"295",0,1,1.59826621852468,1
"296",0,0,1.08545689278728,1
"297",0,1,0.372972797661978,0
"298",0,1,0.173089352970343,1
"299",0,1,-0.339510559489313,0
"300",0,1,-0.571273578218111,0
"301",0,1,-0.213297053393494,0
"302",0,1,0.90013527890953,1
"303",0,0,-0.393868741527003,0
"304",0,1,-1.10044771116264,0
"305",0,1,0.0350680840131531,0
"306",0,1,1.41380659524987,1
"307",0,1,0.698153403789395,1
"308",0,1,3.25634340153826,0
"309",0,1,1.18573813112443,1
"310",0,0,1.2471704524898,0
"311",0,1,-1.66911369555745,0
"312",0,1,0.536535664303243,1
"313",0,0,-0.524067769125326,1
"314",0,1,-0.328794734330766,0
"315",0,1,-1.70195747797213,0
"316",0,1,-0.589521679856209,0
"317",0,1,0.166146294158673,0
"318",0,1,-0.052594813255088,1
"319",0,1,-0.507128805065059,0
"320",0,1,0.241993666835923,1
"321",0,0,0.0572831174956965,1
"322",0,1,-2.27149270866392,0
"323",0,1,-0.0554820792316659,0
"324",0,1,1.07843711510482,1
"325",0,0,0.140306800552961,0
"326",0,0,-0.591190442820135,1
"327",0,1,-0.263627778221357,0
"328",0,1,-0.0987532973238138,1
"329",0,1,-2.39030216600733,1
"330",0,0,2.75635587528111,1
"331",0,0,1.43242877344926,0
"332",0,1,-0.7947512096953,1
"333",0,1,0.871723249394805,0
"334",0,1,-0.807071364680217,1
"335",0,1,0.592866177650374,0
"336",0,1,1.54164648183805,0
"337",0,1,-1.36330091512769,1
"338",0,1,-0.254911146371068,0
"339",0,0,-0.159104466438026,0
"340",0,1,0.95372864748543,0
"341",0,0,1.44204281205478,0
"342",0,1,2.63063421762092,0
"343",0,1,1.78768936937299,1
"344",0,0,-1.9760660590861,0
"345",0,1,0.90415400463183,1
"346",0,0,-0.545581485731674,1
"347",0,1,-1.38073000573016,1
"348",0,1,-0.682302639729944,1
"349",0,1,-1.75385385980596,1
"350",0,1,-1.34048730312033,1
"351",0,1,-0.486648983345994,1
"352",0,1,-0.0234613422140156,0
"353",0,1,0.240090044401219,0
"354",0,1,1.8556034638672,0
"355",0,1,0.943121873862597,1
"356",0,1,0.387138228633097,1
"357",0,0,0.698266869167294,0
"358",0,1,-0.491160074824826,1
"359",0,0,-1.37933223054174,0
"360",0,1,0.171115267486005,0
"361",0,1,0.458287272100413,1
"362",0,0,0.534736356252516,1
"363",0,0,-0.281073465193869,0
"364",0,1,0.472432286629703,1
"365",0,1,-0.768680186296585,0
"366",0,1,0.0396043982215554,1
"367",0,1,0.00735425434284004,1
"368",0,0,-0.826594046764189,0
"369",0,0,-0.0482850244448721,1
"370",0,1,0.359810717306067,1
"371",0,0,1.59351286783846,1
"372",0,1,-0.132824230277804,1
"373",0,1,1.07438165649,1
"374",0,1,0.80133686090876,1
"375",0,1,-0.18011614465613,1
"376",0,0,-0.389621134256256,0
"377",0,0,-0.323771300924036,1
"378",0,0,-0.686200803041015,0
"379",0,1,-0.3986128321991,0
"380",0,0,0.233142448501842,1
"381",0,1,-1.40940737691835,0
"382",0,1,0.506005548961097,0
"383",0,0,-0.303239574164661,0
"384",0,1,0.491751406538314,1
"385",0,1,-0.312268247372028,0
"386",0,0,1.00928993802325,1
"387",0,1,0.784020816158477,0
"388",0,1,0.423581735070078,0
"389",0,1,-0.637604575790026,1
"390",0,1,-0.443321492849861,1
"391",0,1,0.0218733772006335,0
"392",0,1,0.0398766377364246,0
"393",0,0,-0.872275320825905,1
"394",0,1,1.44403565574995,1
"395",0,1,0.589330758584679,0
"396",0,1,-1.4280941646212,1
"397",0,0,-1.75586452023895,1
"398",0,1,0.822169331392051,1
"399",0,0,-1.08395570149346,0
"400",0,1,-1.61889529356454,0
"401",0,1,-1.5817468325183,0
"402",0,1,-0.656000702166775,1
"403",0,0,-1.51950349152519,1
"404",0,0,-1.32449415057853,1
"405",0,1,0.391270674218066,1
"406",0,0,-0.147835704902422,1
"407",0,0,0.847482611568298,1
"408",0,0,3.16478855354406,1
"409",0,1,1.75044377364949,1
"410",0,1,-0.631966497227949,0
"411",0,1,1.68048328812139,1
"412",0,0,-1.18789890926224,0
"413",0,1,-1.31154400646996,1
"414",0,0,0.24782746534077,1
"415",0,1,1.41378317651013,0
"416",0,1,0.0252917699095049,1
"417",0,0,0.16933468700183,1
"418",0,0,0.0404146615937491,1
"419",0,1,-1.68094459939884,1
"420",0,0,0.0658706026992659,1
"421",0,1,-0.545748594082421,0
"422",0,1,0.118603974379743,0
"423",0,1,0.492540070750541,0
"424",0,0,0.624498177080732,1
"425",0,1,0.629055913295788,0
"426",0,1,2.47285695736255,1
"427",0,1,2.36662647817532,1
"428",0,0,-0.0440716053711031,1
"429",0,1,1.40653319122426,0
"430",0,1,0.528720917641142,0
"431",0,1,-0.216197860861897,0
"432",0,1,-1.20135586575952,1
"433",0,1,0.396198349436413,0
"434",0,1,1.49366138025632,1
"435",0,1,-0.565636751008008,0
"436",0,0,0.564997255211978,0
"437",0,1,-0.104710021342277,1
"438",0,1,-0.282092620534058,1
"439",0,1,-1.55375891191716,0
"440",0,1,-0.342953179357049,0
"441",0,0,-0.250330721297592,0
"442",0,0,-1.36804119629071,0
"443",0,0,-0.651488670759403,1
"444",0,0,-0.0976247342541383,1
"445",0,0,-0.783928591355598,0
"446",0,1,0.490199978685829,0
"447",0,1,0.067031323233246,0
"448",0,0,-0.430723806122702,1
"449",0,1,0.426322659038762,0
"450",0,0,0.561508265491182,1
"451",0,1,1.43652874598071,1
"452",0,1,1.23025358485343,1
"453",0,1,0.693751040315233,1
"454",0,1,0.269990189268825,0
"455",0,1,0.957727362945054,0
"456",0,1,1.12243401132764,1
"457",0,1,0.171310108529133,1
"458",0,1,-0.16919294082088,0
"459",0,1,0.481371852170843,0
"460",0,1,-1.34966782396941,1
"461",0,1,0.725836175043293,0
"462",0,1,-1.40431375522972,0
"463",0,1,-0.0228291313047211,0
"464",0,0,0.494056214003367,0
"465",0,0,2.67629302745863,1
"466",0,1,2.20871456021795,1
"467",0,1,0.324251574992647,1
"468",0,1,-1.0443195376276,1
"469",0,0,0.540720306204446,0
"470",0,1,-0.041210990483124,1
"471",0,0,0.88959448753068,1
"472",0,0,-0.0304259814262352,1
"473",0,1,-0.32216516461681,1
"474",0,1,-1.13120854893422,1
"475",0,1,-0.190010131802276,1
"476",0,1,0.799976598423068,0
"477",0,1,-0.00035998957526101,1
"478",0,1,-1.0259345750632,0
"479",0,1,-0.804124125859605,1
"480",0,1,-0.890520640044453,1
"481",0,0,0.526913218943918,0
"482",0,1,-0.0941248637516295,1
"483",0,1,0.192061526528267,1
"484",0,0,0.614386555054369,0
"485",0,0,-1.15738556583329,0
"486",0,1,-0.434826152444911,1
"487",0,1,-0.282187238945551,0
"488",0,1,-0.00604535411317557,0
"489",0,1,0.643930557903181,1
"490",0,0,0.40522059756191,1
"491",0,1,1.0633071768511,0
"492",0,0,0.850580974365777,0
"493",0,0,0.574684474619051,1
"494",0,1,2.07720925766838,1
"495",0,0,-1.08027843279604,0
"496",0,1,0.284087289731514,0
"497",0,1,-0.634210643392481,0
"498",0,1,-1.01834521567354,1
"499",0,1,-0.567203021608096,0
"500",0,1,0.584101063876884,1
"501",0,1,0.261879192127821,1
"502",0,1,-0.791147077840475,1
"503",0,0,0.37198097612947,1
"504",0,1,1.23325826697309,1
"505",0,1,0.663196284088923,0
"506",0,0,-1.51138454031437,1
"507",0,1,1.75487271493507,1
"508",0,0,0.601953868039763,1
"509",0,0,0.258843107767683,0
"510",0,1,-1.13748986382778,0
"511",0,1,0.490187359011755,1
"512",0,0,0.478529245207796,1
"513",0,1,-1.78358562061244,0
"514",0,1,2.28347905922384,0
"515",0,1,1.40949770761766,1
"516",0,0,0.84630086696324,1
"517",0,1,-0.484852817952735,1
"518",0,1,1.10191676653856,0
"519",0,0,-0.981070493493727,0
"520",0,1,0.752239446546584,1
"521",0,1,-1.00079237789261,1
"522",0,0,0.169416327094496,0
"523",0,1,0.820579312072732,1
"524",0,1,0.813741078185021,0
"525",0,0,-0.095122699143299,1
"526",0,0,0.675376764091985,1
"527",0,1,-1.27216216878884,0
"528",0,0,1.08804734490946,1
"529",0,0,-0.718743175231904,0
"530",0,1,0.0818722258220348,0
"531",0,1,-1.1052676016129,1
"532",0,0,-0.287429415761428,1
"533",0,0,-0.634369252659622,0
"534",0,0,-1.36533166494685,0
"535",0,0,0.192461399446256,1
"536",0,1,0.864579177959764,0
"537",0,1,0.0420324849830485,1
"538",0,1,0.550821041585274,1
"539",0,0,0.194475783767507,0
"540",0,1,1.11441794504051,0
"541",0,1,1.70575065563459,1
"542",0,1,-1.24856445529609,1
"543",0,0,0.898535729469463,1
"544",0,1,-0.447140147796158,0
"545",0,0,-0.708141612642318,1
"546",0,1,0.191179539469998,0
"547",0,1,-0.163406831475379,1
"548",0,1,1.07367304535129,1
"549",0,0,-0.456325792846826,1
"550",0,0,0.185958796734006,1
"551",0,0,0.204031108186721,1
"552",0,1,1.09508638643044,1
"553",0,1,2.1048769949863,1
"554",0,1,-0.162475486811891,0
"555",0,1,0.892935833220059,1
"556",0,1,0.816001586746267,1
"557",0,1,-0.791313951619049,1
"558",0,1,1.32674851339089,1
"559",0,1,0.225126808051671,0
"560",0,1,0.207806553875299,0
"561",0,1,-0.816209492407837,1
"562",0,0,-1.03018177842172,0
"563",0,1,-0.219237811467553,0
"564",0,1,-2.35653970244265,0
"565",0,1,-0.220221605562466,0
"566",0,1,1.05252732810227,0
"567",0,0,0.869951677024207,0
"568",0,0,-1.01986165967172,0
"569",0,1,-1.2284801600317,1
"570",0,0,-0.392063585210096,0
"571",0,0,-0.57844651118306,1
"572",0,1,-1.26643622136666,1
"573",0,0,0.994685349312026,1
"574",0,1,1.15308805499637,1
"575",0,0,0.137387211032272,1
"576",0,0,-0.557162523158518,1
"577",0,0,1.37851292279426,1
"578",0,1,-0.336978439754938,0
"579",0,1,1.26502227375604,1
"580",0,1,-1.95336991490075,0
"581",0,1,0.879872894046275,0
"582",0,1,2.39944034934409,1
"583",0,1,-0.173956277851872,1
"584",0,1,0.821291597281362,0
"585",0,1,-0.339655288744504,1
"586",0,1,0.390248667366385,0
"587",0,1,0.625928045057056,1
"588",0,1,-3.00793321044527,0
"589",0,1,0.342204027414877,1
"590",0,1,0.418728285280095,0
"591",0,1,0.532428098736469,0
"592",0,0,1.60637972156706,0
"593",0,0,-1.33411911957147,0
"594",0,1,-1.38495951043409,0
"595",0,0,1.5591323430522,1
"596",0,1,1.33774381747925,1
"597",0,0,-0.541639231216425,0
"598",0,1,0.882384728763913,1
"599",0,0,1.8729104090858,1
"600",0,0,-1.60847372336549,0
"601",0,1,0.0297980960067362,0
"602",0,1,0.67592787192518,1
"603",0,1,1.55495325208277,0
"604",0,1,-2.08976560735018,0
"605",0,0,-0.435472761349618,1
"606",0,1,-0.157425166479766,0
"607",0,1,0.658347663518047,1
"608",0,1,2.16964782155268,0
"609",0,0,-0.622166599262202,0
"610",0,0,-0.129959690836745,1
"611",0,1,-0.466321078744731,1
"612",0,1,1.45467210612994,1
"613",0,1,-1.43336473108684,1
"614",0,1,0.308499507316831,1
"615",0,1,-2.01314310472632,1
"616",0,1,0.34312667940028,0
"617",0,1,-0.896886729756767,0
"618",0,1,0.544034940076095,0
"619",0,1,-1.42043789078967,0
"620",0,1,0.82178595631944,1
"621",0,0,0.166698406400507,1
"622",0,1,-0.289946429591534,0
"623",0,0,-1.3494386652116,0
"624",0,0,1.5676127965618,1
"625",0,1,-0.661779800894506,0
"626",0,0,-0.935191891585636,0
"627",0,0,3.71737766958328,1
"628",0,1,-0.0922972164915917,1
"629",0,1,-0.232661307190319,0
"630",0,1,-0.549073875353744,0
"631",0,1,-0.209922677012767,1
"632",0,0,-1.76454640302501,1
"633",0,1,-0.053536141502033,1
"634",0,0,0.735367408251124,1
"635",0,1,-0.951168568056363,0
"636",0,1,0.773965400473829,1
"637",0,0,-0.176052588335473,0
"638",0,1,1.67356667437738,0
"639",0,1,-2.12593850443047,1
"640",0,1,2.6021833759475,1
"641",0,0,-0.21070953960702,1
"642",0,1,0.0430864220114751,1
"643",0,1,0.890746049596385,1
"644",0,1,-1.14579544935464,0
"645",0,1,0.303811061950646,0
"646",0,1,-0.540227963119652,0
"647",0,1,0.234811072775322,1
"648",0,1,-0.779143640126983,1
"649",0,1,-0.396060846959007,1
"650",0,0,-0.1589551963466,1
"651",0,1,-0.841670458288269,1
"652",0,1,0.682156611855685,0
"653",0,1,0.663294798449001,1
"654",0,0,0.704101176825083,0
"655",0,0,0.375750488782686,1
"656",0,0,1.04635906340572,1
"657",0,1,-1.19900620387798,1
"658",0,1,1.51480810332681,1
"659",0,0,0.393374043717547,0
"660",0,0,-0.895441114228334,0
"661",0,1,-0.499275255512652,1
"662",0,0,-1.97354181481346,0
"663",0,0,0.11200877690148,0
"664",0,0,0.183623595032428,0
"665",0,1,-1.19119479493511,1
"666",0,1,-0.278122207945022,1
"667",0,1,-1.11740862332485,1
"668",0,1,-0.150335375477774,1
"669",0,1,0.923824340622505,1
"670",0,1,1.17161890451295,1
"671",0,1,0.397700516579677,1
"672",0,1,0.317307544277132,1
"673",0,0,0.88913577764052,1
"674",0,1,-0.398667516274849,0
"675",0,0,1.12398486042915,0
"676",0,0,-2.49215585906389,0
"677",0,1,-1.15696923802153,0
"678",0,1,-1.19666788884267,0
"679",0,0,-1.03802479627032,0
"680",0,0,-1.11972949977537,0
"681",0,0,-0.0250295105640322,1
"682",0,1,1.17441959694163,1
"683",0,1,1.89477410984277,1
"684",0,0,2.2278580691261,1
"685",0,1,-1.49219847864913,1
"686",0,1,0.40971953430861,0
"687",0,1,-0.525664739163994,0
"688",0,1,-0.928508012648734,0
"689",0,0,0.4032273486758,0
"690",0,0,1.2111007350986,1
"691",0,0,0.43696865328189,0
"692",0,1,0.442072166518137,1
"693",0,1,-0.10923148114401,0
"694",0,1,0.279982481513948,0
"695",0,1,1.17391557334043,0
"696",0,0,1.15803137851685,1
"697",0,1,-1.20840634420851,0
"698",0,0,-0.870620111110702,1
"699",0,1,0.426075103754142,1
"700",0,1,0.601561540258598,0
"701",0,1,1.29576524119921,1
"702",0,0,-0.765482338786221,0
"703",0,0,0.376841423904665,0
"704",0,0,-0.731618850495474,0
"705",0,1,1.80412065039602,0
"706",0,1,-1.89969400571661,0
"707",0,1,0.383676251581418,0
"708",0,1,0.700051919239693,0
"709",0,1,0.22920098375131,1
"710",0,1,1.2998563508005,0
"711",0,0,1.23892355899521,0
"712",0,1,-0.398770626695096,1
"713",0,1,-0.690542177736854,0
"714",0,1,0.503097080206349,0
"715",0,1,0.570899338725876,0
"716",0,1,-1.52030784909953,0
"717",0,1,1.11462878948667,1
"718",0,1,1.1127314707454,1
"719",0,0,1.33919349626418,0
"720",0,1,0.0693847834697025,0
"721",0,0,0.200881866587678,1
"722",0,1,1.01754547335775,0
"723",0,1,1.5477132388196,0
"724",0,1,1.30777208098805,1
"725",0,1,-0.516940717072416,1
"726",0,1,-0.0954574147887049,0
"727",0,1,0.110864420255628,1
"728",0,1,-0.733449936775314,1
"729",0,0,0.213384418106401,1
"730",0,1,0.264594850085219,0
"731",0,1,-1.1761929866666,0
"732",0,1,-0.235304938877869,0
"733",0,0,0.348016143847882,0
"734",0,1,0.587762150154834,1
"735",0,1,-0.489156880045135,0
"736",0,0,1.28767753910609,0
"737",0,0,0.0257729571022009,0
"738",0,1,0.607730645849277,1
"739",0,0,-1.58605973511361,0
"740",0,1,-0.815804979493334,1
"741",0,1,-0.428404072857113,0
"742",0,1,-1.51844695612288,0
"743",0,0,-0.845440617599827,0
"744",0,0,-1.03170304073539,0
"745",0,1,-0.738200418307035,0
"746",0,1,0.619222337195686,1
"747",0,1,1.42615223826701,1
"748",0,1,-0.231643510724081,0
"749",0,0,0.0567603770114959,0
"750",0,1,-0.543340109643661,1
"751",0,0,1.40889846396753,0
"752",0,1,0.722983674554223,1
"753",0,1,0.942458527108955,1
"754",0,1,-0.382724597702148,0
"755",0,1,0.862950140780332,1
"756",0,1,-0.715145053373079,0
"757",0,0,-0.940352921590706,0
"758",0,1,-2.98526199870365,0
"759",0,1,0.959787850579888,0
"760",0,0,-0.74182861649161,1
"761",0,1,-0.148570598793658,0
"762",0,1,-0.684396406434851,0
"763",0,0,-0.955161477270971,1
"764",0,1,-0.734088655602664,1
"765",0,1,-2.15265432414446,0
"766",0,1,0.138126765661513,1
"767",0,1,0.850475121557366,0
"768",0,1,0.213455319394531,0
"769",0,1,0.295745111792135,1
"770",0,1,-0.136866784426983,0
"771",0,1,1.5299513963187,1
"772",0,0,-1.13740287420818,1
"773",0,0,0.778961097408854,1
"774",0,1,-0.211170920836325,0
"775",0,0,0.565752058264138,1
"776",0,0,0.176556678529905,1
"777",0,1,0.59547843633273,1
"778",0,1,-0.980441779150723,1
"779",0,1,0.733668566978906,0
"780",0,1,1.18765255874523,1
"781",0,1,0.578005802542945,1
"782",0,1,-0.224838553559196,0
"783",0,1,1.3064656536478,1
"784",0,1,-0.10551635461081,0
"785",0,1,-0.315728527232057,0
"786",0,0,0.125737884519448,1
"787",0,0,-0.518174117984394,1
"788",0,1,0.365771278521447,1
"789",0,0,-1.20626830275558,1
"790",0,1,-0.797069602497791,1
"791",0,1,0.537850316027328,0
"792",0,1,1.37064056024412,1
"793",0,1,0.297870787064515,1
"794",0,1,0.103989290202775,0
"795",0,0,0.611921102750902,0
"796",0,0,2.48843617517108,1
