"","Y_bincc","A","M","C"
"155",0,1,1.57982552882876,0
"156",0,0,-1.69365908032802,0
"157",0,1,-0.462751480725417,1
"158",0,0,0.446465245629522,0
"159",0,0,1.33339906758164,0
"160",0,0,-0.103824023110068,0
"161",0,0,0.249763084485959,1
"162",0,1,-1.2061446171679,0
"163",0,1,-0.934912158277605,0
"164",0,1,-1.52219812295117,0
"165",0,0,0.0936426153959448,0
"166",0,1,0.952150782578414,1
"167",0,1,-1.89843941216129,0
"168",0,1,-1.21178390892238,0
"169",0,1,0.966643512923416,0
"170",0,0,-0.240085858065776,1
"171",0,0,0.950035853144428,1
"172",0,1,0.754735876045804,0
"173",0,1,1.23345663108897,0
"174",0,1,-0.444686268293907,0
"175",0,0,-0.818164731382723,0
"176",0,1,-0.132620700465955,1
"177",0,1,-1.29727731795131,1
"178",0,1,1.42099888558245,1
"179",0,0,0.254877511333412,0
"180",0,0,0.749193054573177,0
"181",0,0,-0.768248406754786,0
"182",0,1,1.32053399736527,0
"183",0,1,-0.545985748667136,0
"184",0,0,-1.93884922446889,1
"185",0,1,1.48597189944017,1
"186",0,1,0.254911500592762,1
"187",0,1,-1.5660314498391,1
"188",0,1,1.14568039036189,0
"189",0,1,0.147383903930901,1
"190",0,1,-1.23952402824034,1
"191",0,0,2.4660501513768,0
"192",0,1,0.601178210368481,0
"193",0,1,1.47952517101267,1
"194",0,0,-0.363271039517626,0
"195",0,0,-0.0265172400256982,1
"196",0,0,0.308041116781359,1
"197",0,1,-0.331476200423229,0
"198",0,1,-0.806147204535365,0
"199",0,0,0.164866263633699,0
"200",0,1,0.926297482506931,0
"201",0,1,-1.01013086822892,1
"202",0,1,0.171917167947554,0
"203",0,1,-1.60731168052667,0
"204",0,1,-0.036202331662227,0
"205",0,1,0.188893571954645,0
"206",0,1,-0.244296929131734,0
"207",0,1,1.11519410167214,0
"208",0,1,1.89282764395851,0
"209",0,0,0.0798574745254672,0
"210",0,1,1.16408812910556,1
"211",0,0,0.273455081008717,0
"212",0,1,1.26746903600365,1
"213",0,1,1.23311296984794,0
"214",0,1,0.74014313741305,1
"215",0,0,1.1924211674828,0
"216",0,1,0.163968130629104,0
"217",0,1,0.162706652408297,1
"218",0,1,0.0298530207934076,1
"219",0,1,0.270410584137395,1
"220",0,1,0.539560713211322,0
"221",0,1,1.03078826977763,0
"222",0,1,0.342410564904234,0
"223",0,1,0.207674312686532,0
"224",0,1,-1.35699008971904,1
"225",0,1,-0.542430041165725,1
"226",0,1,-0.0228812148502893,1
"227",0,0,-1.12896248675564,1
"228",0,0,0.305700047542863,0
"229",0,1,-0.56677667757348,0
"230",0,1,-1.59447722400133,0
"231",0,0,-0.132547958981591,0
"232",0,1,0.149519722249292,1
"233",0,1,-1.2119334192422,0
"234",0,0,-0.0587248237668868,0
"235",0,1,0.121922326396911,1
"236",0,0,0.362853658955734,1
"237",0,1,-0.384424913452357,1
"238",0,1,-1.30227455748105,0
"239",0,0,-0.228544759480314,0
"240",0,0,0.749068036568081,1
"241",0,1,-0.897118878140652,0
"242",0,0,-0.683388777514178,0
"243",0,0,-0.265859155799193,0
"244",0,0,-1.1464368611245,1
"245",0,1,0.640438513071838,0
"246",0,1,-0.469556691811393,0
"247",0,1,-1.18203276584815,0
"248",0,1,0.873791685491445,0
"249",0,0,0.22783793116052,1
"250",0,1,0.467101355789429,1
"251",0,0,1.34036093597762,1
"252",0,0,0.356940282726438,1
"253",0,1,-0.250750655305905,1
"254",0,1,-0.916686382158839,1
"255",0,0,-1.14564195374393,1
"256",0,1,0.532941278700316,0
"257",0,0,-0.434925057753423,1
"258",0,1,-1.14550309029736,0
"259",0,1,1.18091335706541,0
"260",0,0,0.631187056022475,1
"261",0,1,-0.900206800341896,1
"262",0,1,0.485108021332633,0
"263",0,0,-0.67680411297004,0
"264",0,1,0.379599412416606,1
"265",0,0,0.448986646900845,0
"266",0,1,-0.204031163583943,1
"267",0,1,0.718773093310686,1
"268",0,1,-1.02971157905786,1
"269",0,0,-0.221737785081494,0
"270",0,0,-1.80936745813132,0
"271",0,1,-0.765160514907377,0
"272",0,1,0.693143727697627,1
"273",0,1,-0.474573522627626,0
"274",0,1,0.526472867921461,0
"275",0,1,-0.990634145755234,1
"276",0,0,-1.24518077679017,0
"277",0,1,0.403874369193236,0
"278",0,1,0.862224620467239,0
"279",0,1,1.14921818968962,1
"280",0,0,-0.441833641044622,1
"281",0,1,1.48744307362325,1
"282",0,1,-0.610694167142254,0
"283",0,0,0.328071416357627,1
"284",0,1,1.04342693694846,1
"285",0,0,0.0556049515519925,1
"286",0,1,-0.0182835694378359,0
"287",0,1,1.93411839884263,1
"288",0,1,0.924482282666744,1
"289",0,0,-0.112066846210416,1
"290",0,1,-0.640855541086371,1
"291",0,1,-0.283994969048886,0
"292",0,1,-2.17572219799626,0
"293",0,1,1.68384468658686,1
"294",0,1,-0.885457403261996,0
"295",0,1,1.59826621852468,1
"296",0,0,1.08545689278728,1
"297",0,1,0.372972797661978,0
"298",0,1,0.173089352970343,1
"299",0,1,-0.339510559489313,0
"300",0,1,-0.571273578218111,0
"301",0,1,-0.213297053393494,0
"302",0,1,0.90013527890953,1
"303",0,0,-0.393868741527003,0
"304",0,1,-1.10044771116264,0
"305",0,1,0.0350680840131531,0
"306",0,1,1.41380659524987,1
"307",0,1,0.698153403789395,1
"308",0,1,3.25634340153826,0
"309",0,1,1.18573813112443,1
"310",0,0,1.2471704524898,0
"311",0,1,-1.66911369555745,0
"312",0,1,0.536535664303243,1
"313",0,0,-0.524067769125326,1
"314",0,1,-0.328794734330766,0
"315",0,1,-1.70195747797213,0
"316",0,1,-0.589521679856209,0
"317",0,1,0.166146294158673,0
"318",0,1,-0.052594813255088,1
"319",0,1,-0.507128805065059,0
"320",0,1,0.241993666835923,1
"321",0,0,0.0572831174956965,1
"322",0,1,-2.27149270866392,0
"323",0,1,-0.0554820792316659,0
"324",0,1,1.07843711510482,1
"325",0,0,0.140306800552961,0
"326",0,0,-0.591190442820135,1
"327",0,1,-0.263627778221357,0
"328",0,1,-0.0987532973238138,1
"329",0,1,-2.39030216600733,1
"330",0,0,2.75635587528111,1
"331",0,0,1.43242877344926,0
"332",0,1,-0.7947512096953,1
"333",0,1,0.871723249394805,0
"334",0,1,-0.807071364680217,1
"335",0,1,0.592866177650374,0
"336",0,1,1.54164648183805,0
"337",0,1,-1.36330091512769,1
"338",0,1,-0.254911146371068,0
"339",0,0,-0.159104466438026,0
"340",0,1,0.95372864748543,0
"341",0,0,1.44204281205478,0
"342",0,1,2.63063421762092,0
"343",0,1,1.78768936937299,1
"344",0,0,-1.9760660590861,0
"345",0,1,0.90415400463183,1
"346",0,0,-0.545581485731674,1
"347",0,1,-1.38073000573016,1
"348",0,1,-0.682302639729944,1
"349",0,1,-1.75385385980596,1
"350",0,1,-1.34048730312033,1
"351",0,1,-0.486648983345994,1
"352",0,1,-0.0234613422140156,0
"353",0,1,0.240090044401219,0
"354",0,1,1.8556034638672,0
"355",0,1,0.943121873862597,1
"356",0,1,0.387138228633097,1
"357",0,0,0.698266869167294,0
"358",0,1,-0.491160074824826,1
"359",0,0,-1.37933223054174,0
"360",0,1,0.171115267486005,0
"361",0,1,0.458287272100413,1
"362",0,0,0.534736356252516,1
"363",0,0,-0.281073465193869,0
"364",0,1,0.472432286629703,1
"365",0,1,-0.768680186296585,0
"366",0,1,0.0396043982215554,1
"367",0,1,0.00735425434284004,1
"368",0,0,-0.826594046764189,0
"369",0,0,-0.0482850244448721,1
"370",0,1,0.359810717306067,1
"371",0,0,1.59351286783846,1
"372",0,1,-0.132824230277804,1
"373",0,1,1.07438165649,1
"374",0,1,0.80133686090876,1
"375",0,1,-0.18011614465613,1
"376",0,0,-0.389621134256256,0
"377",0,0,-0.323771300924036,1
"378",0,0,-0.686200803041015,0
"379",0,1,-0.3986128321991,0
"380",0,0,0.233142448501842,1
"381",0,1,-1.40940737691835,0
"382",0,1,0.506005548961097,0
"383",0,0,-0.303239574164661,0
"384",0,1,0.491751406538314,1
"385",0,1,-0.312268247372028,0
"386",0,0,1.00928993802325,1
"387",0,1,0.784020816158477,0
"388",0,1,0.423581735070078,0
"389",0,1,-0.637604575790026,1
"390",0,1,-0.443321492849861,1
"391",0,1,0.0218733772006335,0
"392",0,1,0.0398766377364246,0
"393",0,0,-0.872275320825905,1
"394",0,1,1.44403565574995,1
"395",0,1,0.589330758584679,0
"396",0,1,-1.4280941646212,1
"397",0,0,-1.75586452023895,1
"398",0,1,0.822169331392051,1
"399",0,0,-1.08395570149346,0
"400",0,1,-1.61889529356454,0
"401",0,1,-1.5817468325183,0
"402",0,1,-0.656000702166775,1
"403",0,0,-1.51950349152519,1
"404",0,0,-1.32449415057853,1
"405",0,1,0.391270674218066,1
"406",0,0,-0.147835704902422,1
"407",0,0,0.847482611568298,1
"408",0,0,3.16478855354406,1
"409",0,1,1.75044377364949,1
"410",0,1,-0.631966497227949,0
"411",0,1,1.68048328812139,1
"412",0,0,-1.18789890926224,0
"413",0,1,-1.31154400646996,1
"414",0,0,0.24782746534077,1
"415",0,1,1.41378317651013,0
"416",0,1,0.0252917699095049,1
"417",0,0,0.16933468700183,1
"418",0,0,0.0404146615937491,1
"419",0,1,-1.68094459939884,1
"420",0,0,0.0658706026992659,1
"421",0,1,-0.545748594082421,0
"422",0,1,0.118603974379743,0
"423",0,1,0.492540070750541,0
"424",0,0,0.624498177080732,1
"425",0,1,0.629055913295788,0
"426",0,1,2.47285695736255,1
"427",0,1,2.36662647817532,1
"428",0,0,-0.0440716053711031,1
"429",0,1,1.40653319122426,0
"430",0,1,0.528720917641142,0
"431",0,1,-0.216197860861897,0
"432",0,1,-1.20135586575952,1
"433",0,1,0.396198349436413,0
"434",0,1,1.49366138025632,1
"435",0,1,-0.565636751008008,0
"436",0,0,0.564997255211978,0
"437",0,1,-0.104710021342277,1
"438",0,1,-0.282092620534058,1
"439",0,1,-1.55375891191716,0
"440",0,1,-0.342953179357049,0
"441",0,0,-0.250330721297592,0
"442",0,0,-1.36804119629071,0
"443",0,0,-0.651488670759403,1
"444",0,0,-0.0976247342541383,1
"445",0,0,-0.783928591355598,0
"446",0,1,0.490199978685829,0
"447",0,1,0.067031323233246,0
"448",0,0,-0.430723806122702,1
"449",0,1,0.426322659038762,0
"450",0,0,0.561508265491182,1
"451",0,1,1.43652874598071,1
"452",0,1,1.23025358485343,1
"453",0,1,0.693751040315233,1
"454",0,1,0.269990189268825,0
"455",0,1,0.957727362945054,0
"456",0,1,1.12243401132764,1
"457",0,1,0.171310108529133,1
"458",0,1,-0.16919294082088,0
"459",0,1,0.481371852170843,0
"460",0,1,-1.34966782396941,1
"461",0,1,0.725836175043293,0
"462",0,1,-1.40431375522972,0
"463",0,1,-0.0228291313047211,0
"464",0,0,0.494056214003367,0
"465",0,0,2.67629302745863,1
"466",0,1,2.20871456021795,1
"467",0,1,0.324251574992647,1
"468",0,1,-1.0443195376276,1
"469",0,0,0.540720306204446,0
"470",0,1,-0.041210990483124,1
"471",0,0,0.88959448753068,1
"472",0,0,-0.0304259814262352,1
"473",0,1,-0.32216516461681,1
"474",0,1,-1.13120854893422,1
"475",0,1,-0.190010131802276,1
"476",0,1,0.799976598423068,0
"477",0,1,-0.00035998957526101,1
"478",0,1,-1.0259345750632,0
"479",0,1,-0.804124125859605,1
"480",0,1,-0.890520640044453,1
"481",0,0,0.526913218943918,0
"482",0,1,-0.0941248637516295,1
"483",0,1,0.192061526528267,1
"484",0,0,0.614386555054369,0
"485",0,0,-1.15738556583329,0
"486",0,1,-0.434826152444911,1
"487",0,1,-0.282187238945551,0
"488",0,1,-0.00604535411317557,0
"489",0,1,0.643930557903181,1
"490",0,0,0.40522059756191,1
"491",0,1,1.0633071768511,0
"492",0,0,0.850580974365777,0
"493",0,0,0.574684474619051,1
"494",0,1,2.07720925766838,1
"495",0,0,-1.08027843279604,0
"496",0,1,0.284087289731514,0
"497",0,1,-0.634210643392481,0
"498",0,1,-1.01834521567354,1
"499",0,1,-0.567203021608096,0
"500",0,1,0.584101063876884,1
"501",1,1,-0.0142614867160714,1
"502",1,1,0.462424977081561,0
"503",1,1,0.433206424743867,0
"504",1,1,2.70451020366077,0
"505",1,1,-0.235361096679949,1
"506",1,1,-0.447717797511345,1
"507",1,0,2.80017138432352,1
"508",1,1,1.26466886980552,1
"509",1,1,1.88558291601748,0
"510",1,1,2.57774689095461,0
"511",1,1,2.20229738176333,1
"512",1,1,2.89932724784599,1
"513",1,1,2.86042826549455,1
"514",1,1,1.01516513834455,1
"515",1,0,0.438836052100621,1
"516",1,1,1.16385054169767,1
"517",1,1,-0.138136181697674,0
"518",1,1,0.943752471828224,1
"519",1,0,0.469798531881016,0
"520",1,0,3.68030883746159,1
"521",1,1,-0.0280506062689526,0
"522",1,0,0.759281143842708,0
"523",1,1,1.10344122302318,0
"524",1,1,-0.594428750620663,1
"525",1,1,0.238918929425905,1
"526",1,1,2.21540747946415,0
"527",1,1,2.83779492077008,0
"528",1,1,1.58595547955248,1
"529",1,1,1.55877202351758,1
"530",1,1,0.833145127626842,1
"531",1,1,1.33655661903684,1
"532",1,0,0.869953385281784,1
"533",1,1,1.68465677381308,0
"534",1,1,1.53767119824107,1
"535",1,0,1.70180275647019,1
"536",1,1,1.95777523244349,1
"537",1,1,1.31390497078425,1
"538",1,1,0.421689340244267,1
"539",1,1,1.45215078286033,0
"540",1,1,0.789103341732212,0
"541",1,1,2.68208878464901,1
"542",1,1,1.08249307064232,1
"543",1,1,-0.569048013118958,1
"544",1,1,1.78111629180814,0
"545",1,1,2.02595851332581,0
"546",1,1,2.04502595593352,1
"547",1,1,1.41676233361599,0
"548",1,1,2.67818311421339,1
"549",1,1,1.02646888701675,1
"550",1,1,2.59223362189196,1
"551",1,1,2.18941480371739,0
"552",1,1,1.66450142053766,1
"553",1,0,2.55746523798208,1
"554",1,1,0.784700064677155,1
"555",1,1,1.73934784086961,1
"556",1,1,2.33899235664287,0
"557",1,1,2.10185497690425,0
"558",1,1,0.267337373042017,0
"559",1,1,1.6383321737904,0
"560",1,1,2.27867397901245,1
"561",1,1,0.226875159904307,0
"562",1,1,0.64511468846621,0
"563",1,1,2.27097373741441,1
"564",1,1,0.511734288488588,1
"565",1,1,2.07400626624775,1
"566",1,1,0.359672459143123,0
"567",1,0,0.361076595006374,0
"568",1,1,1.24947334382658,0
"569",1,1,3.86616269694499,1
"570",1,1,1.26890249611326,1
"571",1,1,1.34214229207306,1
"572",1,0,0.812574909101098,1
"573",1,1,3.13242374857396,1
"574",1,1,1.30510652304761,1
"575",1,0,1.73191614773209,1
"576",1,1,1.55001672114926,1
"577",1,0,0.734220353105085,1
"578",1,0,3.1431281111404,1
"579",1,1,3.00608640527084,1
"580",1,1,1.35668787426696,0
"581",1,1,1.87818868115362,0
"582",1,0,2.24232292268691,0
"583",1,1,-0.507641775746964,0
"584",1,1,1.23363249392578,0
"585",1,1,-0.0201552737436677,0
"586",1,1,1.00734859007392,1
"587",1,1,1.43945699046524,1
"588",1,1,2.73700990347175,1
"589",1,1,0.596125509055326,1
"590",1,1,3.14618476217499,1
"591",1,1,0.103793817925617,0
"592",1,1,-0.192006631283251,1
"593",1,1,1.85657902442015,1
"594",1,1,0.0372838202439601,1
"595",1,0,0.607324209817744,1
"596",1,1,1.95083915575457,1
"597",1,1,-0.703623415681604,1
"598",1,1,1.58281197101002,1
"599",1,0,-0.24566618444662,0
"600",1,0,0.25027915881305,0
"601",1,1,0.185768823673491,0
"602",1,1,1.90030102233568,1
"603",1,1,0.452181323524239,0
"604",1,1,0.318243802487149,0
"605",1,1,0.260815585495096,0
"606",1,0,-0.0074039960904492,1
"607",1,1,0.661369732752145,1
"608",1,0,1.65225366490822,0
"609",1,1,0.969913552521724,1
"610",1,0,1.56213110544212,1
"611",1,1,2.60985424401016,0
"612",1,0,1.13557749276809,0
"613",1,1,2.72000011378205,1
"614",1,1,3.07296323218957,0
"615",1,1,1.52685083993392,1
"616",1,1,1.7308883335942,1
"617",1,1,1.31350959241545,1
"618",1,1,1.36839238303109,0
"619",1,1,1.52140299433183,1
"620",1,1,0.427283314019825,0
"621",1,1,2.29215870188203,1
"622",1,1,1.02199030593482,0
"623",1,0,1.8424512490928,1
"624",1,1,-0.521011966191724,1
"625",1,0,2.04019192115561,0
"626",1,1,1.50264625353099,1
"627",1,1,1.43648850457478,1
"628",1,1,1.78331694009973,1
"629",1,1,0.335982066967822,0
"630",1,0,-0.140430846881238,0
"631",1,1,2.22362190294125,0
"632",1,1,0.835434435618162,0
"633",1,1,0.907059607717879,0
"634",1,1,1.16539162821521,0
"635",1,1,1.89833040075826,0
"636",1,1,2.00993752956005,1
"637",1,1,1.2653771333833,0
"638",1,1,2.26092261793261,0
"639",1,0,0.256577646130688,1
"640",1,0,1.94800508242749,1
"641",1,1,2.01697513870931,1
"642",1,1,1.08488168381961,1
"643",1,1,2.10522442857325,0
"644",1,0,2.81380836063023,0
"645",1,1,0.301719843130905,0
"646",1,1,3.02364764023296,1
"647",1,1,0.3347053573884,1
"648",1,1,2.65433518234598,1
"649",1,1,1.11733308392968,1
"650",1,1,1.20132290118208,0
"651",1,1,3.17085483517082,1
"652",1,0,0.817120189818833,1
"653",1,1,0.406632410746928,1
"654",1,1,2.00672955129487,0
"655",1,1,-1.01857597595825,1
"656",1,1,1.77929716166738,1
"657",1,1,-1.49373717781258,1
"658",1,1,2.90801037709573,1
"659",1,1,1.09201866355236,1
"660",1,1,0.426664495041949,1
"661",1,0,1.23980647136552,1
"662",1,0,2.1953709981774,1
"663",1,0,2.39877095085202,0
"664",1,1,-0.164245739753444,0
"665",1,0,1.73763913453797,1
"666",1,1,-0.726939611753177,0
"667",1,0,0.266110069587816,1
"668",1,1,1.20520792491458,0
"669",1,0,1.61306720213709,0
"670",1,1,2.19134763846747,1
"671",1,1,-1.07235467430088,1
"672",1,1,0.390160127922316,0
"673",1,0,2.92966484742343,1
"674",1,1,0.541966926748194,0
"675",1,1,1.58423180660261,1
"676",1,1,1.68121789466096,0
"677",1,0,0.15797704298627,1
"678",1,1,0.893914789975857,1
"679",1,1,2.01920121799752,0
"680",1,1,2.89853710417218,1
"681",1,1,2.29414636104496,1
"682",1,1,1.17655414011768,0
"683",1,0,0.694621531485561,1
"684",1,1,1.79139397325993,0
"685",1,1,1.29501562181626,0
"686",1,1,2.34794678316168,1
"687",1,0,2.60140720163034,0
"688",1,1,2.62986131266354,1
"689",1,1,2.40059145456766,1
"690",1,1,1.89634599555915,1
"691",1,0,1.4692523102094,0
"692",1,0,1.69641355435745,1
"693",1,1,1.82669206733116,1
"694",1,1,1.32583408063827,1
"695",1,1,2.00678052153578,1
"696",1,1,2.28408591145518,1
"697",1,1,0.698796149777799,1
"698",1,1,0.773566738300094,1
"699",1,1,1.61690092347562,1
"700",1,0,0.385488079607418,0
"701",1,1,1.15380302332066,1
"702",1,1,1.50828057656305,1
"703",1,1,2.5576304236865,1
"704",1,1,1.20324571669501,1
"705",1,1,2.31198657352136,1
"706",1,0,0.538942006331826,1
"707",1,1,0.635049608697648,1
"708",1,1,1.23777753006066,1
"709",1,0,1.27777919288784,1
"710",1,0,1.39281286660355,1
"711",1,1,2.78943742850546,1
"712",1,1,1.08937414675144,0
"713",1,1,0.769285939860485,1
"714",1,1,1.20322043985036,1
"715",1,1,0.651406120298644,0
"716",1,0,0.571944460890615,1
"717",1,1,-0.116330097231628,0
"718",1,1,0.803328144999278,1
"719",1,1,0.685291825794091,1
"720",1,0,-0.00368505137349898,0
"721",1,1,1.31768684786744,0
"722",1,1,0.742438073662131,1
"723",1,1,0.22530257676505,1
"724",1,1,0.821826664924272,0
"725",1,1,1.92353126076949,0
"726",1,1,-0.377242398960857,0
"727",1,1,1.66470012509269,1
"728",1,1,0.339929188455883,1
"729",1,1,1.87985761845331,0
"730",1,1,0.184984417650511,0
"731",1,1,1.53610336851788,1
"732",1,1,-0.010829638035865,0
"733",1,1,1.7257249094207,1
"734",1,1,0.0374327435167363,0
"735",1,1,-0.268658078857722,1
"736",1,1,1.82878436810937,1
"737",1,1,-0.359357044554568,0
"738",1,1,1.81734434542566,1
"739",1,1,1.33992858318658,0
"740",1,0,2.17057759130542,1
"741",1,1,3.21440259055867,1
"742",1,1,1.73931894973176,0
"743",1,1,1.54533968688482,1
"744",1,1,0.411199181666676,0
"745",1,1,2.01246871610249,0
"746",1,1,2.60242392318043,1
"747",1,1,1.37889566370208,1
"748",1,1,1.44832707298576,1
"749",1,1,1.41830492852197,0
"750",1,1,1.65064827968626,1
"751",1,1,1.55628300304047,1
"752",1,1,1.12118569065407,0
"753",1,1,2.5471174179656,1
"754",1,1,0.52326113886956,1
"755",1,1,-0.127761675213037,0
"756",1,1,0.479471068248226,1
"757",1,1,0.607809623595959,0
"758",1,0,1.99993625325796,1
"759",1,1,1.02747175789564,1
"760",1,1,2.69325031934451,1
"761",1,1,-0.512586701501378,1
"762",1,1,2.70732893932838,1
"763",1,1,1.65404872326545,1
"764",1,1,1.43392089503223,0
"765",1,1,1.73605659104855,0
"766",1,1,1.40042155670426,1
"767",1,1,2.55908212990819,1
"768",1,0,-0.089237428797795,0
"769",1,1,3.17599154515853,1
"770",1,1,-0.694813233125273,0
"771",1,0,-0.00247189732874986,0
"772",1,0,1.81157709310611,1
"773",1,1,0.963637564158822,0
"774",1,0,2.72320465163702,0
"775",1,0,2.8103770366085,1
"776",1,1,0.486438254162774,1
"777",1,0,1.88957343930723,0
"778",1,1,3.25990089677799,1
"779",1,0,1.71830415871847,1
"780",1,1,0.263859164537889,0
"781",1,1,1.15430470251291,1
"782",1,1,1.08006605358466,1
"783",1,0,0.454222143546935,0
"784",1,0,-0.21623291032959,0
"785",1,1,1.81834627685794,1
"786",1,1,0.836150047537796,0
"787",1,1,1.75248139426215,1
"788",1,1,2.57427515758839,0
"789",1,1,2.07068587687362,0
"790",1,1,0.489231998381657,1
"791",1,1,3.6759474224537,1
"792",1,0,0.711311319956678,1
"793",1,1,1.17617052338282,0
"794",1,1,1.57651412369801,1
"795",1,1,0.916149656137178,1
"796",1,1,1.06388716130758,1
"797",1,1,0.495536564732662,1
"798",1,1,2.07486188362234,1
"799",1,1,1.94515196436575,0
"800",1,0,2.12183000431006,1
"801",1,1,3.04542124824103,1
"802",1,0,2.64998392090582,0
"803",1,1,1.2442383070089,1
