"","Y_bincc_int","A","M","C","interaction"
"124",0,0,1.50050836499344,0,0
"125",0,1,-1.28628312279465,0,-1.28628312279465
"126",0,0,0.780515279648837,0,0
"127",0,1,0.40003865022984,1,0.40003865022984
"128",0,1,-0.705141975373047,1,-0.705141975373047
"129",0,1,1.00184428832601,1,1.00184428832601
"130",0,0,-0.644223603926702,1,0
"131",0,1,-0.0561719410533684,0,-0.0561719410533684
"132",0,1,0.75975457709565,1,0.75975457709565
"133",0,0,0.677450594542853,1,0
"134",0,1,-0.167944849229203,0,-0.167944849229203
"135",0,0,-0.0456091334966821,1,0
"136",0,0,-0.482076492101128,1,0
"137",0,0,0.442397759792492,1,0
"138",0,1,-1.80052402625626,0,-1.80052402625626
"139",0,0,-0.0476646002764815,1,0
"140",0,1,0.70673528927783,1,0.70673528927783
"141",0,1,1.08612673204586,1,1.08612673204586
"142",0,0,-0.245811000178895,0,0
"143",0,1,-0.594338122919552,1,-0.594338122919552
"144",0,1,0.341717307015293,0,0.341717307015293
"145",0,1,-0.835330770320582,1,-0.835330770320582
"146",0,1,-0.714034502484446,1,-0.714034502484446
"147",0,0,0.0887825538110252,1,0
"148",0,0,0.561654646237402,0,0
"149",0,1,0.27398419667864,1,0.27398419667864
"150",0,0,2.59743342868399,0,0
"151",0,0,0.780191855729262,1,0
"152",0,1,0.916879046741001,1,0.916879046741001
"153",0,1,0.29277505407582,1,0.29277505407582
"154",0,1,1.90477929760902,0,1.90477929760902
"155",0,1,-0.518744566898843,0,-0.518744566898843
"156",0,1,1.82932038771354,1,1.82932038771354
"157",0,1,-0.0415797387379132,0,-0.0415797387379132
"158",0,0,-0.223644782238989,0,0
"159",0,1,0.0669916369163503,0,0.0669916369163503
"160",0,0,-0.91366950251887,0,0
"161",0,1,-0.278963012155604,1,-0.278963012155604
"162",0,0,0.217297109637386,0,0
"163",0,1,0.695637223685424,1,0.695637223685424
"164",0,0,-0.410526982570894,0,0
"165",0,1,-0.294281677313622,0,-0.294281677313622
"166",0,1,0.880531438470412,0,0.880531438470412
"167",0,1,1.97459345166343,1,1.97459345166343
"168",0,0,-0.075084989851967,0,0
"169",0,0,-0.0412854636422912,1,0
"170",0,1,0.718627800275099,1,0.718627800275099
"171",0,1,-0.273270212597248,1,-0.273270212597248
"172",0,0,-0.673370060827693,1,0
"173",0,1,0.585086894875482,0,0.585086894875482
"174",0,1,-3.27494810907405,0,-3.27494810907405
"175",0,0,-1.16184429248234,1,0
"176",0,1,1.71858759718522,1,1.71858759718522
"177",0,1,0.802501425402314,1,0.802501425402314
"178",0,0,0.786082842277376,0,0
"179",0,1,-0.0440368689763252,0,-0.0440368689763252
"180",0,1,0.154407078138456,1,0.154407078138456
"181",0,1,0.987977206766568,1,0.987977206766568
"182",0,1,1.45425089584701,1,1.45425089584701
"183",0,1,-0.765000017133264,1,-0.765000017133264
"184",0,0,-1.06874979443123,0,0
"185",0,1,-1.52544688329204,0,-1.52544688329204
"186",0,1,-0.60558722879383,1,-0.60558722879383
"187",0,1,-0.234783432388217,0,-0.234783432388217
"188",0,0,-0.154326149348791,1,0
"189",0,1,1.19759152475605,1,1.19759152475605
"190",0,0,0.0555332607341093,1,0
"191",0,0,-0.29414100167608,1,0
"192",0,0,-1.39423356939626,0,0
"193",0,0,1.12979354369051,0,0
"194",0,0,1.0823813635475,0,0
"195",0,0,-1.7889417513644,1,0
"196",0,1,1.49132745853628,1,1.49132745853628
"197",0,1,0.628704658619063,1,0.628704658619063
"198",0,1,-0.65303676463598,0,-0.65303676463598
"199",0,0,-1.54215112257152,1,0
"200",0,0,0.503568379440113,1,0
"201",0,1,-0.39607001478334,0,-0.39607001478334
"202",0,1,0.608857785834819,1,0.608857785834819
"203",0,1,-1.02273423946242,1,-1.02273423946242
"204",0,0,-0.876589581750137,0,0
"205",0,1,0.121273048604518,1,0.121273048604518
"206",0,1,-0.363148891981682,0,-0.363148891981682
"207",0,1,0.949429864921525,0,0.949429864921525
"208",0,1,1.36512588561583,1,1.36512588561583
"209",0,0,0.621802519323783,1,0
"210",0,0,-0.36410242123079,1,0
"211",0,1,-1.16277140988532,1,-1.16277140988532
"212",0,0,0.488122633179017,0,0
"213",0,0,0.504772925694775,0,0
"214",0,1,-0.494282713071086,1,-0.494282713071086
"215",0,1,-0.393787833661598,1,-0.393787833661598
"216",0,0,-0.737727772197051,0,0
"217",0,1,-0.0443328786395267,1,-0.0443328786395267
"218",0,1,0.0883335152091023,0,0.0883335152091023
"219",0,0,0.836561823057778,1,0
"220",0,0,-0.265063216469967,0,0
"221",0,1,1.04204358739436,1,1.04204358739436
"222",0,0,0.18822280279426,1,0
"223",0,0,-0.25327079167408,0,0
"224",0,1,2.28814280568138,1,2.28814280568138
"225",0,1,0.509880097147222,0,0.509880097147222
"226",0,1,1.8396952190337,1,1.8396952190337
"227",0,1,0.565348614135274,1,0.565348614135274
"228",0,0,0.173285773758917,1,0
"229",0,1,-0.536614211249349,1,-0.536614211249349
"230",0,0,1.54380330485412,1,0
"231",0,1,0.603791313790217,1,0.603791313790217
"232",0,1,0.624139196131442,1,0.624139196131442
"233",0,0,0.859236230034155,1,0
"234",0,0,-0.563415215406743,1,0
"235",0,0,1.02268518221715,1,0
"236",0,1,-1.35354570963818,0,-1.35354570963818
"237",0,0,0.875190375484922,0,0
"238",0,1,0.716127800709636,0,0.716127800709636
"239",0,1,1.33083276881157,0,1.33083276881157
"240",0,1,-1.47243727096742,1,-1.47243727096742
"241",0,1,0.198280392930331,0,0.198280392930331
"242",0,1,1.65596560750476,1,1.65596560750476
"243",0,1,1.20444205648756,1,1.20444205648756
"244",0,1,2.75257106340493,1,2.75257106340493
"245",0,0,-1.64846642494316,0,0
"246",0,1,1.36427019967449,1,1.36427019967449
"247",0,0,0.750057349580078,0,0
"248",0,0,-1.07776035599902,1,0
"249",0,1,0.276326395564507,0,0.276326395564507
"250",0,0,0.726601175074692,1,0
"251",0,1,0.078959453798063,1,0.078959453798063
"252",0,1,-0.634032988706122,1,-0.634032988706122
"253",0,1,1.64003168692229,1,1.64003168692229
"254",0,1,-0.584628636647419,1,-0.584628636647419
"255",0,0,-0.593614616564754,0,0
"256",0,0,-0.564229558902235,0,0
"257",0,1,0.463320910579223,1,0.463320910579223
"258",0,1,1.54726267956791,1,1.54726267956791
"259",0,0,1.69297036166021,0,0
"260",0,0,0.136312319989715,1,0
"261",0,1,-1.05410651801771,1,-1.05410651801771
"262",0,0,-0.0537182295798084,0,0
"263",0,1,0.612744144217367,0,0.612744144217367
"264",0,0,-0.898867872262384,0,0
"265",0,1,-1.38067132402558,0,-1.38067132402558
"266",0,1,0.13262403077174,0,0.13262403077174
"267",0,0,0.485177120827699,1,0
"268",0,0,-0.66224913662693,1,0
"269",0,1,-0.61024447970323,1,-0.61024447970323
"270",0,1,1.21625785378579,0,1.21625785378579
"271",0,1,-0.27435463427368,0,-0.27435463427368
"272",0,1,-0.186164153540555,1,-0.186164153540555
"273",0,1,0.668427334638068,0,0.668427334638068
"274",0,0,-0.658281973888779,0,0
"275",0,1,1.27837714900382,1,1.27837714900382
"276",0,0,0.190231914632772,1,0
"277",0,1,-0.408554989026582,1,-0.408554989026582
"278",0,1,-1.34911125021162,0,-1.34911125021162
"279",0,1,1.8647829235682,1,1.8647829235682
"280",0,1,-0.938630606523811,0,-0.938630606523811
"281",0,1,1.3393097519121,0,1.3393097519121
"282",0,0,-0.243662826818434,0,0
"283",0,1,-1.48625986962554,0,-1.48625986962554
"284",0,0,-0.673865692646502,1,0
"285",0,0,0.198128898931536,1,0
"286",0,1,-2.03766320131197,1,-2.03766320131197
"287",0,1,-1.25713206953018,0,-1.25713206953018
"288",0,1,0.36245706760266,1,0.36245706760266
"289",0,0,-2.12679793994625,1,0
"290",0,1,-0.11952728309447,1,-0.11952728309447
"291",0,0,1.82143809160883,1,0
"292",0,1,-0.394799178511151,0,-0.394799178511151
"293",0,0,-0.476702989069827,1,0
"294",0,1,-0.341931549584516,1,-0.341931549584516
"295",0,1,0.217669507777284,1,0.217669507777284
"296",0,0,-1.14911307763781,1,0
"297",0,0,0.199881685226312,1,0
"298",0,1,0.572945013909012,1,0.572945013909012
"299",0,1,0.595696765541042,1,0.595696765541042
"300",0,1,-1.18196437399813,0,-1.18196437399813
"301",0,1,0.242439994954057,0,0.242439994954057
"302",0,1,0.176285404836833,0,0.176285404836833
"303",0,0,-0.871613073108175,1,0
"304",0,0,1.21516863622351,0,0
"305",0,0,1.13262025373334,1,0
"306",0,0,-1.07771336610141,1,0
"307",0,1,-0.684229711115662,0,-0.684229711115662
"308",0,1,0.339981182398407,1,0.339981182398407
"309",0,1,0.221932887851606,1,0.221932887851606
"310",0,1,0.973225423053464,1,0.973225423053464
"311",0,0,1.10473583221153,0,0
"312",0,1,-0.761510284116631,1,-0.761510284116631
"313",0,1,1.04146898922873,1,1.04146898922873
"314",0,0,-0.073960080381431,1,0
"315",0,1,-0.342759626411502,0,-0.342759626411502
"316",0,1,-0.0586962317323513,0,-0.0586962317323513
"317",0,1,0.194174807642124,1,0.194174807642124
"318",0,1,-0.887160032556758,0,-0.887160032556758
"319",0,1,0.310032866021028,1,0.310032866021028
"320",0,0,-0.699646485526765,0,0
"321",0,1,1.99935497123079,0,1.99935497123079
"322",0,1,0.257336403705781,1,0.257336403705781
"323",0,1,-1.23208391904526,1,-1.23208391904526
"324",0,1,-0.900672181481684,1,-0.900672181481684
"325",0,0,0.298932839556912,0,0
"326",0,1,1.51852014183847,0,1.51852014183847
"327",0,1,-1.10895902168844,1,-1.10895902168844
"328",0,0,0.19318395237882,0,0
"329",0,0,-0.243198807560645,1,0
"330",0,1,0.547376926380045,0,0.547376926380045
"331",0,1,0.633332469531808,1,0.633332469531808
"332",0,0,-0.627674365010964,1,0
"333",0,0,0.203582609601278,1,0
"334",0,0,-0.222471101409933,0,0
"335",0,1,-0.62586315463394,0,-0.62586315463394
"336",0,0,-1.03166903928773,1,0
"337",0,0,-0.714573264664525,1,0
"338",0,1,-0.561690386584019,1,-0.561690386584019
"339",0,1,-1.43337048946835,1,-1.43337048946835
"340",0,1,-0.930766688044352,0,-0.930766688044352
"341",0,1,-0.361493597535927,1,-0.361493597535927
"342",0,0,-0.732419051747186,0,0
"343",0,0,-2.66106095646003,1,0
"344",0,1,-2.08022989150093,0,-2.08022989150093
"345",0,1,-0.428144290007587,1,-0.428144290007587
"346",0,1,0.300841769279,1,0.300841769279
"347",0,1,-0.635474879628436,1,-0.635474879628436
"348",0,1,-0.148491688075821,0,-0.148491688075821
"349",0,1,-0.0621365282863373,1,-0.0621365282863373
"350",0,1,-0.663651119471934,1,-0.663651119471934
"351",0,0,-0.655447733942371,0,0
"352",0,1,2.68224937408659,1,2.68224937408659
"353",0,0,0.393556404617259,1,0
"354",0,1,-0.0972785608002928,0,-0.0972785608002928
"355",0,1,-1.16622204612504,0,-1.16622204612504
"356",0,1,-0.569604632713777,0,-0.569604632713777
"357",0,1,-0.351316871263875,0,-0.351316871263875
"358",0,1,0.77578127067179,1,0.77578127067179
"359",0,0,1.73752928502856,1,0
"360",0,1,-0.182652179416531,1,-0.182652179416531
"361",0,1,-0.897038574356979,0,-0.897038574356979
"362",0,1,1.14990996143553,0,1.14990996143553
"363",0,1,0.00488650138345663,0,0.00488650138345663
"364",0,1,0.746902779384329,1,0.746902779384329
"365",0,0,0.786446910325047,0,0
"366",0,0,1.58742450283537,0,0
"367",0,1,-0.458674189191178,0,-0.458674189191178
"368",0,0,1.14938914437673,1,0
"369",0,1,-0.710165470736083,0,-0.710165470736083
"370",0,0,0.150776625443782,0,0
"371",0,1,-0.756456094554067,1,-0.756456094554067
"372",0,1,1.27145248911989,0,1.27145248911989
"373",0,0,-0.522931518619035,0,0
"374",0,1,1.29252864614013,1,1.29252864614013
"375",0,1,-0.844665082065878,0,-0.844665082065878
"376",0,0,1.19740493832771,1,0
"377",0,0,-0.386550595563486,0,0
"378",0,1,1.49658492026911,1,1.49658492026911
"379",0,1,1.92020435022841,1,1.92020435022841
"380",0,0,-1.07112266813597,0,0
"381",0,1,-0.616419258781358,0,-0.616419258781358
"382",0,1,1.51696586174085,0,1.51696586174085
"383",0,1,-0.0568025671428258,0,-0.0568025671428258
"384",0,1,-1.71663228413854,1,-1.71663228413854
"385",0,0,-0.396224685853658,1,0
"386",0,1,0.640028087334557,1,0.640028087334557
"387",0,1,0.362997679411676,0,0.362997679411676
"388",0,1,0.381122229007084,0,0.381122229007084
"389",0,0,-0.014468713872471,0,0
"390",0,0,-1.3868142216385,0,0
"391",0,0,-0.497234325009445,0,0
"392",0,1,-0.755529780743573,1,-0.755529780743573
"393",0,1,-0.672800390070762,0,-0.672800390070762
"394",0,0,0.995346312016479,1,0
"395",0,0,1.21848433194922,0,0
"396",0,0,0.413295633090729,0,0
"397",0,1,0.412086358672695,0,0.412086358672695
"398",0,0,0.148356964788917,1,0
"399",0,0,-1.42580851293726,0,0
"400",0,0,2.57577701852073,1,0
"401",0,1,0.617733968985523,1,0.617733968985523
"402",0,1,-0.393802660799892,0,-0.393802660799892
"403",0,1,0.503222737458329,0,0.503222737458329
"404",0,1,0.244191832561607,1,0.244191832561607
"405",0,0,0.106230458434338,1,0
"406",0,1,1.16126783080456,1,1.16126783080456
"407",0,1,0.0255728897445835,1,0.0255728897445835
"408",0,1,0.708213789894074,1,0.708213789894074
"409",0,1,-1.51229586930297,0,-1.51229586930297
"410",0,0,1.92479772416781,1,0
"411",0,0,-1.3087150807728,1,0
"412",0,0,-0.450885684971019,0,0
"413",0,1,1.71674092213599,1,1.71674092213599
"414",0,1,0.906490127498541,0,0.906490127498541
"415",0,1,0.29137264146926,1,0.29137264146926
"416",0,1,-1.08887883993368,0,-1.08887883993368
"417",0,1,-0.21766717397934,1,-0.21766717397934
"418",0,1,1.79099832090445,1,1.79099832090445
"419",0,1,0.0997794840202712,0,0.0997794840202712
"420",0,1,-1.31035302685653,0,-1.31035302685653
"421",0,1,0.316943865334747,0,0.316943865334747
"422",0,1,0.082684779832936,0,0.082684779832936
"423",0,1,-0.00616696176751935,0,-0.00616696176751935
"424",0,1,0.201265966056815,1,0.201265966056815
"425",0,0,1.39904103707727,1,0
"426",0,1,-0.279819793869352,0,-0.279819793869352
"427",0,1,-1.16003353018509,1,-1.16003353018509
"428",0,0,1.18858318831342,0,0
"429",0,1,-0.685136152249203,0,-0.685136152249203
"430",0,1,1.46125361557666,1,1.46125361557666
"431",0,1,0.43918701387743,0,0.43918701387743
"432",0,0,-0.646699699746658,1,0
"433",0,1,1.11552976645716,0,1.11552976645716
"434",0,1,0.582072637199152,1,0.582072637199152
"435",0,1,1.34780058037811,1,1.34780058037811
"436",0,1,-1.49085541654194,1,-1.49085541654194
"437",0,1,0.0638157198148681,1,0.0638157198148681
"438",0,0,-1.09244977959343,1,0
"439",0,1,-1.61535522948318,1,-1.61535522948318
"440",0,0,-0.322783142464012,1,0
"441",0,1,-0.381985985116198,1,-0.381985985116198
"442",0,0,0.761001635083992,0,0
"443",0,0,1.0569494736203,0,0
"444",0,0,1.07925949468407,1,0
"445",0,1,0.315869837572118,0,0.315869837572118
"446",0,1,0.0662081458528314,1,0.0662081458528314
"447",0,0,-0.153668662645714,0,0
"448",0,1,0.226508240580389,1,0.226508240580389
"449",0,0,0.544607924012222,1,0
"450",0,0,-0.479047314378884,0,0
"451",0,1,0.221699929612759,0,0.221699929612759
"452",0,0,-0.943771661884533,0,0
"453",0,1,0.796134419725,1,0.796134419725
"454",0,0,2.04072094144526,1,0
"455",0,1,-0.744904855566949,0,-0.744904855566949
"456",0,1,-0.825909362830579,0,-0.825909362830579
"457",0,0,0.0206618317138306,0,0
"458",0,1,-0.405782753427213,1,-0.405782753427213
"459",0,0,-1.78537985963107,0,0
"460",0,0,0.0626676661240665,1,0
"461",0,1,0.0655406406324807,1,0.0655406406324807
"462",0,1,0.269557344355882,0,0.269557344355882
"463",0,1,0.327606824636156,0,0.327606824636156
"464",0,1,-0.262080279154799,1,-0.262080279154799
"465",0,0,-0.537381306593562,0,0
"466",0,1,0.336873906945616,0,0.336873906945616
"467",0,1,0.650141962791908,0,0.650141962791908
"468",0,1,1.5094502699658,1,1.5094502699658
"469",0,1,-0.278821712858651,1,-0.278821712858651
"470",0,0,-0.42195753643846,1,0
"471",0,0,-0.0773175284858509,1,0
"472",0,1,-0.554176474895298,1,-0.554176474895298
"473",0,0,0.443897500205772,1,0
"474",0,0,0.406393573162667,0,0
"475",0,1,-0.745657140470837,0,-0.745657140470837
"476",0,0,0.546013670438985,1,0
"477",0,1,1.21939234175364,1,1.21939234175364
"478",0,1,0.939903996321552,1,0.939903996321552
"479",0,0,-0.141056617128764,0,0
"480",0,1,0.899451717343147,0,0.899451717343147
"481",0,1,0.911317437771623,1,0.911317437771623
"482",0,0,-1.30201972884759,0,0
"483",0,1,-0.316352052277848,0,-0.316352052277848
"484",0,1,-0.892844112949962,1,-0.892844112949962
"485",0,1,1.20770982852139,1,1.20770982852139
"486",0,1,1.5616512300982,0,1.5616512300982
"487",0,1,-0.908434853913122,0,-0.908434853913122
"488",0,1,1.91345588053815,1,1.91345588053815
"489",0,0,0.549762067828717,1,0
"490",0,1,-0.172254310582485,0,-0.172254310582485
"491",0,0,-0.457501722353365,0,0
"492",0,1,1.05336250718027,0,1.05336250718027
"493",0,1,0.179436111275452,0,0.179436111275452
"494",0,1,1.42639253082683,0,1.42639253082683
"495",0,1,1.40722817995703,0,1.40722817995703
"496",0,1,0.641079490306493,1,0.641079490306493
"497",0,0,0.758710154767079,0,0
"498",0,1,1.34971141545732,1,1.34971141545732
"499",0,1,-0.159437068455188,0,-0.159437068455188
"500",0,1,0.597666973850957,0,0.597666973850957
"501",0,0,0.778545220136851,0,0
"502",0,1,0.98923325490799,1,0.98923325490799
"503",0,0,-1.04451895630532,0,0
"504",0,1,0.125570317980061,0,0.125570317980061
"505",0,1,-0.55706851567086,1,-0.55706851567086
"506",0,1,1.41270357534809,1,1.41270357534809
"507",0,1,-0.25461158610683,0,-0.25461158610683
"508",0,0,-0.141367288856065,1,0
"509",0,1,1.11104213332082,1,1.11104213332082
"510",0,1,0.347638385207905,0,0.347638385207905
"511",0,1,-0.21222815255745,1,-0.21222815255745
"512",0,0,-0.356678760961089,0,0
"513",0,1,-0.342517628446899,1,-0.342517628446899
"514",0,1,0.571742850853789,1,0.571742850853789
"515",0,1,1.05487777615209,0,1.05487777615209
"516",0,1,0.552879817020777,1,0.552879817020777
"517",0,1,2.17962859552404,1,2.17962859552404
"518",0,1,1.15202727134336,1,1.15202727134336
"519",0,0,0.428530465968237,0,0
"520",0,1,0.484215461345607,0,0.484215461345607
"521",0,1,-0.450629226899174,1,-0.450629226899174
"522",0,1,2.34716692945986,1,2.34716692945986
"523",0,0,0.743711033202433,1,0
"524",0,1,0.0101846356241814,0,0.0101846356241814
"525",0,1,0.750360095952315,1,0.750360095952315
"526",0,1,1.61666040242319,0,1.61666040242319
"527",0,0,1.93572885709419,1,0
"528",0,1,0.746309633910528,1,0.746309633910528
"529",0,0,0.535734373834312,1,0
"530",0,0,-1.23752836025814,1,0
"531",0,0,0.551408684280947,1,0
"532",0,1,-0.474638017422599,0,-0.474638017422599
"533",0,1,-1.2656799798,0,-1.2656799798
"534",0,1,0.733156218503821,1,0.733156218503821
"535",0,0,0.474623945305997,1,0
"536",0,1,-0.133899824426471,1,-0.133899824426471
"537",0,1,-1.42599879596032,0,-1.42599879596032
"538",0,0,-1.61866113396611,0,0
"539",0,1,-0.490150263142595,0,-0.490150263142595
"540",0,0,1.57499380803071,1,0
"541",0,1,0.537335698876095,1,0.537335698876095
"542",0,0,-1.93214197794256,1,0
"543",0,1,-0.0737651234404661,0,-0.0737651234404661
"544",0,0,-0.413371045107082,1,0
"545",0,1,-0.835380502281618,0,-0.835380502281618
"546",0,1,-0.65556965811947,0,-0.65556965811947
"547",0,0,-0.363509840096173,0,0
"548",0,1,0.325522704073514,1,0.325522704073514
"549",0,1,1.22529081609558,1,1.22529081609558
"550",0,1,-1.35829898636847,0,-1.35829898636847
"551",0,1,-0.21545319940922,0,-0.21545319940922
"552",0,1,-0.385599639818109,1,-0.385599639818109
"553",0,1,-0.0246408378509099,0,-0.0246408378509099
"554",0,1,0.0474722634755608,1,0.0474722634755608
"555",0,1,-0.729719095398861,1,-0.729719095398861
"556",0,0,1.36408861085745,1,0
"557",0,1,-1.23700251237167,0,-1.23700251237167
"558",0,1,2.18184612769448,0,2.18184612769448
"559",0,1,0.46744840497199,1,0.46744840497199
"560",0,0,1.74629290516779,0,0
"561",0,1,0.991467383777098,1,0.991467383777098
"562",0,1,0.681427923683263,1,0.681427923683263
"563",0,0,-0.0473195859691237,1,0
"564",0,1,-0.329413860257626,1,-0.329413860257626
"565",0,1,-0.315358127682456,0,-0.315358127682456
"566",0,1,-0.668051503262445,1,-0.668051503262445
"567",0,0,-1.1083825026014,0,0
"568",0,1,1.13576600300511,1,1.13576600300511
"569",0,1,1.52762158653162,0,1.52762158653162
"570",0,0,-1.29326332023779,0,0
"571",0,1,0.470831590931344,0,0.470831590931344
"572",0,1,-0.18633420308808,0,-0.18633420308808
"573",0,0,-0.107018314157175,0,0
"574",0,0,-0.87496063043736,0,0
"575",0,0,-0.215525729339775,1,0
"576",0,1,1.29346791239539,1,1.29346791239539
"577",0,0,-1.89338511146978,0,0
"578",0,1,-0.390794592192606,1,-0.390794592192606
"579",0,0,0.664608352056046,1,0
"580",0,1,1.50508583205288,1,1.50508583205288
"581",0,0,-0.708664377228516,0,0
"582",0,1,0.1699139127862,0,0.1699139127862
