"","A","M_cont","Ycen_int","Y_cont_int","Y_bin_int","Y_count_int","cen","C","delta"
"37",0,0.292419026184173,0.0183043910115219,-3.58738568861017,0,3,0.0553103588000581,1.66507385069932,0
"38",1,-1.06133243538093,0.0273551836591886,-1.33032568253441,0,2,0.0553103588000581,-0.160317087247323,0
"39",1,-0.131264156515485,0.0471964262204373,-3.61239201858337,1,6,0.0553103588000581,2.08154085631275,0
"40",0,0.847645897211294,0.0308353224280804,-3.03592837040364,0,1,0.0553103588000581,1.42421189585585,0
"41",0,-0.586661670709216,0.0314398323749515,-1.47501900591606,0,1,0.0553103588000581,1.77605632604214,0
"42",1,0.840545414179096,0.0277133533794392,-3.66169792910389,0,3,0.0553103588000581,0.277211282052588,0
"43",1,-0.636454835289817,0.0476963913269821,-4.73099733231269,0,5,0.0553103588000581,1.50907541044418,0
"44",1,-1.02670099214622,0.0553103588000581,-3.08705994055472,0,2,0.0553103588000581,1.1546149746384,1
"45",1,-0.118874645446896,0.0199034402835483,-3.35236551576352,0,3,0.0553103588000581,1.30924723934512,0
"46",0,0.40147282741186,0.0553103588000581,-2.21218946353605,0,3,0.0553103588000581,1.31651369303221,1
"47",1,-0.148468117419922,0.0028943323352716,-3.0198884968262,0,2,0.0553103588000581,1.70767989596264,0
"48",1,-2.0624223080191,0.0260350735015162,-2.77166894299782,0,1,0.0553103588000581,0.537564674215062,0
"49",0,-0.253789571076481,0.0553103588000581,-3.27043228133321,0,5,0.0553103588000581,2.69830274705661,1
"50",0,1.24009326929306,0.00704197238788575,-2.46590876475953,0,2,0.0553103588000581,0.138014438627116,0
"51",0,-0.0959519260219137,0.0440347769841128,-4.41670522398726,0,2,0.0553103588000581,-0.051829643650058,0
"52",0,1.90457999085098,0.013923606301271,-4.76769353517764,0,3,0.0553103588000581,1.5315186188611,0
"53",0,0.67300215695878,0.0076699351905583,-3.03420795904679,0,2,0.0553103588000581,1.07728399345509,0
"54",0,-1.55151854160241,0.0152009390938324,-3.72314712670604,0,4,0.0553103588000581,-0.024841087793726,0
"55",0,0.343221941985184,0.0297613967471124,-4.12187495496056,0,5,0.0553103588000581,1.14415928902883,0
"56",0,-1.04409914844836,0.0533560607577207,-3.27885882876156,0,3,0.0553103588000581,0.77910376983582,0
"57",0,0.541480158629266,0.0553103588000581,-4.32442686378005,0,3,0.0553103588000581,0.0226685044773638,1
"58",0,1.39518717062564,0.0553103588000581,-2.61832928588667,0,3,0.0553103588000581,1.33528023102327,1
"59",0,-0.996200677329839,0.0553103588000581,-3.10214606850265,0,3,0.0553103588000581,2.58736662168407,1
"60",0,0.0477043975672168,0.0129528309416357,-3.48575128869407,1,2,0.0553103588000581,2.26982587399556,0
"61",0,-1.31429181315531,0.0125175213566541,-2.70787738120771,0,2,0.0553103588000581,3.88733301028683,0
"62",1,0.331673505887596,0.0521314669838709,-1.56064258867263,0,7,0.0553103588000581,1.68323891416978,0
"63",1,0.499346097590234,0.0553103588000581,-2.1511362380676,0,4,0.0553103588000581,0.323023912485212,1
"64",1,-1.7934512672692,0.00283355731810522,-2.64433281413581,0,5,0.0553103588000581,0.836129566753771,0
"65",0,-0.620257747501996,0.0553103588000581,-0.792651860914525,0,1,0.0553103588000581,1.70961161253956,1
"66",0,0.107840993329368,0.0115935440798987,-3.47520589390936,0,11,0.0553103588000581,-0.0536691385134165,0
"67",0,-0.774258049737671,0.0197903523671412,-3.8263554514345,0,2,0.0553103588000581,0.0437714979720714,0
"68",0,0.457991505912122,0.0246268762521956,-4.09064212597704,0,5,0.0553103588000581,0.0548126257842334,0
"69",0,0.535924562920899,0.0298272734944001,-2.59047020735074,0,2,0.0553103588000581,1.22478844734534,0
"70",1,-0.141883760815487,0.0361653011617657,-2.83100462037627,1,6,0.0553103588000581,1.35945517437962,0
"71",0,-0.962620580054653,0.0400097345450151,-3.1853415229569,0,3,0.0553103588000581,0.336289575319682,0
"72",0,1.20593456256929,0.0423417605089945,-2.33995975161089,0,3,0.0553103588000581,0.873491819639398,0
"73",0,0.263940669008439,0.037871294043598,-2.32783166481071,0,1,0.0553103588000581,2.64237424330845,0
"74",1,-0.859092831982859,0.0375239510575369,-1.9315218685509,0,6,0.0553103588000581,0.492901518488119,0
"75",1,0.632122296213988,0.030620182195479,-2.41965094965146,0,2,0.0553103588000581,0.481512955661477,0
"76",1,0.501362386366534,0.0321152358956018,-2.89264742440767,0,1,0.0553103588000581,2.34365300461022,0
"77",1,-1.14486807963291,0.00793151658084459,-4.72945427224692,0,2,0.0553103588000581,1.08748701597367,0
"78",1,-1.84089743509599,0.033840923174066,-3.41643374284582,0,6,0.0553103588000581,1.53767273698554,0
"79",1,0.778500607661075,0.0235672860926286,-2.65714286820513,0,3,0.0553103588000581,2.49218637618764,0
"80",0,-1.32048092307082,0.0553103588000581,-3.75805041859616,0,1,0.0553103588000581,1.87679268705494,1
"81",0,1.17052367472541,0.021361334232055,-1.57380291655649,0,5,0.0553103588000581,1.49588523790585,0
"82",0,0.351603525423843,0.0393562155140902,-2.67689761770889,0,1,0.0553103588000581,0.752646080080984,0
"83",1,0.672074863863936,0.0114840651125638,-2.85246720586797,0,1,0.0553103588000581,0.271222391324561,0
"84",1,0.412355505111587,0.0553103588000581,-2.73626380020817,0,5,0.0553103588000581,1.87419356303528,1
"85",0,0.199541974020456,0.0285208895096529,-5.0612258749209,0,1,0.0553103588000581,0.239396960341776,0
"86",0,-1.16483415049954,0.0553103588000581,-5.05663897578115,0,5,0.0553103588000581,1.40291953906706,1
"87",1,0.424331903792091,0.0553103588000581,-2.3246753298886,0,5,0.0553103588000581,0.468258019266691,1
"88",0,-0.355711475767241,0.0202592578040168,-3.54537621045248,0,4,0.0553103588000581,1.00001193348443,0
"89",0,2.69009037692125,0.0314596984495507,-2.68327332871901,1,2,0.0553103588000581,1.81817838149496,0
"90",1,-0.748010979770403,0.0368663067618702,-3.8154417663086,0,1,0.0553103588000581,1.26911921014517,0
"91",1,0.876459265843607,0.0371993690245108,-4.20023225204852,0,3,0.0553103588000581,0.61199885821329,0
"92",0,-0.0621423543998665,0.0553103588000581,-2.17268030945544,0,2,0.0553103588000581,0.675241490345427,1
"93",0,0.678183767634258,0.0262389303433411,-1.82756760524384,0,3,0.0553103588000581,2.68000872905028,0
"94",0,1.3950841019998,0.0553103588000581,-3.43746401450607,0,6,0.0553103588000581,-1.88073555840663,1
"95",1,-1.61012504094863,0.0284266139384561,-4.14845907096429,0,3,0.0553103588000581,1.62213811106563,0
"96",0,1.31197739488573,0.0438652712375371,-3.10889845329531,0,7,0.0553103588000581,-1.20355233220161,0
"97",0,-0.224276299327477,0.0553103588000581,-1.4259285255639,0,4,0.0553103588000581,0.72730822966925,1
"98",0,0.333797421794736,0.0467828189174409,-3.10203025473214,0,3,0.0553103588000581,0.0778804609507657,0
"99",0,-1.25840728244329,0.0501447869500262,-4.04159871921976,0,2,0.0553103588000581,0.693717330256457,0
"100",1,1.00182581064582,0.00484456944804624,-3.4299541762852,1,3,0.0553103588000581,3.5365592399809,0
"101",0,-0.976786462427808,0.0245486043822432,-3.33364628387685,0,1,0.0553103588000581,2.93423813758807,0
"102",0,0.47987844114298,0.0162407582571565,-3.19157509126461,0,3,0.0553103588000581,0.987416363849494,0
"103",0,0.517023850989867,0.0464096065533704,-3.71363446436496,0,3,0.0553103588000581,-0.251885096515366,0
"104",0,0.676744154697731,0.00578864382818725,-3.26179872467205,0,2,0.0553103588000581,1.7747961628784,0
"105",0,-1.0448741219749,0.0553103588000581,-3.84850102815261,0,2,0.0553103588000581,1.80388996324477,1
"106",1,0.474088133477317,0.0553103588000581,-2.70549237037339,0,4,0.0553103588000581,-0.498762352458844,1
"107",1,1.45552280622432,0.0553103588000581,-4.52947845434496,0,3,0.0553103588000581,1.58585549099404,1
"108",1,0.559753855468796,0.00292030436954341,-2.96430337051899,0,4,0.0553103588000581,0.15934353762024,0
"109",0,-0.362886664598075,0.0332394708095822,-2.80784726566552,0,3,0.0553103588000581,0.226015654187769,0
"110",0,-1.98717913761594,0.0263379953571021,-2.17606739726781,0,3,0.0553103588000581,-0.208550889299986,0
"111",1,-0.384523156187507,0.040960599230335,-2.04023328661947,0,3,0.0553103588000581,1.01882438161088,0
"112",1,0.873757377851319,0.0553103588000581,-3.40593755521958,0,3,0.0553103588000581,-0.367332205428756,1
"113",0,1.04265955711353,0.00391081880541094,-2.63220211121592,0,4,0.0553103588000581,-0.990108921940399,0
"114",0,-0.373613509475092,0.0553103588000581,-3.31061944580686,0,2,0.0553103588000581,-1.15619513188658,1
"115",1,1.63486573970645,0.0445797257858402,-2.47702607641838,0,4,0.0553103588000581,1.0671755801302,0
"116",0,0.214869472391248,0.00556747038240059,-3.81533263733663,0,6,0.0553103588000581,1.86025354811202,0
"117",1,-1.55123952969507,0.0553103588000581,-1.64781087245098,0,3,0.0553103588000581,0.216711596133912,1
"118",1,-0.148623102755923,0.0381185622629423,-4.59683104781869,1,1,0.0553103588000581,0.443819529971849,0
"119",0,1.00490237474273,0.0477070069083756,-2.15238088299543,0,6,0.0553103588000581,1.70695072140494,0
"120",1,-0.195957832153601,0.0521777377874926,-3.10708884688784,0,3,0.0553103588000581,1.19156791373341,0
"121",0,0.543720195864503,0.0432231215047669,-3.07795964678656,0,3,0.0553103588000581,2.63967806039717,0
"122",0,0.797718678429995,0.0553103588000581,-2.96765078800491,0,1,0.0553103588000581,0.824463018708466,1
"123",0,-0.144278502440333,0.0553103588000581,-3.42026019092035,0,2,0.0553103588000581,0.637531901844281,1
"124",0,1.25381168657924,0.0127573307480672,-3.85106203602512,0,2,0.0553103588000581,3.16158204330965,0
"125",0,-0.579898324960379,0.0318457150951111,-3.00520166117999,0,1,0.0553103588000581,0.869927146168225,0
"126",0,1.01481000716343,0.0145473588078637,-3.87323875528483,0,2,0.0553103588000581,-0.312971091418823,0
"127",1,-0.744324907095317,0.0340980986524216,-1.59598933371771,0,4,0.0553103588000581,1.65975718670579,0
"128",1,-2.12642284166336,0.00936957263227057,-4.24556518198698,0,2,0.0553103588000581,1.09180321405245,0
"129",0,0.843896577784576,0.0553103588000581,-4.14092489116863,0,1,0.0553103588000581,1.4480723027599,1
"130",0,1.81844230377894,0.0553103588000581,-3.92521796896383,0,4,0.0553103588000581,1.54408358961439,1
"131",0,1.28649600403883,0.00820007427599261,-3.04735819071055,0,4,0.0553103588000581,2.62077741312665,0
"132",1,0.731247450961922,0.00421924354169292,-3.91750408702421,0,1,0.0553103588000581,2.32129102724655,0
"133",1,-0.315262813614188,0.0184073348037832,-2.81061951794328,0,5,0.0553103588000581,0.902158275910034,0
"134",0,0.610812569260298,0.0553103588000581,-3.8767251805069,0,2,0.0553103588000581,1.38423353876926,1
"135",0,1.28308266954824,0.0340891634348721,-2.42634893917866,0,0,0.0553103588000581,1.77504187525403,0
"136",0,0.831236173021321,0.0412020249965688,-2.58283627540565,0,1,0.0553103588000581,1.40644812926924,0
"137",0,0.239408506240089,0.00987892180946663,-2.61116579227939,0,7,0.0553103588000581,0.973216866115521,0
"138",0,0.515893874287319,0.00108615381686938,-2.51663401621634,0,2,0.0553103588000581,2.34105965354093,0
"139",0,0.0428568546076101,0.0423501068538627,-1.88717636231287,0,7,0.0553103588000581,1.74490926583549,0
"140",1,1.2413315078507,0.0169099221936067,-2.72243476629524,0,2,0.0553103588000581,0.553331114290079,0
"141",1,0.900047727600461,0.0542910410576008,-3.02756043835471,0,2,0.0553103588000581,0.263169653812784,0
"142",0,-0.81661432859155,0.0285810618538721,-1.91770094482493,0,5,0.0553103588000581,0.149426590646566,0
"143",0,0.658717736539789,0.00652766984192203,-3.05926205945295,0,6,0.0553103588000581,-0.340074108196151,0
"144",1,-0.0459660698438394,0.00252088844112503,-2.3517446635496,0,2,0.0553103588000581,1.65827785258889,0
"145",0,-0.389764996723031,0.0112969159300517,-3.7031099907133,0,2,0.0553103588000581,0.643645063627914,0
"146",1,2.06249702610221,0.0272913701354168,-2.7802203866032,0,3,0.0553103588000581,1.04944173637386,0
"147",1,-1.94828971540034,0.049704188456181,-2.65756246534066,0,3,0.0553103588000581,-0.0853411417150445,0
"148",0,-0.0116416152272692,0.0177145350637388,-4.20975878014173,0,3,0.0553103588000581,1.03665284975471,0
"149",0,-1.96415526899951,0.0553103588000581,-4.50656411952286,0,5,0.0553103588000581,-1.62360197868805,1
"150",0,0.201866808677128,0.0553103588000581,-4.60828515514212,0,3,0.0553103588000581,-1.14731284787526,1
"151",0,0.432852161605956,0.0553103588000581,-5.36837213824808,0,4,0.0553103588000581,2.09248362628828,1
"152",1,0.0456200953072849,0.0433902445987056,-1.9454815185961,0,5,0.0553103588000581,-0.684342326005423,0
"153",0,-0.503541647635876,0.0553103588000581,-3.43157535702364,0,2,0.0553103588000581,0.49355458231845,1
"154",0,-1.99030441626862,0.0114289691318813,-3.18454212974944,0,4,0.0553103588000581,-0.290001554768802,0
"155",1,-0.337040561641637,0.0553103588000581,-3.94862788394954,0,3,0.0553103588000581,0.339638302991746,1
"156",1,0.797800308309213,0.000643958135072303,-3.77801876290574,0,4,0.0553103588000581,1.11115643968093,0
"157",1,-0.412595845624667,0.0553103588000581,-3.79273641573404,0,3,0.0553103588000581,2.68818175565717,1
"158",1,-0.177051834203861,0.0501873302702953,-1.94058758178503,0,1,0.0553103588000581,2.44194949317356,0
"159",0,1.21355722535087,0.0321601973989029,-3.67242578266538,0,3,0.0553103588000581,1.20781568651841,0
"160",1,-0.215828339953043,0.00526356999301755,-2.46301071086911,0,2,0.0553103588000581,0.464630632032737,0
"161",1,-0.620627576241288,0.0553103588000581,-3.85330826602958,0,5,0.0553103588000581,1.25220396628038,1
"162",0,0.114926672664582,0.0343009556847987,-4.4357945771165,0,5,0.0553103588000581,0.0315036942675353,0
"163",0,0.395746934419406,0.0518344686106823,-4.36275595739628,0,3,0.0553103588000581,1.05195200212973,0
"164",0,1.16164890743956,0.0287099329899956,-1.87797571660789,0,3,0.0553103588000581,2.27258297611879,0
"165",0,1.37470590021371,0.0553103588000581,-2.77486504116412,0,4,0.0553103588000581,0.53244108863217,1
"166",0,-0.464533103202538,0.0525973259748232,-4.46680782256181,0,4,0.0553103588000581,0.464074637533596,0
"167",0,-0.20627153376161,0.00673732387235299,-3.7582638500949,0,2,0.0553103588000581,1.83152185743598,0
"168",1,-0.372707667148212,0.0253345480928794,-5.16591617214631,0,4,0.0553103588000581,1.35501918333876,0
"169",1,-0.423915093584555,0.0553103588000581,-3.3571119324526,0,2,0.0553103588000581,1.45203896668906,1
"170",1,1.54071566804093,0.0111296973001295,-4.37041702404459,0,0,0.0553103588000581,1.87951337762274,0
"171",0,-0.349329398444541,0.0553103588000581,-5.66610684813145,0,3,0.0553103588000581,0.891598793188946,1
"172",0,-0.363048388711339,0.0553103588000581,-3.88997706428532,0,5,0.0553103588000581,-1.43812101154228,1
"173",0,0.406684029908274,0.0212536001693435,-3.57041852006624,1,4,0.0553103588000581,1.73551489809107,0
"174",1,-0.332022068016759,0.0553103588000581,-0.835975524652122,0,2,0.0553103588000581,-0.468443019480772,1
"175",1,1.54263688228505,0.0553103588000581,-4.28943499186298,0,2,0.0553103588000581,1.37719494310449,1
"176",0,-1.06175086667426,0.0553103588000581,-2.69410340281054,0,0,0.0553103588000581,1.66456538417196,1
"177",1,0.52675539907348,0.0155227197351966,-2.44824716308498,0,0,0.0553103588000581,0.944935502426351,0
"178",1,0.953191296600139,0.0295960775113439,-1.84430600315954,0,5,0.0553103588000581,1.16962061559179,0
"179",0,-0.700225863648477,0.0475932193183796,-3.91649346055142,0,3,0.0553103588000581,2.19910884290301,0
"180",1,0.0915393344564265,0.0446735569256386,-2.41592676496906,1,3,0.0553103588000581,1.82960764538587,0
"181",0,0.473801298577121,0.0351154943600466,-2.3030096021586,0,5,0.0553103588000581,2.29993164222625,0
"182",1,1.0814739688464,0.0332076551995395,-3.51574722887063,1,3,0.0553103588000581,-0.280878580780751,0
"183",1,2.12239803185718,0.0149493996305179,-3.61193410763152,0,7,0.0553103588000581,0.0644005564654495,0
"184",1,-0.0345573297494766,0.0553103588000581,-1.6727065820113,1,4,0.0553103588000581,1.36737766457065,1
"185",0,-0.729523292531425,0.0419556448997458,-2.15283760384443,0,4,0.0553103588000581,0.989692368938871,0
"186",0,-0.941803000495785,0.00559060943424248,-2.57064081994724,0,7,0.0553103588000581,0.409786003739024,0
"187",0,-0.990586424083487,0.0553103588000581,-2.46764104763933,0,3,0.0553103588000581,1.92521813917168,1
"188",0,0.424576396727061,0.0553103588000581,-3.4166176579624,0,3,0.0553103588000581,0.906005686619258,1
"189",0,0.0255765233131471,0.0522714298597648,-2.84545416524527,0,4,0.0553103588000581,1.97894834754809,0
"190",1,-0.915481608353928,0.0553103588000581,-2.98929241863338,0,3,0.0553103588000581,0.101322482734669,1
"191",1,2.21174841638953,0.0308519219445503,-2.99423707299269,0,0,0.0553103588000581,1.23730642261368,0
"192",0,1.67194528868537,0.0536514902133633,-0.271654688346802,0,5,0.0553103588000581,0.292101907358998,0
"193",0,0.175014939050742,0.030071096028294,-4.30426661215703,0,6,0.0553103588000581,-0.30499744077998,0
"194",1,0.808770420013198,0.0294264862971644,-3.9619195126536,0,2,0.0553103588000581,1.82737670462134,0
"195",1,2.08383832774319,0.0334839042191668,-2.80456605951028,0,5,0.0553103588000581,1.58214390987106,0
"196",0,1.07700743256867,0.0515063467977961,-2.6111796782643,0,5,0.0553103588000581,-0.357305858200426,0
"197",0,-2.40108930295753,0.0434619997325774,-3.45815795859168,0,3,0.0553103588000581,1.31886754723121,0
"198",0,1.10120969546276,0.022805124253114,-3.89031737364634,0,2,0.0553103588000581,0.737257907836111,0
"199",0,-0.0753399596417601,0.0553103588000581,-5.10405899586136,0,5,0.0553103588000581,-0.184009370008407,1
"200",1,-0.322087477462841,0.0553103588000581,-2.07217511556036,0,2,0.0553103588000581,1.18725270319228,1
"201",0,0.516559271108415,0.0553103588000581,-4.9593019845872,0,4,0.0553103588000581,1.50714218123247,1
"202",1,1.5630766348655,0.0508947185172802,-2.42844406589778,0,3,0.0553103588000581,1.05567986853354,0
"203",1,0.0984936858538535,0.0553103588000581,-2.35983979508705,0,2,0.0553103588000581,2.37968516606831,1
"204",1,-0.145276227096452,0.0553103588000581,-2.33599454021832,0,3,0.0553103588000581,1.89061546646119,1
"205",0,-0.886076355125297,0.00703878108699216,-3.1498329239693,0,3,0.0553103588000581,-0.477299932168281,0
"206",1,1.6899079898496,0.049190307267709,-3.0750282440306,1,1,0.0553103588000581,3.00907700785086,0
"207",1,1.14582358715884,0.0315908702914739,-2.27610322742754,0,1,0.0553103588000581,1.90517439127773,0
"208",1,-2.31546025523532,0.0052237593511753,-4.76063491037923,0,4,0.0553103588000581,1.62971657988873,0
"209",0,-0.76708188629004,0.0176704038012326,-3.28799260182953,0,3,0.0553103588000581,2.28058689176964,0
"210",0,-0.338686565412319,0.0553103588000581,-2.98828903930141,0,4,0.0553103588000581,-0.39641750957002,1
"211",0,-0.897529059909777,0.0124644488288286,-4.29051838064323,0,4,0.0553103588000581,1.07787831598942,0
"212",1,0.858468622700658,0.0553103588000581,-1.69000227830221,0,0,0.0553103588000581,-0.727442891029016,1
"213",0,-1.11325343456263,0.0553103588000581,-2.80901037083337,0,8,0.0553103588000581,1.77140498390348,1
"214",0,-1.0075450085064,0.0480564249017005,-4.74901462741995,0,2,0.0553103588000581,1.156374667683,0
"215",0,0.610494410308576,0.0553103588000581,-2.54655263715551,0,3,0.0553103588000581,0.487621136481614,1
"216",1,2.4201852242186,0.00933293433304245,-1.56728497672899,0,2,0.0553103588000581,1.25985225694846,0
"217",1,-0.713987358029341,0.0553103588000581,-2.45962409904458,0,7,0.0553103588000581,2.2016580026661,1
"218",1,1.6839416641438,0.0193508668266318,-2.39221250925985,0,7,0.0553103588000581,1.43537104418225,0
"219",0,-0.754403909151553,0.0484465540247752,-2.85389605718144,0,2,0.0553103588000581,1.32379546496462,0
"220",0,2.23070152294604,0.0264827915968449,-3.72319271070801,0,2,0.0553103588000581,2.1124682540694,0
"221",0,0.942396968164402,0.0128502929789562,-1.84636709254784,0,0,0.0553103588000581,3.38753602117916,0
"222",0,-0.609284676479183,0.0480335140605804,-3.76121543114845,0,3,0.0553103588000581,1.7382869833849,0
"223",1,0.587498186189802,0.0553103588000581,-2.56419670778283,0,4,0.0553103588000581,0.0991357028059831,1
"224",1,1.13277822601969,0.0074913626623338,-3.35168462317377,0,7,0.0553103588000581,1.75794078720755,0
"225",0,1.6172460907015,0.0071537988020616,-4.09158607441262,0,1,0.0553103588000581,2.30725727134318,0
"226",1,0.733071177552208,0.00555645418887489,-4.85472442623068,0,6,0.0553103588000581,1.44686349111302,0
"227",0,-0.986229998047126,0.0442396770337537,-2.1340855784185,0,1,0.0553103588000581,0.148770553012495,0
"228",0,-1.81907415916841,0.0272238315492535,-4.02841592994713,0,0,0.0553103588000581,-0.04794725953093,0
"229",0,0.255706663269916,0.0553103588000581,-2.62255063980011,0,5,0.0553103588000581,1.00399375667994,1
"230",0,-0.506565725299875,0.0350514328658107,-3.96665953513777,0,2,0.0553103588000581,-0.419584216094098,0
"231",0,-1.20343292694615,0.0150682649768571,-4.55451881332054,0,2,0.0553103588000581,1.49549206185612,0
"232",0,-0.684475090414583,0.051182789594933,-4.10415546229609,0,3,0.0553103588000581,1.9642948452808,0
"233",1,1.67840599508777,0.0232401252763098,-3.06766794677104,0,1,0.0553103588000581,1.5147351254057,0
"234",1,2.3517425153943,0.0494849700606035,-3.56656891253347,0,5,0.0553103588000581,-0.110709969750667,0
"235",0,-0.0706024195927123,0.0343934836341957,-2.66871908406137,0,4,0.0553103588000581,0.707532664000804,0
"236",0,0.824011137734865,0.0553103588000581,-3.32511899107999,0,0,0.0553103588000581,2.92401988146109,1
"237",0,-0.865686727446274,0.0553103588000581,-4.77097795542007,0,3,0.0553103588000581,-1.36071369886527,1
"238",1,-0.765470575130224,0.0553103588000581,-5.12524971612061,0,4,0.0553103588000581,0.574560259657369,1
"239",1,1.15275650751585,0.0553103588000581,-2.96540405591242,0,1,0.0553103588000581,0.800187136664395,1
"240",1,0.509277325168891,0.0102219449174553,-3.31602382643256,0,2,0.0553103588000581,2.08127715780212,0
"241",0,-1.05133392873648,0.0553103588000581,-3.36158593506003,0,1,0.0553103588000581,0.419149753274829,1
"242",1,0.433254778235966,0.0318197834928436,-2.31388749094537,0,6,0.0553103588000581,0.788260760967181,0
"243",1,-2.24587974746701,0.0029458743245668,-3.26647089977205,0,4,0.0553103588000581,0.587642290263106,0
"244",1,-1.20721843435521,0.0311693771850107,-3.77594040253179,0,2,0.0553103588000581,1.39546279739038,0
"245",0,0.452475334015536,0.0441476800030219,-3.88839063678271,0,7,0.0553103588000581,-0.337176668866409,0
"246",1,0.576793494684638,0.000275566410301124,-1.60110380073876,0,1,0.0553103588000581,3.31131788765912,0
"247",1,0.724898575239504,0.0553103588000581,-1.45780509535421,0,1,0.0553103588000581,0.649508971486585,1
"248",0,1.64391051182063,0.0244753839611892,-3.48995504854667,0,3,0.0553103588000581,0.678896676194559,0
"249",0,-1.31628430115016,0.0165031360244963,-3.97919717859553,0,0,0.0553103588000581,0.571038407663931,0
"250",0,0.152355875742392,0.0301965449005567,-3.3028677477661,0,3,0.0553103588000581,0.770388739976069,0
"251",0,1.72404244668276,0.0246453609000433,-4.0024868483074,1,3,0.0553103588000581,0.944081984341095,0
"252",1,-0.342762122384307,0.0553103588000581,-3.34669180466866,0,6,0.0553103588000581,0.627954559118881,1
"253",0,0.298780743943171,0.0383892194347409,-2.02396146488204,0,3,0.0553103588000581,1.47429996960377,0
"254",0,-1.15993864541086,0.0553103588000581,-2.61934851983726,0,0,0.0553103588000581,0.938295367448319,1
